"Predicted","Calibrated","Calibrated_Corrected","Lower","Upper"
0.880281879532184,0.877038698189922,0.880909638846426,-0.0845450118180533,0.175210581750851
0.881572515974339,0.878423683077189,0.882295540290305,-0.0837534179185839,0.174397729676555
0.882863152416494,0.879808067664182,0.883683919703653,-0.0816466895697164,0.176147690968159
0.88415378885865,0.88119184303663,0.88505629853954,-0.0800055618548726,0.177075476939726
0.885444425300805,0.882575000110685,0.88640830206947,-0.078382519279182,0.178007496770814
0.88673506174296,0.883957529627315,0.887761346725943,-0.0771823551009618,0.178074210180158
0.888025698185116,0.885339422146457,0.889115426972652,-0.0756013802229087,0.179045943334962
0.889316334627271,0.886720668040903,0.890470537088064,-0.0744263591554801,0.179138416984905
0.890606971069426,0.888101257489914,0.891826671179703,-0.0725207745137828,0.181069091666976
0.891897607511582,0.889481180472532,0.893183823198674,-0.0710223700369085,0.182120302885853
0.893188243953737,0.890860426760576,0.894541986954456,-0.0702510802615169,0.181313514082405
0.894478880395892,0.892238985911325,0.895901156130009,-0.0687891724852812,0.182387415303903
0.895769516838048,0.893616847259829,0.897261324297226,-0.0676928531835565,0.182537093381081
0.897060153280203,0.894993999910861,0.898622484932778,-0.0669473693990559,0.181761054159432
0.898350789722358,0.896370432730468,0.899984631434408,-0.0662096307536874,0.181009290581879
0.899641426164514,0.897746134337109,0.901347757137716,-0.0651428025285792,0.181190071451482
0.900932062606669,0.899121093092342,0.902711855333515,-0.0640890789849623,0.181381383773209
0.902222699048824,0.90049529709103,0.904076919285806,-0.0627268865296001,0.182507016447274
0.90351333549098,0.901868734151051,0.905442942250467,-0.0617047225889386,0.182719637842845
0.904803971933135,0.903241391802472,0.906821307279494,-0.0600596453250058,0.184841279075268
0.90609460837529,0.904613257276124,0.908201974857274,-0.0590441211461934,0.185080658279596
0.907385244817446,0.905984317491599,0.909583501287229,-0.0583351626940985,0.184373888650192
0.908675881259601,0.907354559044557,0.910965878791497,-0.0573393060545413,0.184632585096099
0.909966517701756,0.908723968193347,0.91234909967752,-0.0563565559104596,0.184900837270524
0.911257154143912,0.910092530844882,0.913729745633699,-0.0553864925110586,0.185172506568637
0.912547790586067,0.91146023253969,0.915097088258604,-0.0541471495567826,0.186388862754167
0.913838427028222,0.912827058436115,0.916465214689506,-0.0526697785649747,0.188621889152078
0.915129063470377,0.914192993293588,0.917834115584569,-0.051238645038244,0.190930920979545
0.916419699912533,0.915558021454896,0.919190274822211,-0.050336032743173,0.191196097250221
0.917710336354688,0.916922126827377,0.920545824618936,-0.0494484312288173,0.191465719715677
0.919000972796843,0.918285292862966,0.921902081110994,-0.0485768430882791,0.191741339295658
0.920291609238999,0.91964750253698,0.923259032391491,-0.0477217039626117,0.192022747074926
0.921582245681154,0.92100873832557,0.92461666652388,-0.0464234120363916,0.194424601717747
0.922872882123309,0.922368982181709,0.925962059397278,-0.0453822948420691,0.19578162074319
0.924163518565465,0.923728215509602,0.927300655280686,-0.0448006322183856,0.194960234624436
0.92545415500762,0.925086419137388,0.928639387119174,-0.0439581448977854,0.195218459367769
0.926744791449776,0.926443573287991,0.929987399083815,-0.0429737347356257,0.195476483326364
0.928035427891931,0.927799657547946,0.931321775997733,-0.0420051968290302,0.195723255100385
0.929326064334086,0.929154650834043,0.932644590473104,-0.0402613620696008,0.20044012774034
0.930616700776241,0.93050853135756,0.933963695766558,-0.0391601398616032,0.201853850272901
0.931907337218397,0.931861276585902,0.935293024833303,-0.0380596836730661,0.203302878576605
0.933197973660552,0.933212863201375,0.93662483435168,-0.036994436528272,0.204785293856707
0.934488610102707,0.934563267056825,0.937958324458598,-0.0358008081883582,0.207564523354267
0.935779246544863,0.935912463127859,0.939293461944194,-0.0349820975111685,0.207849467195633
0.937069882987018,0.937260425461276,0.940630214575209,-0.0338790329210966,0.210747340370263
0.938360519429173,0.938607127119356,0.941968547402437,-0.0329771211714836,0.212391348775629
0.939651155871329,0.939952540119552,0.94329140608335,-0.0321024700926023,0.214060185805735
0.940941792313484,0.941296635369122,0.944615762710828,-0.0309821216920764,0.218650972816233
0.942232428755639,0.942639382594137,0.945941583477161,-0.0300536463814397,0.221976834799268
0.943523065197795,0.943980750262262,0.947261205893952,-0.0291725218831332,0.225440101826411
0.94481370163995,0.945320705498585,0.948565801953051,-0.0285787817656694,0.225748168234448
0.946104338082105,0.946659213993716,0.949850301608447,-0.0279985946117584,0.226029902942285
0.947394974524261,0.94799623990323,0.951132665592977,-0.0273195725685574,0.227945630148362
0.948685610966416,0.949331745737385,0.952424680705822,-0.0267910203357408,0.228247355756857
0.949976247408571,0.95066569223996,0.953713193329857,-0.026381214857048,0.226910443593154
0.951266883850727,0.95199803825477,0.954985835147992,-0.0255639201484931,0.230475420064259
0.952557520292882,0.953328740578271,0.9562519664905,-0.0249995937548993,0.230728450001063
0.953848156735037,0.954657753796385,0.957515149319524,-0.0244690247617015,0.230993767394551
0.955138793177193,0.955985030103376,0.958780570907105,-0.0237550168659884,0.234747255958379
0.956429429619348,0.957310519100196,0.96005126251055,-0.0230762015394471,0.238686413638024
0.957720066061503,0.958634167569313,0.961303780631282,-0.0226112081507834,0.238968054404049
0.959010702503659,0.959955919222486,0.962501629385847,-0.0221494784297496,0.239220414418454
0.960301338945814,0.961275714417249,0.963707579169,-0.0216619838022,0.241388393555001
0.961591975387969,0.962593489837093,0.964908613411725,-0.0212456843655258,0.243596641129283
0.962882611830125,0.963909178129317,0.966105316889885,-0.0209774845067493,0.243857983125407
0.96417324827228,0.965222707493245,0.967318962928893,-0.0206354719424848,0.246134899796953
0.965463884714435,0.966534001210021,0.968559228483619,-0.0203216001970252,0.246435273399245
0.966754521156591,0.967842977103116,0.969819238361839,-0.0196421798546456,0.255303551144902
0.968045157598746,0.969149546916297,0.971088929315681,-0.0193844757016736,0.253412280381
0.969335794040901,0.970453615592531,0.972367998629287,-0.01897541652238,0.255978261119673
0.970626430483057,0.971755080433239,0.973656163222544,-0.0185726807778526,0.258616835377387
0.971917066925212,0.973053830111822,0.974953162851495,-0.0181722646587115,0.261330877459519
0.973207703367367,0.974349743508366,0.976258763688358,-0.0177710115016646,0.26412348239067
0.974498339809523,0.97564268832286,0.977572762499494,-0.01750795597863,0.262064402819004
