"Predicted","Calibrated","Calibrated_Corrected","Lower","Upper"
0.930616700776241,0.48605414583523,0.484288469530739,-0.518246105066773,-0.197382237390788
0.931907337218397,0.493178546246397,0.491560089239652,-0.511831918754691,-0.190169202949382
0.933197973660552,0.50039058806025,0.498921523444125,-0.505006105191139,-0.181353688681799
0.934488610102707,0.507690992581128,0.506373496404294,-0.498394274013234,-0.173912170883563
0.935779246544863,0.515080475114817,0.513916724138433,-0.491681274642154,-0.166359685245913
0.937069882987018,0.522559744193845,0.521551913399588,-0.484866172193494,-0.158696148673325
0.938360519429173,0.530129500743801,0.529279760577838,-0.477948027770938,-0.150921623834901
0.939651155871329,0.537790437185106,0.537100950523565,-0.47122777933965,-0.144567402432152
0.940941792313484,0.545543236463989,0.5450161552872,-0.464098492601511,-0.136579832775619
0.942232428755639,0.553388571005641,0.553026032771001,-0.45627237015579,-0.125360024287644
0.943523065197795,0.56132710158165,0.561131225288686,-0.448934885408536,-0.117137214363585
0.94481370163995,0.569359476082786,0.569332358029132,-0.44120455126697,-0.107185257358402
0.946104338082105,0.577486328187042,0.577630037421023,-0.433653048146173,-0.0987390237852057
0.947394974524261,0.585708275911461,0.586024849396179,-0.425991973635446,-0.0901875734656063
0.948685610966416,0.594025920034668,0.594517357550498,-0.417946052037309,-0.0798549841006886
0.949976247408571,0.602439842375205,0.603108101203029,-0.409797098296953,-0.0693717379641997
0.951266883850727,0.610950603908511,0.611797593355664,-0.401806647633109,-0.0604988976486488
0.952557520292882,0.619558742702888,0.620586318558445,-0.393702917097692,-0.0515301806184162
0.953848156735037,0.628264771651649,0.629474730688484,-0.385484938651238,-0.0424687878319535
0.955138793177193,0.637069175975118,0.638463250654088,-0.376897104490544,-0.0315305183080757
0.956429429619348,0.645972410461711,0.647552264039702,-0.368201732000672,-0.0204544765075469
0.957720066061503,0.65497489641218,0.656742118711782,-0.359158013605353,-0.0073306646884394
0.959010702503659,0.664077018244827,0.666033122410257,-0.350484816373012,0.00209838054470118
0.960301338945814,0.673279119711803,0.675425540354377,-0.341692911693458,0.0115979814371089
0.961591975387969,0.682581499667374,0.684919592894765,-0.3325527996976,0.0231417823408731
0.962882611830125,0.691984407317572,0.694515453243902,-0.323080599083512,0.0368723460334118
0.96417324827228,0.701488036866475,0.704213245313113,-0.313936036033317,0.046576548325463
0.965463884714435,0.711092521456866,0.714013041672605,-0.304669377495857,0.0563278209665029
0.966754521156591,0.720797926280806,0.723914861627437,-0.295279733526197,0.0661204183081878
0.968045157598746,0.730604240707895,0.733918669361049,-0.285766235374067,0.075948872515352
0.969335794040901,0.740511369243243,0.7440243720303,-0.276128041224328,0.0858081952992396
0.970626430483057,0.750519121081456,0.754231817591748,-0.265775296678381,0.102311566090229
0.971917066925212,0.760627197963295,0.764540791984584,-0.255521048070157,0.116905797165973
0.973207703367367,0.770835179963361,0.774951015076524,-0.244811103565005,0.136871489582844
0.974498339809523,0.781142508733047,0.785462134480444,-0.234698916104273,0.146872038881749
