"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","negLogP","sig"
1.90498139851588e-13,0.31134546075925,0.479,0.173,4.51213894052471e-09,"C11orf44",8.34561753575917,"Significant"
1.93935092626211e-13,0.281640207397378,0.493,0.182,4.59354660394444e-09,"BMP3",8.33785187312061,"Significant"
2.07931650228777e-13,0.255487362264117,0.446,0.151,4.92506906731881e-09,"AURKA",8.30758767474097,"Significant"
2.22733884784754e-13,-0.260006956731425,0.951,0.975,5.27567479501169e-09,"RPS8",8.27772198323273,"Significant"
2.25166271105429e-13,0.671384084736317,0.739,0.373,5.33328829740319e-09,"ALS2CR8",8.27300493936471,"Significant"
2.25518545480077e-13,0.397338141991707,0.678,0.299,5.3416322682411e-09,"FBXL13",8.27232601323917,"Significant"
2.71374506150735e-13,0.413127239384597,0.662,0.29,6.42777655268632e-09,"USP46",8.19193922892519,"Significant"
2.7843885876998e-13,0.448275475254513,0.643,0.284,6.59510280882574e-09,"MCC",8.18077842999515,"Significant"
2.78480625914967e-13,0.607931037480566,0.535,0.216,6.59609210542191e-09,"CDON",8.1807132886556,"Significant"
2.90617048827417e-13,1.1705074851102,0.34,0.093,6.8835554185262e-09,"BCYRN1",8.16218718679244,"Significant"
2.91247435756927e-13,-0.395784296161226,0.498,0.179,6.89848676333857e-09,"MIR17HG",8.16124616468398,"Significant"
3.04811839466284e-13,0.566764461793998,0.7,0.336,7.21977322959841e-09,"ENOSF1",8.14147644324487,"Significant"
3.27381945142582e-13,0.546060919805203,0.455,0.16,7.75436875264721e-09,"CASP14",8.11045355031978,"Significant"
3.36648722492595e-13,0.346314543629042,0.535,0.213,7.9738616409596e-09,"TMEM185B",8.09833130430055,"Significant"
3.40522557370388e-13,0.593207538412619,0.775,0.41,8.06561729387501e-09,"KIAA1614",8.0933623887134,"Significant"
3.43516980030513e-13,0.625819635386164,0.556,0.247,8.13654318900274e-09,"ITGAX",8.08956006597126,"Significant"
3.48856630395696e-13,0.405517917774779,0.46,0.16,8.26301814755246e-09,"LOC730091",8.08286129342857,"Significant"
3.59771752207257e-13,0.598317767781991,0.615,0.278,8.52155372278108e-09,"LOC100505549",8.06948121371789,"Significant"
3.62358750063863e-13,0.549693937284808,0.772,0.389,8.58282935401265e-09,"SWAP70",8.06636952214214,"Significant"
3.65366370973205e-13,0.441723416494583,0.739,0.377,8.65406786287133e-09,"CARD6",8.06277970350349,"Significant"
3.67311853455268e-13,0.59305578688641,0.714,0.34,8.70014856094147e-09,"OR11A1",8.06047333144503,"Significant"
3.86195786569997e-13,1.15239607666538,0.263,0.052,9.14743340069694e-09,"PRAP1",8.03870074377796,"Significant"
3.90495097070109e-13,0.568157609612488,0.817,0.451,9.2492668692026e-09,"SLC28A2",8.03389268966941,"Significant"
3.93527054540615e-13,0.299436490853048,0.707,0.336,9.32108181384901e-09,"APOLD1",8.03053368007952,"Significant"
3.942665201001e-13,0.435070177677568,0.951,0.772,9.33859679509096e-09,"BRIP1",8.0297183753685,"Significant"
3.95621126886585e-13,0.538284396297396,0.425,0.142,9.37068201143566e-09,"LINC00488",8.0282287993978,"Significant"
4.03862468200715e-13,0.515605961140329,0.798,0.451,9.56588642180213e-09,"KIAA1751",8.01927477992208,"Significant"
4.04351939966963e-13,0.513533357207525,0.603,0.25,9.57748005005748e-09,"LINC00652",8.01874874398169,"Significant"
4.0929715065637e-13,0.57289966533524,0.495,0.194,9.69461231044678e-09,"NAV1",8.01346955376426,"Significant"
4.09517450790349e-13,1.56295705023589,0.305,0.077,9.6998303394202e-09,"LOC100506207",8.01323586195004,"Significant"
4.10327958460389e-13,0.473938046498167,0.711,0.34,9.71902802409278e-09,"LOC100379224",8.01237716561695,"Significant"
4.26277689297693e-13,0.680867531566317,0.723,0.364,1.00968133487051e-08,"TRIM5",7.99581567210283,"Significant"
4.32154520398318e-13,0.461845183689264,0.559,0.244,1.02360119701546e-08,"IQCH-AS1",7.98986921491371,"Significant"
4.35943107506984e-13,0.473535020805736,0.657,0.296,1.03257484444104e-08,"TRPM6",7.98607845942972,"Significant"
4.50669966246399e-13,0.356664754494808,0.523,0.198,1.06745688205122e-08,"ACVR2B-AS1",7.97164965847195,"Significant"
4.70565208674913e-13,0.328924896163325,0.582,0.241,1.1145807532674e-08,"RTN4IP1",7.95288846067147,"Significant"
4.83338265991662e-13,0.615642604618037,0.678,0.321,1.14483501682785e-08,"LIMS3L",7.94125709537116,"Significant"
5.11017923427077e-13,0.541907871411132,0.911,0.645,1.21039705342937e-08,"MAP1LC3C",7.91707214222291,"Significant"
5.16960468432887e-13,0.602314436782567,0.824,0.466,1.22447256553014e-08,"STAU2-AS1",7.9120509408556,"Significant"
5.20776803409219e-13,0.436834077884212,0.627,0.278,1.23351193655508e-08,"SRSF12",7.90885664353548,"Significant"
5.23897600579601e-13,0.485736130798174,0.613,0.269,1.24090385673284e-08,"KLHL8",7.90626186564703,"Significant"
5.38923599118743e-13,0.556692898546227,0.859,0.537,1.27649443687265e-08,"EPHA10",7.89398107356696,"Significant"
5.40135748297007e-13,0.528559287178825,0.692,0.321,1.27936553341629e-08,"SLC44A4",7.89300535351586,"Significant"
5.42268947527681e-13,0.315415422818241,0.58,0.25,1.28441822911407e-08,"DCDC5",7.89129353933454,"Significant"
5.56845874396465e-13,0.278707717095134,0.746,0.377,1.31894513809547e-08,"FZD4",7.87977326868254,"Significant"
5.62113096137829e-13,0.496003361659953,0.761,0.37,1.33142107951206e-08,"CSAD",7.87568457143174,"Significant"
5.72202313886008e-13,0.564355473183446,0.521,0.204,1.3553184006704e-08,"STIL",7.86795866537252,"Significant"
5.7449257599564e-13,0.600708784278163,0.559,0.225,1.36074311550327e-08,"ANKRD30BL",7.86622385425983,"Significant"
5.78136199610892e-13,0.413423667515221,0.692,0.306,1.36937340239836e-08,"MESTIT1",7.86347811177161,"Significant"
5.82248553198101e-13,0.425922515332234,0.683,0.312,1.37911392310502e-08,"GSDMC",7.86039985700595,"Significant"
6.11041446469213e-13,0.52211155066267,0.385,0.12,1.44731277010698e-08,"RNF144B",7.83943760595537,"Significant"
6.14013157454909e-13,0.25430414634115,0.646,0.284,1.4543515647477e-08,"ST6GAL2",7.83733059748368,"Significant"
6.2292180324341e-13,0.579588686458494,0.648,0.296,1.47545258316234e-08,"TMEM106A",7.83107474292569,"Significant"
6.59865373783251e-13,0.487898724765911,0.695,0.318,1.56295712434301e-08,"SOWAHC",7.80605293555512,"Significant"
6.65503738398972e-13,0.526138086153118,0.688,0.33,1.5763121547718e-08,"CNTLN",7.80235777563394,"Significant"
6.66822662057776e-13,0.589073695512598,0.742,0.37,1.57943615735005e-08,"FGFR2",7.80149792409308,"Significant"
6.74516059174881e-13,-0.2650911925234,0.941,0.954,1.59765873776162e-08,"RPL34",7.79651598105121,"Significant"
7.3338081709262e-13,0.531779491183127,0.561,0.225,1.73708580336558e-08,"TDGF1P3",7.76017872904406,"Significant"
7.4565532432569e-13,0.624186332900767,0.263,0.052,1.76615920119783e-08,"LOC643201",7.75297015178592,"Significant"
7.49025648065323e-13,0.303262414724638,0.575,0.244,1.77414215000752e-08,"KIAA1210",7.75101158603157,"Significant"
7.52903386509923e-13,0.481805148552406,0.596,0.247,1.7833269612874e-08,"HTR3B",7.7487690244831,"Significant"
7.72327294418712e-13,0.452855503333386,0.596,0.256,1.82933442956016e-08,"TMEM169",7.73770689177036,"Significant"
8.25319523042607e-13,0.499239980063859,0.66,0.312,1.95485182227872e-08,"ZNF252P",7.70888615653185,"Significant"
8.30441864258231e-13,0.600356200971678,0.507,0.198,1.96698459968205e-08,"FAM83E",7.7061990403345,"Significant"
8.44110461102491e-13,0.378562570326709,0.54,0.213,1.99936003816736e-08,"PAQR5",7.69910899252026,"Significant"
8.50693628663841e-13,0.6501987310931,0.552,0.241,2.01495292885317e-08,"TCF7",7.69573509492143,"Significant"
8.65550372673686e-13,0.35982202002559,0.592,0.256,2.05014261271489e-08,"SFR1",7.68821592735358,"Significant"
8.6782083178814e-13,0.470227390477311,0.768,0.426,2.05552042217339e-08,"OTUD3",7.6870782040244,"Significant"
8.84910586915429e-13,0.494496358722585,0.444,0.154,2.09599921616788e-08,"KIAA1755",7.67860888409958,"Significant"
9.52221213259936e-13,0.78372008705607,0.469,0.176,2.25543116572748e-08,"CFL1P1",7.64677042274534,"Significant"
1.02264648109282e-12,0.459470566872738,0.399,0.13,2.42224045511644e-08,"LOC553103",7.61578274676408,"Significant"
1.04436393460224e-12,0.855743668120946,0.27,0.059,2.47368041549887e-08,"SLC30A8",7.60665640929486,"Significant"
1.06502005857542e-12,0.298269171712453,0.582,0.238,2.52260651074174e-08,"ENPP6",7.59815048770717,"Significant"
1.10871674392334e-12,0.44135393248858,0.615,0.269,2.62610647965683e-08,"ALDH8A1",7.58068766873021,"Significant"
1.16666259877713e-12,0.370870996998813,0.641,0.29,2.7633570314635e-08,"NR2C1",7.55856299970991,"Significant"
1.1694574345337e-12,0.576149806068572,0.843,0.497,2.76997687943652e-08,"LPCAT2",7.55752385590849,"Significant"
1.20539279328983e-12,1.56372966892757,0.195,0.022,2.85509337018629e-08,"GYPE",7.54437968444314,"Significant"
1.21474097660869e-12,0.686510760653021,0.746,0.426,2.87723547719534e-08,"LGMN",7.54102459335416,"Significant"
1.23731705440978e-12,0.38828022445973,0.528,0.219,2.930709175075e-08,"FAM173B",7.53302727604355,"Significant"
1.24607576605248e-12,0.531844428544689,0.892,0.611,2.95145505947191e-08,"FLJ42102",7.52996382520645,"Significant"
1.27397944665365e-12,0.968543383396963,0.347,0.105,3.01754771734383e-08,"TTC23",7.52034585355364,"Significant"
1.34339597063643e-12,0.484217812136475,0.362,0.108,3.18196769604946e-08,"PRRG1",7.49730423370851,"Significant"
1.36296115657768e-12,0.882317175512928,0.376,0.12,3.2283097954699e-08,"SLC25A4",7.49102479612859,"Significant"
1.36617191314805e-12,0.401247896787949,0.692,0.315,3.23591479348247e-08,"EFR3B",7.490002922538,"Significant"
1.36995160604416e-12,0.632545334092036,0.585,0.25,3.24486737407619e-08,"CDT1",7.48880304921306,"Significant"
1.42321573947511e-12,0.614179490080454,0.582,0.259,3.37102880052075e-08,"HLCS",7.47223753705073,"Significant"
1.44719888716239e-12,0.546622606172545,0.638,0.287,3.42783528413283e-08,"NPFFR2",7.46498005515925,"Significant"
1.49956390139331e-12,0.605410869648512,0.451,0.164,3.5518670568402e-08,"HOMER3",7.44954329783747,"Significant"
1.52016515765497e-12,0.56132698974862,0.838,0.478,3.60066319242155e-08,"TLR10",7.44361750082083,"Significant"
1.5570647244968e-12,0.587199036532745,0.678,0.327,3.68806350644313e-08,"LIMS3",7.43320160923979,"Significant"
1.60150994204278e-12,0.460243065611951,0.671,0.318,3.79333644872252e-08,"C1orf140",7.42097863598334,"Significant"
1.6320993102418e-12,0.571757239826858,0.756,0.417,3.86579042623872e-08,"CYB561D1",7.41276169381371,"Significant"
1.64736188619416e-12,0.517119328877515,0.573,0.241,3.90194136363948e-08,"SYK",7.40871926124574,"Significant"
1.65665832452931e-12,0.482076472070476,0.697,0.318,3.92396090748013e-08,"KLK7",7.40627532793588,"Significant"
1.66440709874124e-12,0.654378468833666,0.338,0.099,3.9423146540785e-08,"IRF6",7.40424871565363,"Significant"
1.68036396947727e-12,0.39351836891676,0.7,0.315,3.98011009810386e-08,"RASSF8",7.40010491427364,"Significant"
1.75099859926499e-12,0.311982758513393,0.549,0.219,4.14741528221906e-08,"ZIM3",7.38222247639234,"Significant"
1.79173212684251e-12,1.10405679980108,0.465,0.176,4.24389671563916e-08,"ZNF519",7.37223519413305,"Significant"
1.83163698593644e-12,0.466781458226932,0.754,0.398,4.33841536488905e-08,"ZNF2",7.36266887047683,"Significant"
1.84721945715573e-12,0.686551532194822,0.561,0.241,4.37532400621905e-08,"LOC401321",7.35898978060675,"Significant"
1.85480829960965e-12,0.698557507511949,0.369,0.114,4.39329893845541e-08,"RPS15AP10",7.35720924451421,"Significant"
1.86336981891523e-12,0.666570470798938,0.528,0.216,4.41357775308262e-08,"ZNF761",7.35520921813356,"Significant"
1.86714701117834e-12,0.497774451983334,0.681,0.321,4.42252441067702e-08,"C14orf132",7.35432976126887,"Significant"
1.922988344262e-12,0.807769387205909,0.336,0.096,4.55479019221898e-08,"LIX1",7.34153162318278,"Significant"
1.96106670314568e-12,0.570997978255216,0.702,0.355,4.64498259307086e-08,"RP2",7.33301590917248,"Significant"
1.97196629712858e-12,0.505698790689789,0.918,0.636,4.67079937137874e-08,"NXN",7.33060878691355,"Significant"
2.0469251375858e-12,0.273350821546188,0.69,0.315,4.84834688088573e-08,"EXOG",7.31440631560224,"Significant"
2.0525394315528e-12,0.729784183050091,0.448,0.164,4.86164489757597e-08,"LMLN",7.31321676590719,"Significant"
2.15671797420026e-12,0.335252503126418,0.54,0.219,5.10840219369073e-08,"FLJ31813",7.29171491727701,"Significant"
2.1690818993784e-12,1.18977955811354,0.244,0.046,5.13768738686767e-08,"LOC440704",7.28923232480473,"Significant"
2.17268209786516e-12,0.457825263763203,0.937,0.772,5.14621481700343e-08,"AXL",7.2885120891144,"Significant"
2.21127228324689e-12,1.24698959693706,0.289,0.074,5.23761953009858e-08,"KLHL23",7.28086605268056,"Significant"
2.21437208047392e-12,0.373303243522889,0.664,0.309,5.24496170981052e-08,"LRRC8B",7.28025767797161,"Significant"
2.26019363392397e-12,1.00338598981917,0.284,0.068,5.35349464131233e-08,"LOC100287036",7.2713626277042,"Significant"
2.27018042989556e-12,0.816384524805783,0.293,0.074,5.37714936625062e-08,"LOC100506874",7.26944789953972,"Significant"
2.30733139223648e-12,0.393577020970976,0.688,0.318,5.46514513565133e-08,"BEND2",7.26239830017804,"Significant"
2.4578228517113e-12,0.445182735019838,0.805,0.451,5.82159920656338e-08,"KCNN3",7.23495769727741,"Significant"
2.47793849900919e-12,0.564752582723404,0.46,0.176,5.86924512875317e-08,"RRN3P3",7.23141775181856,"Significant"
2.62002808742785e-12,0.439989904251391,0.65,0.296,6.2057985278816e-08,"GFRAL",7.20720232795417,"Significant"
2.65831017819653e-12,0.716106446142545,0.369,0.117,6.29647348807631e-08,"ZNF573",7.20090262094015,"Significant"
2.67715227058941e-12,0.397511293617451,0.779,0.392,6.34110286811807e-08,"CTSL2",7.19783520144264,"Significant"
2.68602409991863e-12,0.598782493810785,0.737,0.389,6.36211668306728e-08,"NMUR1",7.19639837006871,"Significant"
2.71709240248392e-12,-0.323492686101905,0.852,0.895,6.43570506452342e-08,"RPL24",7.19140386696346,"Significant"
2.77166909772945e-12,0.555604794274068,0.711,0.364,6.56497542488199e-08,"UPK1B",7.18276689529546,"Significant"
2.83259149258463e-12,0.718939470968464,0.629,0.299,6.70927620933597e-08,"LOC150622",7.17332432860092,"Significant"
2.90601434099601e-12,0.754587168789539,0.303,0.077,6.88318556808315e-08,"LINC00114",7.16221052187324,"Significant"
3.04337718157042e-12,1.09607649316293,0.261,0.056,7.2085431922677e-08,"FAM92B",7.14215249498737,"Significant"
3.07176271410398e-12,0.327869200442218,0.575,0.244,7.27577716462669e-08,"LUZP2",7.13812061055069,"Significant"
3.11056351733504e-12,0.542388743601825,0.758,0.389,7.36768074715977e-08,"UBE2Q2P3",7.13266920104557,"Significant"
3.16304809749378e-12,0.486132472892501,0.847,0.562,7.49199572372376e-08,"PPP1R3B",7.12540247918304,"Significant"
3.36654905561299e-12,0.54673686673831,0.845,0.515,7.97400809312494e-08,"YES1",7.09832332789137,"Significant"
3.39144229989863e-12,0.501150230176636,0.819,0.528,8.0329702315399e-08,"GTF2E1",7.09512384243556,"Significant"
3.43602884867686e-12,0.600412988361579,0.627,0.284,8.13857793097602e-08,"LOC554223",7.08945147357318,"Significant"
3.46067614860623e-12,0.385075539061307,0.441,0.157,8.19695752558871e-08,"CCRN4L",7.0863473153038,"Significant"
3.47339782159228e-12,0.56471935523471,0.322,0.09,8.22709008022347e-08,"ANXA2P2",7.08475374748172,"Significant"
3.50062581908318e-12,0.309058529154246,0.378,0.12,8.29158231508043e-08,"GIN1",7.0813625834263,"Significant"
3.5185840739554e-12,0.52235165823769,0.728,0.361,8.33411823757076e-08,"TNNI1",7.07914034242442,"Significant"
3.62771428736877e-12,0.418180108109819,0.697,0.346,8.59260406106166e-08,"LOC440243",7.06587519961888,"Significant"
3.65043665561706e-12,0.554655931371669,0.798,0.472,8.64642426249457e-08,"LOC100335030",7.06316345833051,"Significant"
3.66906143865359e-12,0.446343700753143,0.521,0.207,8.6905389235949e-08,"RTBDN",7.06095329095223,"Significant"
4.22289548060705e-12,0.317305071907722,0.716,0.336,1.00023502353659e-07,"SFTPB",6.99989794256742,"Significant"
4.32577358332474e-12,0.654144419943747,0.439,0.157,1.0246027309463e-07,"ATP5L2",6.98944449090226,"Significant"
4.40110613899949e-12,0.537601945096553,0.826,0.515,1.04244600008342e-07,"SHROOM1",6.98194643273138,"Significant"
4.41149066266273e-12,0.681016747340791,0.343,0.102,1.04490567835829e-07,"FAM138A",6.98092291071781,"Significant"
4.52992870747399e-12,0.323362848082879,0.688,0.327,1.07295891365229e-07,"CALN1",6.96941690796483,"Significant"
4.67766791040633e-12,0.409948325806892,0.761,0.389,1.10795242125884e-07,"ZNF772",6.95547888909171,"Significant"
4.71499149656651e-12,0.286510650211614,0.528,0.21,1.11679288587674e-07,"CLMN",6.95202736122728,"Significant"
4.74969103253695e-12,0.595942644948594,0.824,0.568,1.1250118179667e-07,"MMS22L",6.94884291537416,"Significant"
4.90662198359881e-12,0.361023901428038,0.477,0.185,1.16218248303521e-07,"BEND3P3",6.93472567474002,"Significant"
5.18193093794305e-12,0.291008211892684,0.585,0.244,1.22739216196119e-07,"TRIM16",6.91101665441682,"Significant"
5.24101487676971e-12,0.506205855643276,0.871,0.534,1.24138678371167e-07,"NOM1",6.90609288259461,"Significant"
5.27575860650116e-12,0.534281136677391,0.732,0.377,1.24961618353587e-07,"PTGR2",6.90322335896709,"Significant"
5.29049976531472e-12,0.469999021189241,0.502,0.201,1.25310777441244e-07,"ACACB",6.90201157559821,"Significant"
5.56474861005443e-12,1.13633161340968,0.284,0.074,1.31806635577749e-07,"EMCN",6.88006272538495,"Significant"
5.62121371039042e-12,0.516205242054545,0.742,0.377,1.33144067944308e-07,"LINC00330",6.87567817820321,"Significant"
5.66339411249037e-12,0.423713231183105,0.561,0.244,1.34143152948447e-07,"TMPRSS3",6.87243149006321,"Significant"
5.67377839930166e-12,0.291111568077745,0.786,0.414,1.34389115165859e-07,"GPR12",6.87163590549975,"Significant"
5.78192861638354e-12,1.06355525960035,0.277,0.068,1.3695076120766e-07,"ALPP",6.86343554948254,"Significant"
5.82995955476008e-12,0.674086565083688,0.371,0.123,1.38088422014047e-07,"LOC148709",6.8598427331969,"Significant"
5.86992657967352e-12,0.391173243898726,0.617,0.278,1.39035080966147e-07,"CCDC170",6.85687560587706,"Significant"
5.98642524583075e-12,1.11216822003815,0.286,0.074,1.41794468372747e-07,"LOC100287177",6.84834071133949,"Significant"
6.12362553225146e-12,1.17897927875958,0.343,0.108,1.45044194356908e-07,"AHCYL2",6.83849964989626,"Significant"
6.27423157763673e-12,0.438858109447597,0.908,0.691,1.48611449147903e-07,"DCUN1D2",6.82794773088354,"Significant"
6.43689334472933e-12,0.429333010035125,0.65,0.29,1.52464255763259e-07,"ZNF426",6.81683196185377,"Significant"
6.5917147548561e-12,0.412538402636628,0.66,0.306,1.56131355683522e-07,"LOC202781",6.80650986930892,"Significant"
6.6699525050361e-12,0.666212590713547,0.34,0.102,1.57984495034285e-07,"FAM138F",6.80138553362452,"Significant"
6.82992339259283e-12,0.531115884779142,0.857,0.522,1.61773565476954e-07,"GTF2H2C",6.79109244258414,"Significant"
6.85540570374459e-12,0.35523400296435,0.582,0.259,1.62377139498894e-07,"BRDT",6.78947511356977,"Significant"
7.0582444354673e-12,0.512515000059773,0.885,0.59,1.67181577698478e-07,"EXD1",6.77681158063319,"Significant"
7.16451326647452e-12,0.32103953469155,0.286,0.071,1.69698661229716e-07,"TLL2",6.77032158386288,"Significant"
7.26223289434125e-12,-0.383817375671101,0.782,0.83,1.72013248335367e-07,"ATP5E",6.76443810275893,"Significant"
7.2691102678454e-12,0.390684901576908,0.723,0.355,1.72176145804186e-07,"LOC100190940",6.76402701817404,"Significant"
7.27738272453148e-12,0.854219080727749,0.258,0.056,1.72372087213253e-07,"H3F3C",6.76353305957113,"Significant"
7.67213393254251e-12,0.456701167159724,0.671,0.321,1.81722164326202e-07,"C5orf28",6.74059209934294,"Significant"
7.89439854413828e-12,0.253358201956774,0.432,0.157,1.86986723916459e-07,"DRAM1",6.72818922733784,"Significant"
8.33776337031554e-12,0.44358697246196,0.528,0.225,1.97488263189294e-07,"WIPF3",6.70445870957467,"Significant"
8.45544751483462e-12,0.734232079228325,0.411,0.148,2.00275729836373e-07,"C16orf55",6.69837167695093,"Significant"
8.51689416107035e-12,0.388588053322048,0.474,0.182,2.01731155099112e-07,"PTPN3",6.69522702472844,"Significant"
8.55777892970972e-12,0.475990508848267,0.507,0.21,2.02699551729104e-07,"TPT1-AS1",6.69314721174997,"Significant"
8.59359199231963e-12,0.71224062900775,0.329,0.099,2.03547819930083e-07,"LINC00839",6.69133354470883,"Significant"
8.73089736239885e-12,0.510216659621415,0.735,0.377,2.06800034925779e-07,"LOC100287015",6.68444939223152,"Significant"
8.85049627438953e-12,0.446333290452874,0.636,0.309,2.0963285475519e-07,"RFWD3",6.67854065145598,"Significant"
8.95044777986483e-12,0.504712982016928,0.864,0.577,2.12000306113878e-07,"SGSM1",6.6736635119794,"Significant"
9.2421581352565e-12,0.447876433433462,0.547,0.238,2.18909757591685e-07,"LOC100133612",6.65973487994061,"Significant"
9.64199084722984e-12,0.317222510275242,0.58,0.247,2.28380195207486e-07,"SLC47A1",6.64134156016801,"Significant"
9.64562761808655e-12,0.413325898174318,0.822,0.475,2.28466335761998e-07,"FASTKD2",6.64117778364613,"Significant"
9.70277172656054e-12,0.267917006833262,0.507,0.207,2.29819851115313e-07,"C1orf106",6.63861246103724,"Significant"
9.70388596931658e-12,0.646090435636099,0.617,0.309,2.29846243069232e-07,"FAM60A",6.63856259057643,"Significant"
9.76479228316269e-12,0.336653868074122,0.282,0.071,2.31288870018991e-07,"FLJ38109",6.63584526565409,"Significant"
9.90358319641561e-12,0.752545810796704,0.338,0.102,2.345762715903e-07,"FAM138C",6.6297159207737,"Significant"
9.90460453717236e-12,0.435253733226318,0.692,0.33,2.34600463067465e-07,"ADM2",6.629671134985,"Significant"
1.01645410576506e-11,2.54672292475998,0.197,0.031,2.40757319491513e-07,"TUBB4A",6.61842050060445,"Significant"
1.04583308130988e-11,0.56176189921508,0.413,0.151,2.47716023639057e-07,"GTF2IRD2B",6.60604589994244,"Significant"
1.10022944359762e-11,0.442890318012914,0.833,0.448,2.60600346010531e-07,"ALPK1",6.58402501199118,"Significant"
1.1216706823687e-11,0.343305469258693,0.343,0.102,2.6567891782585e-07,"LOC100292680",6.57564290639198,"Significant"
1.13985676880902e-11,0.474407884435186,0.354,0.111,2.69986474260104e-07,"PODNL1",6.56865799251264,"Significant"
1.16729899360981e-11,0.355296030380858,0.746,0.407,2.7648643962642e-07,"ADRBK2",6.55832616396086,"Significant"
1.17577564494606e-11,0.424885666382832,0.819,0.509,2.78494219261924e-07,"KDSR",6.5551838150996,"Significant"
1.1833378097907e-11,0.270033434370555,0.453,0.17,2.80285393627024e-07,"NAPEPLD",6.55239953382183,"Significant"
1.19355331877602e-11,0.377489419895474,0.592,0.259,2.82705039085289e-07,"PCA3",6.54866645034518,"Significant"
1.19702562563113e-11,0.548855194635629,0.782,0.398,2.83527489686988e-07,"OTUD6A",6.54740482728046,"Significant"
1.1986524584213e-11,1.56052012017791,0.289,0.083,2.8391282130167e-07,"ASAP1",6.54681499460047,"Significant"
1.23973156126694e-11,0.503652480998895,0.768,0.404,2.93642817601689e-07,"GAREML",6.53218061737884,"Significant"
1.24105789434826e-11,0.505107582292082,0.451,0.179,2.93956972855329e-07,"C20orf166-AS1",6.53171623359813,"Significant"
1.25806371878651e-11,0.457015899714125,0.742,0.392,2.97984972431772e-07,"TMEM105",6.52580563711341,"Significant"
1.2739351167723e-11,0.397229213559722,0.655,0.312,3.01744271758686e-07,"ZDHHC15",6.52036096569526,"Significant"
1.33792412384768e-11,0.551325864882303,0.791,0.438,3.16900707974562e-07,"PRELID2",6.49907679056955,"Significant"
1.34264808364942e-11,0.562545885250627,0.697,0.352,3.18019625093202e-07,"RAD21-AS1",6.49754607873664,"Significant"
1.39511992850163e-11,0.270664346388464,0.577,0.25,3.30448106264896e-07,"LILRA6",6.48089673264531,"Significant"
1.45333458914501e-11,0.332017614960818,0.352,0.111,3.44236830784888e-07,"MELK",6.46314266523764,"Significant"
1.46808084757639e-11,0.364026389734295,0.646,0.299,3.47729629556944e-07,"KIAA0408",6.45875830211273,"Significant"
1.47430448104508e-11,0.429221411753826,0.697,0.349,3.49203759380338e-07,"ALDH3B1",6.45692108951015,"Significant"
1.47963487403626e-11,0.86874784596716,0.202,0.031,3.50466316264229e-07,"SLC13A1",6.45535371625236,"Significant"
1.51884122919894e-11,0.385788678539458,0.716,0.346,3.59752733548061e-07,"FGD5P1",6.44399589743214,"Significant"
1.5198174767426e-11,0.315966297408129,0.718,0.349,3.59983967541252e-07,"RHOBTB3",6.44371684079775,"Significant"
1.54513597424227e-11,0.559449563147803,0.829,0.478,3.65980906859025e-07,"CHP2",6.43654157105931,"Significant"
1.55096272077495e-11,0.476897514890568,0.692,0.346,3.67361030042754e-07,"SVOP",6.43490691589913,"Significant"
1.5581815985489e-11,0.495051976509335,0.932,0.67,3.69070893432291e-07,"KIF1B",6.43289020384305,"Significant"
1.61404890459022e-11,0.612804985970751,0.554,0.247,3.82303623541239e-07,"PRRT3",6.41759158564169,"Significant"
1.76268763484506e-11,0.444025958091026,0.676,0.333,4.17510193189402e-07,"ZNF674-AS1",6.37933291708608,"Significant"
1.77917442493583e-11,0.480554285751998,0.718,0.377,4.21415254290301e-07,"LOC100506085",6.37528974795383,"Significant"
1.81293960629734e-11,0.425353491860093,0.763,0.417,4.29412875147588e-07,"LOC100129550",6.36712493819105,"Significant"
1.82346263334693e-11,0.345767792592744,0.634,0.29,4.31905359334553e-07,"ASB4",6.36461140693888,"Significant"
1.82906280228138e-11,0.82927159377001,0.439,0.173,4.33231815348368e-07,"KSR2",6.36327965748791,"Significant"
1.83985958339247e-11,0.50270550803361,0.901,0.627,4.3578914092234e-07,"RNF207",6.3607235957884,"Significant"
1.85256060918481e-11,0.674491783965724,0.3,0.083,4.38797505891513e-07,"MRGPRX3",6.35773584960378,"Significant"
1.86773950721636e-11,0.362554236094881,0.601,0.272,4.42392779679268e-07,"CXorf23",6.35419196979341,"Significant"
1.92077348296274e-11,0.406319517695752,0.697,0.34,4.54954407174556e-07,"LURAP1",6.34203212357284,"Significant"
1.94773256824528e-11,0.269071168006817,0.477,0.191,4.61339936114577e-07,"PRPF4",6.33597894885267,"Significant"
1.96349442405205e-11,0.830791989769845,0.587,0.284,4.65073289280969e-07,"LOC220729",6.33247860276111,"Significant"
1.96769394854829e-11,0.437982159008103,0.779,0.426,4.66067988653148e-07,"PPEF2",6.33155072506295,"Significant"
1.99624189349942e-11,0.350439840916666,0.599,0.269,4.72829854894271e-07,"DCDC2",6.32529510952423,"Significant"
2.01096616390053e-11,0.719222004374546,0.296,0.08,4.7631744558148e-07,"LOC283585",6.32210351174682,"Significant"
2.03488997113929e-11,0.479551746276974,0.43,0.16,4.81984038564052e-07,"RAB12",6.31696734366641,"Significant"
2.03568697721553e-11,0.90005598369489,0.275,0.068,4.8217281742327e-07,"HNMT",6.31679727669567,"Significant"
