"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","negLogP","sig"
0.0110638931975659,0.259994206269122,0.343,0.241,1,"C18orf25",0,"NS"
0.0110676692130777,0.122701439797908,0.221,0.139,1,"SENP1",0,"NS"
0.0111047999616364,0.100703611200464,0.57,0.423,1,"SRCAP",0,"NS"
0.0111321205182231,0.0541568053580883,0.225,0.139,1,"POLM",0,"NS"
0.0111415056002913,-0.210106065244811,0.282,0.179,1,"TMEM18",0,"NS"
0.0111538012396116,0.450621783112917,0.143,0.08,1,"ISCA1",0,"NS"
0.01117759314677,0.587524946687512,0.106,0.052,1,"ZNF444",0,"NS"
0.0111776675011161,0.147368343829236,0.235,0.148,1,"KIAA0020",0,"NS"
0.0112153309649056,-0.0420773304057101,0.793,0.512,1,"LOC100507501",0,"NS"
0.0112241570428409,-0.00957381114616118,0.873,0.633,1,"SLC11A2",0,"NS"
0.0113018073409745,0.247712573015724,0.364,0.25,1,"FIS1",0,"NS"
0.0113063457341343,0.276525087123939,0.195,0.12,1,"WDR59",0,"NS"
0.0113102493387394,-0.0757855954627877,0.995,0.985,1,"LOC286437",0,"NS"
0.0113169102073382,-0.0741050949932273,0.822,0.602,1,"ELMSAN1",0,"NS"
0.0113224986537595,-0.00257807062565041,0.3,0.198,1,"GSE1",0,"NS"
0.011326974809512,0.0654194996737205,0.317,0.213,1,"CDC42EP3",0,"NS"
0.0113290254620258,-0.253874660502319,0.582,0.58,1,"COX8A",0,"NS"
0.0113300088435053,0.755972536275234,0.124,0.068,1,"IFRD2",0,"NS"
0.011335316964657,0.325574778518338,0.136,0.074,1,"ZNF362",0,"NS"
0.0113562700254219,0.311342121915998,0.124,0.065,1,"ALKBH3",0,"NS"
0.011362165794586,-0.0537891047715777,0.897,0.633,1,"TRIM4",0,"NS"
0.0113987911810373,-0.472348568680044,0.319,0.38,1,"GZMB",0,"NS"
0.0114111721313741,0.234375035902729,0.394,0.287,1,"NCOA2",0,"NS"
0.0114293617796126,0.212900823263456,0.423,0.309,1,"STIM1",0,"NS"
0.0114685956002263,0.166986111648748,0.42,0.29,1,"RNASET2",0,"NS"
0.0114750773012057,-0.110947157006632,0.925,0.812,1,"HLA-G",0,"NS"
0.011538419830791,-0.0128170328839531,0.937,0.762,1,"KIF3A",0,"NS"
0.0115672372089228,0.299042759317499,0.256,0.167,1,"HIST1H1E",0,"NS"
0.0115729854811329,0.548533259039979,0.122,0.065,1,"TAF10",0,"NS"
0.0116013559215245,0.314849077814518,0.477,0.377,1,"NUP210",0,"NS"
0.0116279917749233,0.178236190312407,0.352,0.244,1,"FPGS",0,"NS"
0.0116752429808796,-0.164741558247915,0.692,0.651,1,"CTSW",0,"NS"
0.0117326179057274,0.266058344872505,0.34,0.241,1,"RBM23",0,"NS"
0.0117594962270393,0.676201095211447,0.124,0.068,1,"RAI1",0,"NS"
0.0117706000837441,0.197985378644633,0.286,0.194,1,"NUP188",0,"NS"
0.0117935889644428,-0.0268985983157061,0.901,0.682,1,"ITPRIPL2",0,"NS"
0.0118001174327164,-0.233298849596487,0.481,0.318,1,"MAN2A2",0,"NS"
0.0118003967466659,0.30411296258603,0.336,0.241,1,"CUL5",0,"NS"
0.0118309102336467,0.4124197877212,0.106,0.052,1,"REXO4",0,"NS"
0.0118313813051536,0.0110512591774495,0.439,0.306,1,"CDK5RAP2",0,"NS"
0.0118592415341254,0.0493684186539693,0.549,0.395,1,"EIF4E",0,"NS"
0.0119045140683388,-0.270201743654815,0.646,0.639,1,"ACTR3",0,"NS"
0.0119196951381774,0.114146877543477,0.371,0.259,1,"NCOA1",0,"NS"
0.0119332415538787,0.00359030684978012,0.3,0.201,1,"HEATR5B",0,"NS"
0.0119342500430292,0.370421435986836,0.258,0.173,1,"HNRNPAB",0,"NS"
0.0119584822671478,0.440156279159986,0.143,0.08,1,"ZNF428",0,"NS"
0.011993790694826,-0.128228996313515,0.289,0.185,1,"ZNF776",0,"NS"
0.0120019020069987,0.252172157917978,0.308,0.21,1,"PPP2R5D",0,"NS"
0.0120019412720573,0.294506068725726,0.343,0.241,1,"TSC22D1",0,"NS"
0.0120112536711445,-1.08455689169926,0.113,0.056,1,"MGC16275",0,"NS"
0.0120434634523032,-0.272875352523024,0.643,0.407,1,"MMACHC",0,"NS"
0.0120567973676226,1.00219262124254,0.103,0.052,1,"ZNF318",0,"NS"
0.0120578371936897,-0.0109751640228914,0.115,0.059,1,"SOS2",0,"NS"
0.012080073576552,0.0948021211449153,0.2,0.12,1,"RPS6KA5",0,"NS"
0.0121099677385599,0.145972336497731,0.319,0.219,1,"DYNC1I2",0,"NS"
0.0121302450081785,0.0496808835635434,0.871,0.623,1,"RELL1",0,"NS"
0.0121952043527586,0.574919049852414,0.183,0.114,1,"HPS4",0,"NS"
0.0121972087957847,-0.159966916666501,0.777,0.528,1,"MDFIC",0,"NS"
0.0122142198840281,0.108606314667142,0.932,0.738,1,"CLSPN",0,"NS"
0.0122300271553691,-0.18043872163883,0.85,0.583,1,"ZNF37A",0,"NS"
0.0122306075133463,0.497937113709335,0.223,0.148,1,"HTRA2",0,"NS"
0.0122377559929289,0.0911470872188442,0.981,0.91,1,"TAF8",0,"NS"
0.0122390099303213,0.215268194722732,0.399,0.287,1,"POLR2B",0,"NS"
0.0122403971080573,0.0533231211134657,0.857,0.636,1,"WDR45",0,"NS"
0.0122547891679324,0.578891235884753,0.101,0.049,1,"GNPDA2",0,"NS"
0.0122623585259983,0.0678070786667707,0.667,0.46,1,"MTRNR2L7",0,"NS"
0.0123198492891773,0.20767675119083,0.547,0.429,1,"DOCK10",0,"NS"
0.0123622965811,0.0855718397071634,0.204,0.127,1,"TRAPPC8",0,"NS"
0.0124056269035505,-0.174816703154432,0.308,0.198,1,"PACS1",0,"NS"
0.0124080995425018,0.18138774732684,0.338,0.238,1,"SIPA1L1",0,"NS"
0.0124176188671103,0.427159355086618,0.106,0.052,1,"EIF2B3",0,"NS"
0.0124644028367285,0.12989861010087,0.979,0.886,1,"ZKSCAN3",0,"NS"
0.012466466232029,0.288148901077674,0.232,0.151,1,"AMIGO2",0,"NS"
0.0124716349854247,0.177361524283142,0.519,0.386,1,"NDFIP1",0,"NS"
0.0124825209562631,0.396186684869297,0.181,0.111,1,"COA5",0,"NS"
0.0125084258607274,0.174571062595583,0.93,0.725,1,"HTRA4",0,"NS"
0.0125165823630474,0.242321474611062,0.357,0.256,1,"KIAA0146",0,"NS"
0.0125270566096013,0.226637022019604,0.509,0.386,1,"ACIN1",0,"NS"
0.0125501130768487,-0.246844575475111,0.134,0.071,1,"ZSCAN4",0,"NS"
0.0125517272743289,0.0388005348087123,0.92,0.781,1,"SLC24A4",0,"NS"
0.0125641053656271,0.565670919647495,0.2,0.13,1,"HDAC3",0,"NS"
0.0125690792428586,0.653671874813177,0.124,0.068,1,"RMDN3",0,"NS"
0.0125711441990964,0.467040678684438,0.188,0.117,1,"LTBP3",0,"NS"
0.0126110268064943,0.194307989539977,0.477,0.355,1,"COPB1",0,"NS"
0.0126907441077945,0.354039259974047,0.134,0.074,1,"LONP1",0,"NS"
0.0126910472011054,-0.510580752011382,0.315,0.37,1,"S100A10",0,"NS"
0.0127076236787773,0.00312503273604592,0.207,0.127,1,"RPAP3",0,"NS"
0.0127081079570264,0.312709700183453,0.174,0.105,1,"TMEM161B",0,"NS"
0.0127093608458326,0.185035265041415,0.681,0.481,1,"HSPB1",0,"NS"
0.012722635801653,0.516362665365708,0.146,0.083,1,"FGFR1OP",0,"NS"
0.0127713950819969,0.293465390110091,0.387,0.287,1,"PCF11",0,"NS"
0.0127724840656019,0.123548812182871,0.216,0.136,1,"RTN4",0,"NS"
0.0127823740267733,0.0915977794812057,0.162,0.093,1,"ZNF346",0,"NS"
0.0127850638619296,-0.263354043086297,0.423,0.278,1,"COX16",0,"NS"
0.0127946634673936,0.122442842843607,0.495,0.352,1,"LOC100507463",0,"NS"
0.0128076455837451,-0.0786084696853253,0.998,0.975,1,"MTRNR2L3",0,"NS"
0.0128178704585776,0.256173685421829,0.401,0.293,1,"ITGB2-AS1",0,"NS"
0.0129181993338494,-1.09242601517633,0.085,0.139,1,"LMNB1",0,"NS"
0.0129725289128207,0.092460814323121,0.96,0.793,1,"SLC35F6",0,"NS"
0.0130203345016082,0.266258422002067,0.42,0.315,1,"UBAP2L",0,"NS"
0.0130210568410785,-0.0521805261738755,0.906,0.747,1,"FAM126B",0,"NS"
0.0130236922030955,-0.0928836037174778,0.146,0.08,1,"MTA1",0,"NS"
0.0130441665143544,-0.79638504003023,0.296,0.185,1,"SLC35F2",0,"NS"
0.013044631992002,0.121593128810872,0.613,0.469,1,"SRSF1",0,"NS"
0.0130490646185411,-0.142272770124067,0.721,0.457,1,"OR51E2",0,"NS"
0.0130537222837005,-0.0445610604541172,0.836,0.577,1,"PRELP",0,"NS"
0.0130665378251373,0.318136022813163,0.39,0.29,1,"VPS36",0,"NS"
0.0130864242649028,-0.0387242823023843,0.378,0.265,1,"ANAPC1",0,"NS"
0.0131283665371526,0.125956744301371,0.847,0.688,1,"UG0898H09",0,"NS"
0.0131332253002879,0.595187553633948,0.178,0.111,1,"HLTF",0,"NS"
0.0131667811126324,-0.220852616799319,0.204,0.123,1,"BRD9",0,"NS"
0.0132637081491551,0.191779008258302,0.122,0.065,1,"MICAL2",0,"NS"
0.013283010311973,0.255708998093328,0.263,0.176,1,"ZFYVE27",0,"NS"
0.0132988835508138,0.174938852892511,0.972,0.83,1,"GPR155",0,"NS"
0.013317587960748,0.109387801312416,0.944,0.772,1,"WDR55",0,"NS"
0.0133190634371926,0.263676091472098,0.155,0.09,1,"DCAKD",0,"NS"
0.0133301196068462,-0.101571465732933,0.725,0.503,1,"STMN1",0,"NS"
0.0133435953262442,-0.340080324371955,0.272,0.173,1,"BRCC3",0,"NS"
0.0133581374031369,0.904264031540386,0.11,0.059,1,"BLM",0,"NS"
0.0133751523923727,0.0809845338358908,0.225,0.142,1,"CLSTN1",0,"NS"
0.0133782653770235,0.640032160168268,0.169,0.105,1,"ZNF75D",0,"NS"
0.0133870075489424,0.259097617860244,0.185,0.114,1,"PPP2R5A",0,"NS"
0.0133900473485379,0.476118023973827,0.129,0.071,1,"ZNRF1",0,"NS"
0.0134443751624847,0.434081929303516,0.305,0.222,1,"MBD1",0,"NS"
0.0134508894256021,0.16199839732434,0.437,0.324,1,"GLS",0,"NS"
0.0134692757302113,-0.681150866589485,0.2,0.265,1,"PIK3R5",0,"NS"
0.0135190408889478,0.103450544337428,0.864,0.623,1,"SYT15",0,"NS"
0.0135265354311881,-0.767182067715992,0.099,0.157,1,"LENG1",0,"NS"
0.0135326530686862,0.155909313600938,0.181,0.108,1,"GUSBP2",0,"NS"
0.0135350605540963,0.120855090689297,0.887,0.67,1,"PPID",0,"NS"
0.0135422680703723,0.0154222433419602,0.434,0.309,1,"GIGYF2",0,"NS"
0.0135504413797639,0.342269116416346,0.134,0.074,1,"HELLS",0,"NS"
0.0135608116459051,-0.758576209190825,0.134,0.198,1,"TXK",0,"NS"
0.0135666911214382,0.908482827863404,0.11,0.059,1,"ZNF862",0,"NS"
0.0135883067341707,-0.530634367805326,0.11,0.056,1,"REXO1",0,"NS"
0.0136041373996669,-0.0975259192671856,0.101,0.049,1,"HNRNPUL2-BSCL2",0,"NS"
0.0136057764231908,0.057102831768453,0.19,0.114,1,"LINC00426",0,"NS"
0.0136465472071761,0.240516988220978,0.627,0.506,1,"IL16",0,"NS"
0.0136855837512101,0.068197057660238,0.169,0.099,1,"AP2A2",0,"NS"
0.0137061340748653,0.44941501081147,0.129,0.071,1,"GSKIP",0,"NS"
0.0137123332196478,0.188994472815341,0.819,0.685,1,"TNFAIP8L2-SCNM1",0,"NS"
0.0137153206220864,-0.0152524626719672,0.101,0.049,1,"POLR3F",0,"NS"
0.0137225463319291,0.729615114063564,0.138,0.08,1,"ACSL1",0,"NS"
0.0137894941011632,0.0469900243224126,0.164,0.096,1,"ZCCHC3",0,"NS"
0.0138686136789135,0.217442415669294,0.387,0.278,1,"PFKL",0,"NS"
0.0138733931228796,0.391550290482601,0.289,0.204,1,"HMGA1",0,"NS"
0.0139017783900882,0.084157454268265,0.962,0.861,1,"CBX5",0,"NS"
0.0139132925386813,0.143727038997422,0.847,0.617,1,"LARS2-AS1",0,"NS"
0.0139501007170506,-0.0249356167016238,0.862,0.63,1,"CCSER2",0,"NS"
0.0139507388603406,-0.131857666798363,0.73,0.698,1,"ARPC3",0,"NS"
0.0139514503671397,0.130610890219142,0.117,0.062,1,"TRIM61",0,"NS"
0.0139865878307624,0.177126453612085,0.296,0.204,1,"ZNF831",0,"NS"
0.013996196880764,0.672714486558201,0.103,0.052,1,"C17orf66",0,"NS"
0.0140165853098754,0.320946433831634,0.502,0.407,1,"TRERF1",0,"NS"
0.0140187061345069,0.12411838128175,0.805,0.623,1,"SLC37A2",0,"NS"
0.0140762923080141,0.107434006205313,0.261,0.17,1,"AKAP10",0,"NS"
0.0140788306230508,0.856658635502155,0.134,0.077,1,"TRIM44",0,"NS"
0.0140870335934896,0.111616210424092,0.282,0.185,1,"LOH12CR1",0,"NS"
0.0140937062911225,0.132608090812157,0.986,0.901,1,"PHACTR4",0,"NS"
0.0141117289910704,0.240908579757853,0.519,0.392,1,"PTGER4",0,"NS"
0.0141275821633816,0.153145885988709,0.967,0.827,1,"ICA1L",0,"NS"
0.0141292931781608,0.363653421509775,0.223,0.145,1,"FASTK",0,"NS"
0.0141388967753828,0.251792363849658,0.507,0.398,1,"DFNB31",0,"NS"
0.014156896636407,0.0457965403797949,0.176,0.105,1,"DHDDS",0,"NS"
0.0141876815463033,-0.0413410846698543,0.955,0.91,1,"FTL",0,"NS"
0.0141971713291078,-0.101409383988397,0.62,0.435,1,"PKD1P1",0,"NS"
0.0142878776390959,-0.0539088123544031,1,1,1,"MALAT1",0,"NS"
0.0142994011950469,0.0527664920786464,0.951,0.781,1,"PLEKHG2",0,"NS"
0.0143110130978729,-0.0100013011965412,0.242,0.157,1,"XAB2",0,"NS"
0.0143275878521233,0.241338189536135,0.19,0.117,1,"RARS",0,"NS"
0.0143307730799263,-0.238211403523097,0.695,0.707,1,"SUB1",0,"NS"
0.0143436065796242,0.0759757214100389,0.941,0.753,1,"CORO2A",0,"NS"
0.0143761884879384,0.26140334556797,0.117,0.062,1,"TMEM57",0,"NS"
0.0143947520186231,0.179981148624099,0.16,0.093,1,"AHCYL1",0,"NS"
0.0144185206805951,0.332873745340065,0.256,0.173,1,"VPS52",0,"NS"
0.0144410767464277,0.0595813439188038,0.789,0.574,1,"TUFT1",0,"NS"
0.0144964932158456,0.225357591076597,0.369,0.269,1,"CENPC1",0,"NS"
0.0145228425916801,0.144250781359402,0.303,0.207,1,"RBM15",0,"NS"
0.0145346809684343,0.431947054742176,0.12,0.065,1,"UBP1",0,"NS"
0.0145529963445396,0.214556318945197,0.39,0.275,1,"ERICH1",0,"NS"
0.0145850115691656,0.00834483301360245,0.2,0.123,1,"MIS12",0,"NS"
0.0145881210435458,0.12324603259906,0.275,0.182,1,"ZNF101",0,"NS"
0.014602812577995,0.31142803498562,0.347,0.253,1,"MAN2C1",0,"NS"
0.0146134472308648,0.26444406118274,0.169,0.102,1,"LRIG2",0,"NS"
0.0146210422496741,0.135675441652604,0.812,0.66,1,"BTN3A1",0,"NS"
0.0146235708819729,0.546558994548455,0.103,0.052,1,"TOP1MT",0,"NS"
0.0146236669850346,0.312486878140857,0.237,0.157,1,"TPGS2",0,"NS"
0.0146281365273215,0.351860169075656,0.164,0.099,1,"FAM179B",0,"NS"
0.0146505649518519,0.233094507271934,0.251,0.167,1,"REC8",0,"NS"
0.0146510155382682,0.212037553811211,0.291,0.201,1,"METTL15",0,"NS"
0.0146717877994929,0.253317914485333,0.239,0.157,1,"LIMK1",0,"NS"
0.014680609294384,0.46250175751208,0.19,0.12,1,"MTFP1",0,"NS"
0.0146930736404536,0.3706597844896,0.188,0.117,1,"ANKS1B",0,"NS"
0.0146963702732283,0.438141263447826,0.12,0.065,1,"FARP2",0,"NS"
0.0147247991562193,0.089721673437953,0.913,0.741,1,"TADA3",0,"NS"
0.0147300475227663,0.16635869343543,0.568,0.432,1,"CD6",0,"NS"
0.0147861006277652,0.120071299571884,0.122,0.065,1,"ZNF227",0,"NS"
0.0149078174020438,0.16401116334734,0.23,0.148,1,"SLMAP",0,"NS"
0.0149397051595804,-0.0588175084753728,0.932,0.867,1,"HNRNPA1",0,"NS"
0.0150008418182834,0.126308382794892,0.19,0.117,1,"TAOK2",0,"NS"
0.0150051584008851,0.65704455566716,0.146,0.086,1,"PXK",0,"NS"
0.0151515450201127,0.138218626048023,0.974,0.901,1,"ZNF471",0,"NS"
0.0151689835590101,0.0734653015728455,0.171,0.102,1,"ASUN",0,"NS"
0.0151825004486958,0.0647752077561623,0.153,0.086,1,"C5orf45",0,"NS"
0.0152172137156896,0.207864309195245,0.176,0.105,1,"SYPL1",0,"NS"
0.0152615823524227,0.105772940237159,0.934,0.784,1,"KPNA6",0,"NS"
0.0153076049451243,-0.887318346462538,0.124,0.065,1,"CALHM1",0,"NS"
0.0153185910785264,0.262152658627253,0.134,0.074,1,"RING1",0,"NS"
0.0153195383534319,0.084155221614615,0.35,0.244,1,"CPSF1",0,"NS"
0.0153511857059951,0.131295582457547,0.289,0.182,1,"H3F3A",0,"NS"
0.0153591122500447,0.504685751920466,0.188,0.12,1,"TIMD4",0,"NS"
0.0153658189260947,0.177292110116506,0.268,0.179,1,"GSK3B",0,"NS"
0.0153933329191421,-0.0757156659342062,0.446,0.299,1,"WBSCR22",0,"NS"
0.0154095374570953,0.199182353369641,0.216,0.139,1,"PARG",0,"NS"
0.0154141684765475,-0.165104557040289,0.113,0.059,1,"FN1",0,"NS"
0.0154238628164793,-0.53611520863192,0.312,0.358,1,"NDUFS8",0,"NS"
0.0154337877055914,-0.0926799621381036,0.69,0.463,1,"FRMD6-AS1",0,"NS"
0.0154376306562496,0.381403204845695,0.176,0.108,1,"CYBASC3",0,"NS"
0.0154447557435246,0.10773331591548,0.932,0.772,1,"ANKRD12",0,"NS"
0.0154605698693343,0.300944656275551,0.425,0.312,1,"PUF60",0,"NS"
0.0154728787271777,0.180006356577902,0.138,0.077,1,"HSF2",0,"NS"
0.0154772332112228,0.106806084145153,0.394,0.272,1,"NASP",0,"NS"
0.0155033667893538,0.29063252891698,0.289,0.194,1,"PIH1D1",0,"NS"
0.0155343369652162,0.638754391946729,0.15,0.09,1,"TMEM147",0,"NS"
0.0155742947254011,0.289213466754382,0.146,0.083,1,"ANAPC10",0,"NS"
0.015644363433196,0.135706841271832,0.915,0.75,1,"APOL1",0,"NS"
0.0156612726634505,0.346958514983432,0.141,0.08,1,"ZUFSP",0,"NS"
0.0156956669399898,0.159395958921837,0.207,0.13,1,"TMUB1",0,"NS"
0.015712681175137,0.588322971449242,0.115,0.062,1,"TMEM234",0,"NS"
0.015722896105847,0.01042962393462,0.134,0.074,1,"PRMT5",0,"NS"
0.0157289322414785,0.158605074818412,0.897,0.719,1,"ZFP42",0,"NS"
0.0157300391081684,0.212721625610499,0.617,0.469,1,"PEBP1",0,"NS"
0.0157625632469217,0.192117584657268,0.305,0.21,1,"UBTF",0,"NS"
0.0157917315931789,-0.410032739503858,0.545,0.565,1,"RALGDS",0,"NS"
0.0158357982968081,0.164353532347279,0.237,0.154,1,"PITHD1",0,"NS"
0.0158463898832875,0.117740049678038,0.401,0.275,1,"SSU72",0,"NS"
0.0158648438370969,0.143505239748554,0.941,0.75,1,"INADL",0,"NS"
0.0158732552988522,0.476954651097956,0.12,0.065,1,"IL18BP",0,"NS"
0.015896621382907,0.585634584739777,0.138,0.08,1,"MRPL48",0,"NS"
0.0159073824089642,0.201191667331718,0.108,0.056,1,"ZNF707",0,"NS"
0.015908121388004,-0.282442417185229,0.462,0.306,1,"NFYC",0,"NS"
0.0159171164244932,0.067967292558757,0.488,0.361,1,"LARP1",0,"NS"
0.0159357904152768,0.0576562075834567,0.892,0.667,1,"SYAP1",0,"NS"
0.0159519501362652,-0.265941674281436,0.258,0.164,1,"TRAF7",0,"NS"
0.0159977108379893,-0.408288325451734,0.582,0.599,1,"SRSF6",0,"NS"
0.0160084297003698,-0.309102124823424,0.671,0.648,1,"EMB",0,"NS"
0.0160319936706629,0.504008028898822,0.225,0.151,1,"NR1H2",0,"NS"
0.0160455542538815,0.501456032730785,0.2,0.13,1,"SPRYD3",0,"NS"
0.016071041815271,0.263676492835036,0.235,0.154,1,"KRT8",0,"NS"
0.0160846761499669,0.141879131227555,0.967,0.83,1,"DDX51",0,"NS"
0.016150203377245,0.703579948456992,0.181,0.117,1,"HELQ",0,"NS"
0.01616855878109,0.683507577654419,0.106,0.056,1,"SHC4",0,"NS"
0.0161717884430817,0.112622592632406,0.162,0.096,1,"TUBA1C",0,"NS"
0.0161732668827085,-0.116562617228042,0.742,0.525,1,"SEC23IP",0,"NS"
0.016208583319403,0.130184804406559,0.88,0.722,1,"SPATA13",0,"NS"
0.0162228719953725,0.279422276311619,0.157,0.093,1,"NRP1",0,"NS"
0.0162403935198802,-0.555020715022653,0.171,0.099,1,"LOC441454",0,"NS"
0.016246015815739,0.234391218769849,0.192,0.12,1,"XPO7",0,"NS"
0.0164116978994749,0.144015962279339,0.472,0.349,1,"ZC3H11A",0,"NS"
0.0164808715641514,-0.0605454898709062,0.756,0.54,1,"S100PBP",0,"NS"
0.0165523688904245,0.112315631856371,0.948,0.778,1,"MREG",0,"NS"
0.0165605643307981,0.132713910642973,0.491,0.377,1,"BAZ2A",0,"NS"
0.0165640979449305,0.0327779445344328,0.815,0.617,1,"SUGP2",0,"NS"
0.0166153999301519,0.137910747147029,0.157,0.093,1,"SMARCAL1",0,"NS"
0.0166159488335293,0.0213305461898581,0.124,0.068,1,"GOLGA6L10",0,"NS"
0.0166264609803012,0.0142196522146473,0.819,0.549,1,"ZNF835",0,"NS"
0.0166374050684217,0.0674819520761781,0.505,0.377,1,"C8orf33",0,"NS"
0.0166568982482419,0.0840264081044247,0.42,0.296,1,"STAT5B",0,"NS"
0.0167478662848694,0.487540442039608,0.174,0.108,1,"PDE6D",0,"NS"
0.0167983539208464,0.310075784823245,0.115,0.062,1,"ZNF75A",0,"NS"
0.0168375713424709,0.674809157806716,0.106,0.056,1,"RECQL5",0,"NS"
0.0168469155097925,0.281389905498461,0.185,0.114,1,"WDR46",0,"NS"
0.0168550158275281,-0.0857413369227746,0.864,0.809,1,"SRSF5",0,"NS"
0.0168890873675085,-0.921925255066625,0.089,0.142,1,"TMEM199",0,"NS"
0.0168986386494523,0.214902913046907,0.472,0.367,1,"CDS2",0,"NS"
0.016909162061405,0.0548539236991658,0.441,0.321,1,"KAT6A",0,"NS"
0.0169314090749148,-0.561397930642104,0.333,0.364,1,"EMP3",0,"NS"
0.0169493048325574,0.320208776535368,0.207,0.133,1,"EXOSC8",0,"NS"
0.0169493048325574,0.585180580158419,0.204,0.136,1,"DCTN4",0,"NS"
0.0169784339738105,-0.0048113570450401,0.242,0.157,1,"ZNF141",0,"NS"
0.0170015594361524,0.143659761720219,0.923,0.71,1,"FUT2",0,"NS"
0.0170321154146026,0.722116503107709,0.101,0.052,1,"CST3",0,"NS"
0.017079389119267,0.137993140905355,0.357,0.241,1,"SDHC",0,"NS"
0.0170869158830228,-0.109257414245889,0.406,0.281,1,"UBASH3B",0,"NS"
0.0170958450988335,0.223683322351215,0.124,0.068,1,"ENTHD2",0,"NS"
0.017100810228747,0.665716763449175,0.117,0.065,1,"PLOD3",0,"NS"
0.0171265590939996,0.0613811638252027,0.84,0.568,1,"ZNF321P",0,"NS"
0.0171628545847492,0.0435737233318911,0.284,0.191,1,"CEP192",0,"NS"
0.0171746359903065,0.215464775107428,0.188,0.117,1,"RRN3P1",0,"NS"
0.0171759036072175,-0.805540044602596,0.169,0.228,1,"SRGAP2C",0,"NS"
0.0171874018551584,0.564187953091628,0.11,0.059,1,"FAM185A",0,"NS"
0.0172055798755637,-0.149222037635074,0.744,0.5,1,"RAB21",0,"NS"
0.0172313427868892,0.234757052864822,0.185,0.117,1,"ATP13A3",0,"NS"
0.0172493669197889,-0.240415312881159,0.62,0.417,1,"ZFX",0,"NS"
0.0172868097731226,0.127219786550329,0.89,0.664,1,"MPL",0,"NS"
0.017291954359251,-0.54958634304096,0.237,0.148,1,"FAM200B",0,"NS"
0.0173324390174029,0.386815589970453,0.185,0.117,1,"INTS8",0,"NS"
0.0173607869373239,0.354592105083487,0.162,0.099,1,"ZMYND11",0,"NS"
0.0174191914653826,0.0111486403628311,0.744,0.509,1,"MSS51",0,"NS"
0.0174227535746609,0.230524537606084,0.251,0.17,1,"VPS8",0,"NS"
0.0174334248554877,0.135144639366108,0.136,0.077,1,"SLC39A8",0,"NS"
0.0174342725312283,-0.36692349138394,0.751,0.509,1,"FAM134A",0,"NS"
0.0175598027433026,-0.386823922502159,0.648,0.417,1,"PDCD7",0,"NS"
0.0175812181672896,0.203201470619799,0.765,0.67,1,"HSPA1A",0,"NS"
0.0175876781906691,0.10301665355995,0.336,0.235,1,"CDK17",0,"NS"
0.0176388552687118,0.382610170806465,0.185,0.117,1,"WDR20",0,"NS"
0.0176440525062376,0.168853606620713,0.181,0.111,1,"RMI1",0,"NS"
0.0176552914227231,0.296697600173124,0.115,0.062,1,"CCDC77",0,"NS"
0.0176884429484454,-0.873961547242027,0.167,0.096,1,"CROT",0,"NS"
0.0177311005169565,-0.0581398898020633,0.932,0.914,1,"KLRK1",0,"NS"
0.017751169431528,0.174001441256795,0.498,0.377,1,"SEC61A1",0,"NS"
0.0177547272906223,0.0614358198290743,0.43,0.318,1,"SETD5",0,"NS"
0.0177688189247668,0.0362658613289417,0.192,0.12,1,"HDAC4",0,"NS"
0.0178052982388314,0.0463560317873049,0.453,0.321,1,"DTX2",0,"NS"
0.017851210703773,0.10705450800038,0.899,0.704,1,"APAF1",0,"NS"
0.0178874487683096,0.391835247495824,0.134,0.077,1,"WRN",0,"NS"
0.0178969079015447,0.0974787409662226,0.192,0.12,1,"RNF31",0,"NS"
0.0179326615081938,0.166654837464567,0.249,0.164,1,"GPR108",0,"NS"
0.017939786304657,0.183802113051838,0.904,0.731,1,"SLC25A32",0,"NS"
0.0179434132823001,0.228212027537727,0.15,0.09,1,"RRBP1",0,"NS"
0.0179745707307613,0.391122882729263,0.232,0.157,1,"ATXN7L1",0,"NS"
0.0179903298080722,0.212740420429464,0.225,0.148,1,"XPA",0,"NS"
0.0179916410413707,-0.024602787950464,0.235,0.151,1,"GPD2",0,"NS"
0.0179950159340158,0.576963537154729,0.148,0.09,1,"VILL",0,"NS"
0.018013582766189,0.0185819008648856,0.27,0.179,1,"AKAP8",0,"NS"
0.0180246540475503,-0.170788515138286,0.669,0.454,1,"LLPH",0,"NS"
0.0180351111693533,-0.246024354877168,0.263,0.17,1,"SIRPB1",0,"NS"
0.0180708254922001,0.144129274328975,0.373,0.265,1,"RRN3P2",0,"NS"
0.0181222949915601,0.282679285592445,0.296,0.204,1,"EMC3",0,"NS"
0.0181334874987794,0.126501119051469,0.284,0.194,1,"GNB1",0,"NS"
0.0181574485590347,0.677364935370042,0.136,0.08,1,"ELMOD3",0,"NS"
0.0181653622248252,0.240641603822564,0.249,0.167,1,"ACTR1B",0,"NS"
0.018193013244268,0.394863597590093,0.174,0.108,1,"PNMA1",0,"NS"
0.0181963483832045,-0.027628473927775,0.808,0.614,1,"ZNFX1",0,"NS"
0.0182254974620391,0.485968341105223,0.141,0.083,1,"MNAT1",0,"NS"
0.0182433911400157,0.242748377446918,0.469,0.355,1,"P4HB",0,"NS"
0.0182874251013606,-0.82300278243483,0.073,0.123,1,"CDKN2C",0,"NS"
