"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",28,-0.473075606587253,-1.735750587597,0.00499721717895897,0.18590151986236,0.18590151986236,2446,"tags=57%, list=24%, signal=43%","DDIT4/KDM1A/TMEM109/RPS27L/TP53/DYRK2/EP300/CD44/PYCARD/RPL26/CDIP1/SNW1/BCL2/AEN/HIPK2/TAF9B",0.407017918923954
"GO:0006164","purine nucleotide biosynthetic process",106,-0.355405870804616,-1.72761670273,0.000222448773078341,0.0248979378431095,0.0248979378431095,2117,"tags=38%, list=21%, signal=30%","NDUFA11/NAMPT/TMSB4X/PRPS1/SLC25A13/NDUFA5/NDUFB8/NDUFC2/IMPDH1/NDUFA8/PRPSAP1/NDUFA13/NDUFB5/NDUFA2/HPRT1/NDUFA6/DCK/PRPS2/NDUFS7/NDUFA12/NDUFB7/ATP6V0C/NDUFV2/ADCY7/NDUFS4/NDUFAB1/SPHK2/NDUFA3/NDUFB2/NDUFA1/PRKAG2/NDUFB4/NDUFS8/GMPS/NDUFB1/AMPD2/NDUFB6/NUDT2/NDUFB9/PNP",0.518848077743792
"GO:0044550","secondary metabolite biosynthetic process",11,0.73775815909034,1.72691864114915,0.00436390974544186,0.18590151986236,0.18590151986236,519,"tags=27%, list=5%, signal=26%","TYRP1/PMEL/TYR",0.407017918923954
"GO:0042246","tissue regeneration",18,-0.529442731196683,-1.72420222700895,0.0104082145138805,0.237684664776043,0.237684664776043,1480,"tags=39%, list=15%, signal=33%","NACA/AKIRIN1/CDKN1B/CD81/NINJ2/PPP3CA/ANXA1",0.380730400722792
"GO:0002407","dendritic cell chemotaxis",13,-0.580174813128391,-1.72403771878348,0.0159660485016008,0.287713660600051,0.287713660600051,673,"tags=31%, list=7%, signal=29%","CXCR4/LGALS9/CCR5/CCR1",0.352487857583619
"GO:0050792","regulation of viral process",105,-0.346690034474898,-1.71459606618307,0.000137461935803218,0.0173157696552119,0.0173157696552119,2371,"tags=48%, list=24%, signal=37%","NOTCH1/IFIT5/TMEM39A/MDFIC/IFITM2/FAM111A/BST2/APOBEC3D/RSF1/OAS1/PPIA/APOBEC3H/CCL5/SP100/RNASEL/IL32/APOBEC3F/LARP7/STAU1/TRIM38/FMR1/ATG12/ZC3HAV1/N4BP1/VPS37B/ISG20/TRIM11/TRIM27/SRPK1/ATG5/ZFP36/APOBEC3G/RAD23A/APOBEC3C/PLSCR1/ISG15/IFIH1/OASL/EIF2AK2/BCL2/TRIM25/DYNLT1/OAS3/HEXIM1/LGALS9/IFIT1/MX1/LGALS1/RSAD2/VAPB",0.518848077743792
"GO:0014909","smooth muscle cell migration",24,-0.492215877723163,-1.71267779422452,0.00768930281764624,0.208909283351753,0.208909283351753,1230,"tags=33%, list=12%, signal=29%","SERPINE1/GSTP1/AIF1/S100A11/TRIB1/DDIT3/NR4A3/ITGA2",0.407017918923954
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage",11,-0.611074159008844,-1.70892187368314,0.0364080102590271,0.422347744780619,0.422347744780618,1344,"tags=45%, list=13%, signal=39%","TPT1/CD44/BCL2L1/BCL2/TAF9B",0.321775918075361
"GO:0018958","phenol-containing compound metabolic process",29,0.576952748584534,1.70776358950817,0.00810363596957555,0.215270057559133,0.215270057559133,620,"tags=21%, list=6%, signal=19%","TYRP1/PMEL/SULT1A1/CTSK/TYR/MAOB",0.380730400722792
"GO:0072073","kidney epithelium development",28,0.585668236004345,1.70752754049387,0.00414296095203544,0.183843892246572,0.183843892246572,1148,"tags=39%, list=11%, signal=35%","MAGED1/KANK2/WNT7B/FGF2/BMP7/GDNF/ARG2/CD24/FGFR2/SMAD5/KLHL3",0.407017918923954
"GO:0006691","leukotriene metabolic process",10,-0.631931901538504,-1.70650974915158,0.0229671841058014,0.335701275788713,0.335701275788713,1217,"tags=50%, list=12%, signal=44%","ABCC10/MGST3/MAPKAPK2/DPEP2/ALOX5AP",0.352487857583619
"GO:0048704","embryonic skeletal system morphogenesis",10,0.736672760926503,1.70303378345216,0.00598120077143855,0.191447450921865,0.191447450921865,1117,"tags=40%, list=11%, signal=36%","TFAP2A/TGFBR1/FGFR2/MTHFD1",0.407017918923954
"GO:1904888","cranial skeletal system development",10,0.736672760926503,1.70303378345216,0.00598120077143855,0.191447450921865,0.191447450921865,1117,"tags=40%, list=11%, signal=36%","TFAP2A/TGFBR1/FGFR2/MTHFD1",0.407017918923954
