"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TACSTD2",-3.01497762586461,6.29598123446251,-4.50724324500062,1.59621562226396e-05,0.000341757889962229,2.65662169356962
"DSG1",-3.90150486680661,6.41376737614905,-4.49099912584785,1.70319923362301e-05,0.000362137183001582,2.59536500427334
"IRS1",-1.45279934244976,5.8223437799756,-4.47580148143583,1.80953578571124e-05,0.000380557050159498,2.53819352852691
"PPDPF",-1.16297016509432,7.70655191118715,-4.47427971600651,1.82052966741497e-05,0.000381638043945719,2.53247627120238
"SDC1",-2.45616224547491,7.81881851900748,-4.46700079227231,1.87401344923608e-05,0.000391590726996623,2.5051481395712
"DBF4",1.30615693107517,6.23966993033898,4.4556178645604,1.96070428361986e-05,0.000406044295428174,2.46247400226487
"GYG2",1.43025202330532,7.41667100188643,4.45546845181368,1.96186752143377e-05,0.000406044295428174,2.46191436473194
"COL7A1",-1.86324599255917,6.33482250701062,-4.44486784208802,2.04611873826416e-05,0.00042147460076187,2.42224236844465
"RAB25",-2.48137492108118,6.99799035623342,-4.44384577749095,2.05442390168491e-05,0.000422517874669867,2.41842085704473
"PCYOX1",-1.28870611353871,6.17281307649222,-4.43844532945386,2.09884987064223e-05,0.000430297224265788,2.3982387215215
"AP1S2",1.51788133281197,9.16564312019627,4.43459398335866,2.13109688280674e-05,0.000436222484378605,2.38385625909854
"PRSS8",-1.10587329380874,6.9749909776864,-4.43361608812927,2.13936047524063e-05,0.000437227605590323,2.38020579961582
"EFNA3",-4.00508151926272,5.0558990937472,-4.42946888214082,2.17475067131865e-05,0.000443071468801935,2.36473064538658
"LZTS1",1.29403358599652,6.98092433792324,4.42708220974387,2.19537257604618e-05,0.000446101070414165,2.35582946097756
"GYPC",1.25575856976378,8.93931927097064,4.42695654459543,2.19646358774364e-05,0.000446101070414165,2.3553608812657
"CXCL9",2.7595890923593,8.63670346566217,4.41737994979252,2.28116244500269e-05,0.000460082444052171,2.31967916155088
"PDZK1IP1",-1.93812708805785,6.40029999505623,-4.41640020474276,2.2900031151918e-05,0.000460082444052171,2.31603175827499
"DNAJC28",1.36897295898312,4.45571162058504,4.41517237485138,2.30112900741677e-05,0.000461606478887805,2.31146158477604
"ISYNA1",1.3213998687968,8.06568883358,4.4136982256461,2.31455575433671e-05,0.000463586674052171,2.30597575164592
"TMEM45A",-2.62707501052651,8.22337684338591,-4.40763785487109,2.37055216039096e-05,0.000473348079928602,2.28343648425632
"CD3G",1.32626550141964,5.89531950777212,4.40669659134709,2.37936554346461e-05,0.00047438145751124,2.27993776247621
"ALDH3B2",-2.5865292279681,6.34106692114732,-4.40571070047959,2.3886306510137e-05,0.000474776753941581,2.27627372224735
"AHDC1",-1.1375505821326,6.14381406417772,-4.40244892496493,2.41953233702348e-05,0.00047945717541716,2.26415552128376
"STAP2",-1.24706694961354,7.21625438845752,-4.39158141367075,2.52529495124389e-05,0.000498898801049531,2.22382598282406
"AKR1C1",-1.0667586540094,7.31511628114943,-4.39078975471307,2.53317106338647e-05,0.000499191979953959,2.22089086667304
"LIMD2",1.69731991663216,6.21168831313502,4.39058323225506,2.53522961828091e-05,0.000499191979953959,2.22012523544335
"LAMA3",-1.49863798648929,5.91830021514007,-4.39027907486393,2.53826430485064e-05,0.000499191979953959,2.2189976929497
"SEPTIN5",-1.18649051954074,4.24344214155669,-4.38505657310991,2.59092033782734e-05,0.0005064919083198,2.19964594248076
"ALCAM",-1.55735245488918,7.71843570413615,-4.38348956391717,2.60692396829859e-05,0.000507361587620392,2.19384262938908
"CAPN1",-1.41446081274337,7.6334208270924,-4.38213766447953,2.62080720490266e-05,0.000509280255510072,2.18883713747773
"CKB",-1.57426403685179,7.89335344133821,-4.38068789378032,2.63577467276807e-05,0.000511426576759268,2.18347048270921
"ADIRF",-2.66104211319821,5.85478906169424,-4.3716834971523,2.73059698195495e-05,0.000527470430336454,2.15016677265111
"PDGFRL",-2.39746847211568,5.79629898182939,-4.37054797121934,2.74278562735811e-05,0.00052904115081542,2.14597035101502
"IGFBP6",-1.20083324522396,7.13796658359065,-4.36767915246814,2.77381320246103e-05,0.000532395650498076,2.13537185143228
"PRRG4",-1.05352641067103,5.60439600465304,-4.36572291338706,2.7951643866863e-05,0.000535185733304004,2.12814759039562
"DPT",-1.72598182123009,6.0986394742418,-4.36272045417517,2.82824265661379e-05,0.000540725161284271,2.11706416601525
"SHH",-1.30377712439912,5.24446445124434,-4.35986531187317,2.86004742398263e-05,0.000546005246871296,2.10652956535433
"SYT17",-1.24971072320866,5.33598803121653,-4.35595433041391,2.90417320975458e-05,0.000552810430394014,2.09210717602811
"TUBB2B",2.14733472937874,5.89115294922074,4.35250161927037,2.94367278367112e-05,0.000558697953803315,2.07938236341655
"TOB1",-1.16565602183348,7.75051902255158,-4.34921327079003,2.98177263500795e-05,0.000564286406209996,2.06726995921352
"MINK1",-1.05356103373762,7.6355186963973,-4.34574227379145,3.02250366818466e-05,0.000570339006215047,2.05449183329611
"PLEKHB1",1.7670337652051,7.06601832377208,4.34318385477242,3.05286827612614e-05,0.000575236263763133,2.04507791086216
"ABCA12",-1.24899203538153,5.64587227680139,-4.33832786468649,3.11131125366568e-05,0.000583042761422981,2.02722071627112
"VPS51",-1.02042057627867,8.95298341445213,-4.336895880019,3.12875016248644e-05,0.000584897750521003,2.02195751396843
"PFAS",1.19907679514232,6.81920060989145,4.33670696367109,3.13105782547481e-05,0.000584897750521003,2.0212632517794
"CDH19",2.30768792666173,8.32032722930143,4.33227494810443,3.18566854175176e-05,0.000593399030227159,2.00498189583508
"TNNT1",-2.48877816413632,4.70806094961594,-4.32872123388704,3.23011809283379e-05,0.000599964527243017,1.9919356103202
"TRPV6",-1.28093056924643,3.88714808365435,-4.32805385117432,3.23853197021766e-05,0.000600402166595884,1.98948638603489
"PAM",-1.34549562578028,8.16610402720343,-4.32780429528304,3.24168360521131e-05,0.000600402166595884,1.9885706112943
"HLTF",1.08550658101676,7.68006496149123,4.32558751198016,3.26980917640701e-05,0.000604752366683277,1.9804375153126
"TECR",-1.02654738582096,8.95448563686662,-4.32438731941147,3.2851345354105e-05,0.000606726192736792,1.97603540054838
"SH2D2A",1.01672791539862,6.86026881302074,4.32374965799288,3.29330498320349e-05,0.000607374875190811,1.97369691445416
"SIAH2",-1.29729254532866,5.79013035475376,-4.32194987082192,3.31647154574545e-05,0.000610783509674788,1.96709790839139
"SLC31A2",-1.09709298474108,6.77884307134448,-4.32004586668533,3.34115025701767e-05,0.000613595185933147,1.96011891851756
"CLIP4",-1.01568751058129,4.80540293339127,-4.31950330076364,3.34821500606461e-05,0.000614027784304873,1.95813058382636
"F11R",-1.26698945984723,6.28378977341293,-4.31438811909889,3.41553017793002e-05,0.000623740868207696,1.93939380025962
"CCR1",1.04743316644939,6.87042376159093,4.3128991722339,3.43536798341004e-05,0.000626486197701867,1.9339428028719
"NES",1.14315780678454,9.71775817475205,4.30630179122216,3.52460912826045e-05,0.000640074908403732,1.90980612839522
"PDGFC",-1.2839196567649,6.73838443848977,-4.30258416629456,3.57587462704998e-05,0.000646751786984064,1.89621674534678
"KRT15",-4.78592509374365,5.72534167622348,-4.30255669257257,3.57625614246116e-05,0.000646751786984064,1.89611634931888
"SNCB",1.82088174808752,4.50224647619912,4.30007523468679,3.61087700474207e-05,0.000651206435198227,1.88705035709437
"LAG3",1.07136983664462,6.24701304512391,4.29658926137185,3.6600577054277e-05,0.000657348380455535,1.87432069623882
"DNAJB2",-1.15315177850465,7.4085869031911,-4.29077960227359,3.7434562213865e-05,0.000669560022917126,1.85312210620262
"MAGEA6",3.3384164759559,7.67220493218913,4.28595491287266,3.81410160987337e-05,0.000680329287156483,1.83553315049656
"GDF15",3.10078403228672,7.88565683281259,4.27496288973074,3.97987162329878e-05,0.000705075354567836,1.79551350812305
"CDKN2A",1.58970045021143,7.31223345396467,4.26481386276077,4.13906239989802e-05,0.000729313981517167,1.758628612806
"MAP7",-1.33645397177885,5.25311778912148,-4.2615340072776,4.19180395707868e-05,0.000736269720546215,1.74672202723663
"PTTG3P",1.18165112648457,6.81887930063924,4.26130699635415,4.19547819898641e-05,0.000736269720546215,1.7458981724325
"LHX1",1.24758115791122,5.1669760603615,4.2598448161409,4.21921832280866e-05,0.000738448157196001,1.74059247057433
"METRN",1.42645624465551,7.9161263881802,4.25790484943684,4.25091519929382e-05,0.000742998435436891,1.73355508549732
"FLNB",-1.0548296806905,7.26269167015752,-4.25696941979117,4.2662807296579e-05,0.000744685869263847,1.73016256449419
"MFAP4",-2.4056279967966,6.27127061281117,-4.24929685151227,4.39434195216925e-05,0.000763970996191131,1.70235675318369
"ACTA1",-1.71315321613662,4.1263052826227,-4.24069324934259,4.54233591287614e-05,0.000783432777354392,1.67121987379006
"WDR47",-1.06498890016868,6.76461962843862,-4.23396536027656,4.66138960967846e-05,0.000799734988428914,1.64690306165323
"THBD",-1.388765975233,6.52632940218099,-4.22726409289771,4.78294877573038e-05,0.00081629409799409,1.62271022783225
"SLC10A3",-1.07126682113714,6.46832579627989,-4.22251157618249,4.87099736102184e-05,0.000825079579468966,1.60556956315148
"SLC2A3",1.15532070335078,6.90191987486545,4.22243693062331,4.87239263893783e-05,0.000825079579468966,1.60530045413091
"NR4A1",1.03419393214025,7.11223393240289,4.21378478596549,5.03674585600073e-05,0.000850713322249062,1.57413147194259
"GOLM1",1.5126128792789,7.21816864309923,4.21378105357637,5.03681789076061e-05,0.000850713322249062,1.57411803617361
"ID4",-1.04379945581178,7.29701097185358,-4.2131206355878,5.04957948128969e-05,0.000850920347500727,1.57174081451344
"TUBA4A",-1.98657483094994,8.70492860751967,-4.20873922817797,5.13503320812061e-05,0.000862831159802638,1.55597647335454
"CXCL10",2.35747845332137,7.80650800726618,4.19520828911197,5.407790477615e-05,0.000900965138558261,1.50736727025503
"EHF",-1.36073588229059,4.43356094127555,-4.1930110464844,5.45337492869762e-05,0.000906971373664391,1.49948453177494
"CA6",-2.04116257389125,5.74187327040572,-4.18987711367204,5.51903076904048e-05,0.000916460998248283,1.48824656242171
"HEY1",1.55528050105686,7.99986373070962,4.1856110651581,5.60962463357397e-05,0.000929401468833176,1.47295877328634
"MMP9",1.75082176531737,8.99951964512776,4.17940855139373,5.7438911140312e-05,0.000948032863744973,1.45075172402563
"SCD",1.32358629163461,8.42555611747664,4.17825543319665,5.76919038847057e-05,0.000951004721558379,1.44662582680684
"SERPINB5",-3.70368227489199,6.64501648594108,-4.17697106126005,5.7974952155917e-05,0.000953260278891553,1.4420312767512
"WARS1",1.72902273062316,9.86982619245313,4.17550802336958,5.82989979220191e-05,0.000956415571481516,1.43679884524274
"LY6D",-3.7484681938514,6.42014536899029,-4.16799332271133,5.99909888458325e-05,0.000981458599198006,1.40994424237109
"CXCL11",1.99739827540555,5.1699521904995,4.16503632973558,6.0669609320667e-05,0.000989191778724526,1.39938679332974
"CLTB",-1.33785823033059,7.98754302089074,-4.16494248524983,6.06912664299119e-05,0.000989191778724526,1.39905182692932
"SMPDL3A",-1.34593083759839,7.08146689908657,-4.16099748093809,6.1608419024894e-05,0.00100038876172552,1.38497560860399
"LPXN",1.23660505090561,8.06801256807927,4.15118431712371,6.39478470092107e-05,0.00103067487905204,1.35000347654218
"S100B",2.81352702560962,8.60572390548691,4.1497280948171,6.43021831059204e-05,0.00103383004379543,1.34481894657226
"BOLA2",1.02175383438937,8.40982744937371,4.14876146404466,6.45384278715149e-05,0.00103581915455327,1.34137822563535
"ACTA2",-1.24859071075138,8.76092886899767,-4.14857219738957,6.45847820117958e-05,0.00103581915455327,1.34070459998582
"CKMT1B",-2.05560427858426,6.58086024797595,-4.14547663384967,6.53474763348236e-05,0.00104468265337938,1.3296902669273
"FBXW10B",1.0011634693738,5.09970818112748,4.14522793111863,6.54091258312744e-05,0.00104468265337938,1.32880561860332
"UBE2S",1.36595479588306,8.65236876378096,4.14117098004098,6.64226887280543e-05,0.00105569238954796,1.31438033207414
"MAGEA12",2.42671130671119,6.66474032097865,4.14033444251789,6.66335483241022e-05,0.00105569238954796,1.31140714699286
"LCP2",1.31101619803722,7.4438021644107,4.13877786938525,6.70276109383605e-05,0.00106064686774913,1.30587601580837
"SPINK5",-2.40782343310277,8.06492081224857,-4.13205322720995,6.87558451308617e-05,0.00108143240610531,1.28199820118847
"YBX3",-1.21569086814474,9.21188608525663,-4.11691741705045,7.28033716458057e-05,0.00113144596291974,1.22835850139597
"C2CD2",-1.20398996475628,6.78275651705295,-4.11594948557936,7.30698321922166e-05,0.00113423516899323,1.22493318323853
"EFNA1",-1.39302642809089,7.28517127673483,-4.10505854374639,7.61331225285004e-05,0.00117757981571663,1.18643320433087
"DUOX1",-1.89982340674628,6.17610110513817,-4.10451727706113,7.62885297405146e-05,0.00117858547308835,1.184521763623
"HOMER2",-1.1126964729329,6.64184487649338,-4.10368600209079,7.65277953145864e-05,0.00118088274923893,1.18158654353381
"EN1",-1.24531442289949,6.04245125309139,-4.09050940455318,8.0417768323809e-05,0.00123360856608723,1.13511879732649
"MAGEA3",2.88197816944936,8.05065163979321,4.08793754483914,8.11988003861068e-05,0.00123975545460708,1.12606192269568
"PIK3C2B",-1.30897757903949,7.09518520462063,-4.08066999528355,8.34452954620248e-05,0.00127256515500508,1.10049182703527
"HLA-DQB2",-2.26145994779925,6.67796838698346,-4.07106829769122,8.65046850979723e-05,0.00131307868334396,1.06676095119823
"INHBB",-1.41745695814962,6.31876544841106,-4.07045518830235,8.67036441364198e-05,0.00131456839057532,1.0646090910931
"GDF3",1.21666318863086,6.7854244809266,4.06718492218463,8.77722929422123e-05,0.00132922523539315,1.05313533782432
"GPC1",-1.8509673402483,7.08503469800436,-4.06331315108765,8.90538003160269e-05,0.00134239577574035,1.0395600453598
"CYP4F8",-1.60203629025192,3.41413766591582,-4.06300445889669,8.91567406849562e-05,0.00134239577574035,1.03847811475426
"PTPRM",1.01548259062209,7.7818181983509,4.05321969255222,9.24793399126731e-05,0.00137432056941286,1.00421527531399
"MMP11",1.02156200633289,6.21062542272458,4.05303878707175,9.25418713048923e-05,0.00137432056941286,1.0035823854112
"LGALS7",-4.49420473473758,7.08526710810437,-4.04881347778296,9.40139418742202e-05,0.0013898500998843,0.988806300779847
"CDSN",-3.18924155456051,6.08089512840445,-4.04668206408904,9.4764987329108e-05,0.00139936655694704,0.981357007484918
"PCOLCE2",-1.17218875889449,5.74587046010641,-4.04349863903232,9.58974270941467e-05,0.00141448704963866,0.970236369369784
"LORICRIN",-5.05209986591523,6.29278070908872,-4.03656757305462,9.84079564751836e-05,0.00144173184773025,0.946046665080813
"PHACTR1",1.65900537447447,7.95484462499765,4.03317683047278,9.96589114830485e-05,0.00145380327031861,0.934224099842196
"LTA4H",-1.02165315782336,8.75854802786154,-4.02706989514511,0.000101950415763435,0.00148105700340908,0.912949626029568
"RNF144A",1.3301241532121,7.79633046645069,4.02693694642559,0.000102000858122659,0.00148105700340908,0.912486745683077
"PDE2A",-1.25624678950703,6.38616862431447,-4.02586225847831,0.000102409484836523,0.00148368585864825,0.908745481670834
"EPN3",-1.03251190917654,6.02385307579143,-4.02110843890404,0.000104235871624006,0.00150679770521664,0.892205161395608
"KLK7",-2.73507382544667,6.06885649841152,-4.01992914584525,0.000104693746179437,0.00151174059405723,0.888104218303037
"ITM2A",-1.26829718740223,7.09277436720373,-4.0194865431735,0.000104866087696457,0.00151255411225011,0.886565317644695
"LAD1",-1.93331241003615,7.44767326462357,-4.0189841562255,0.000105062036789727,0.00151370596431078,0.884818704356138
"FLG",-4.75546764743635,6.11667436131534,-4.00810489138208,0.00010939221056683,0.00156743410283615,0.847035575109286
"AUTS2",-1.28050414799851,7.58710957006444,-4.00344492105215,0.000111298697559509,0.00158951119110454,0.83087518108605
"IRF4",1.03498430579758,7.05836255095416,3.99889199246083,0.000113192032004685,0.00161125644684398,0.815099598410368
"NEUROD1",1.17071911253608,4.41464076636493,3.9975941619524,0.000113737346766111,0.00161622827065054,0.810605169128416
"TNXA",-2.42748314362538,6.61106691718275,-3.99747103115493,0.000113789213318291,0.00161622827065054,0.810178819961483
"BMP2",-1.13881780183007,5.39403522602748,-3.99714006527827,0.000113928738562962,0.00161644920796786,0.809032875800348
"IL11RA",-1.39154154577208,6.73357946780199,-3.99103421270674,0.000116532297503847,0.00164443411372122,0.787904590419437
"UBD",2.99376152902174,7.62100564848929,3.99098908396709,0.000116551750547113,0.00164443411372122,0.787748520130358
"NAA80",-1.05307206774045,5.93012832000635,-3.99074309931331,0.000116657838422588,0.00164443411372122,0.786897846129436
"LAMB3",-1.15616858868471,6.54652769383279,-3.98755754921412,0.000118040057766967,0.0016595455751369,0.775885003246849
"TGFBI",-1.62335077993032,9.58131933728116,-3.98270510564269,0.000120175654165447,0.00167769845253027,0.759122191712137
"SLC15A1",-1.03801802483608,4.90478301952246,-3.98116611412973,0.000120860649808991,0.00168235269978614,0.753808933454615
"HBA1",-2.27270140451535,7.93368987155042,-3.98108665467688,0.000120896117777407,0.00168235269978614,0.753534647255466
"NRIP3",1.0300509672945,7.35153226640919,3.9798114490807,0.000121466687555563,0.0016877371671933,0.749133325984311
"ALDH2",-2.29957047735928,8.64549963249699,-3.97964371605949,0.000121541928061547,0.0016877371671933,0.748554481002392
"CYP26B1",-1.91076682312518,6.47293037032598,-3.97924197549642,0.000121722319067476,0.00168844395566044,0.747168152875672
"TPPP3",-2.5721916322206,5.4626979351136,-3.97738480528729,0.0001225595609725,0.00169482606161297,0.740760788834895
"RAB11FIP1",-1.2122293886565,6.71925836399615,-3.97605337859241,0.000123163171230388,0.00169656757206203,0.736168659724816
"ACKR3",-1.3269306678363,5.67273323116376,-3.97593106264857,0.000123218766066627,0.00169656757206203,0.735746846480736
"CLIC3",-2.28468397163771,3.16738404509273,-3.97526656404443,0.00012352121186522,0.00169780687355757,0.733455457080091
"C1QB",1.99981383060163,9.12630715779257,3.97055382750615,0.000125686642564125,0.0017129335678936,0.717212802804434
"CSPG4",1.53378987123766,7.44096231742798,3.97047946428312,0.000125721100120728,0.0017129335678936,0.716956622852967
"ALX1",1.63062294667407,6.77363812126577,3.96351563629141,0.000128988200037047,0.00174790488555841,0.692982370402717
"TNS3",1.01206500571883,9.35918347362533,3.96259901753094,0.000129424223785979,0.00175058345844957,0.689829103125464
"ECHDC2",-1.13426464599339,7.1279681992929,-3.96141083796055,0.000129991520091365,0.00175643464297545,0.685742455202315
"DTNB-AS1",1.04368246039554,5.19353324912312,3.95974581941201,0.000130790478623474,0.00176540067367648,0.68001731189699
"BMP4",-2.17224386006731,3.78785177533377,-3.9581251884749,0.000131572638409907,0.00177412164656337,0.674446537007279
"DCN",-1.48496539514753,9.32116222147733,-3.95376409855404,0.00013369965346091,0.00179722657884207,0.659464217639431
"RCN2",1.1636112365547,7.92880822019856,3.95245949887119,0.000134342291575893,0.00180236537363364,0.654984747677065
"ZNF280B",1.16200136608688,4.13042589327768,3.95242687959117,0.000134358397359605,0.00180236537363364,0.654872760497014
"FBN1",-1.22529316928876,7.75419260352152,-3.94873852828302,0.000136191456281824,0.00182320369451612,0.642214561816552
"CRIP1",-2.17731785713402,7.55383056057353,-3.94666574320579,0.000137232051891625,0.00183336959489231,0.635104804430061
"F2",1.19172464183024,5.09062843144024,3.94408167835622,0.000138539952564428,0.00184557759557592,0.626245279744817
"ST3GAL1",1.32351492109165,6.61022515089265,3.94350132624788,0.00013883532387757,0.00184721815106085,0.624256132185645
"EN2",1.10779770709308,6.85467048154183,3.9320749855256,0.000144774637572079,0.0019087123349872,0.585137605518415
"CHST6",1.3220846300606,8.83446945963802,3.93055937499549,0.000145580412836754,0.00191353125300245,0.579955303581973
"SLC25A32",1.26868473383527,7.40563784165634,3.9294833642642,0.000146155069526264,0.00191721926715589,0.576277035851319
"KIF23",1.17024074410465,5.22784175637001,3.92201830183531,0.000150201869158663,0.00196437529785337,0.550779241777294
"JUP",-3.1265003434127,7.47308438466969,-3.90044495545988,0.000162506099187397,0.00209586253937138,0.477299728606304
"GPR19",1.42163457792237,5.74770845954462,3.89964806344386,0.000162978516607381,0.00209948300374276,0.474591384813319
"HCAR3",-1.05116548416428,6.50284565327855,-3.89942860113536,0.000163108849052183,0.00209948300374276,0.47384558677682
"ST3GAL4",1.21745172457759,7.09023300485961,3.89892339888816,0.000163409252032702,0.00210127538190769,0.472128880938993
"RTP4",1.08878258587988,6.82173965238737,3.89765885701758,0.000164163486708555,0.00210889428885994,0.4678326375731
"BAMBI",1.9539226911114,8.59593518949498,3.89668428088443,0.000164747034519641,0.00211222869528181,0.464522267343001
"SAT1",1.10909137598962,9.83153554012988,3.89592206604728,0.00016520480384023,0.00211496934866127,0.4619336695117
"CCL14",-1.55651510008205,8.14199470580374,-3.89437251230769,0.000166139171704449,0.00211965622294942,0.456672336337668
"HRAS",-1.10154971920092,7.44558875807523,-3.89331167809475,0.000166781747837393,0.00212162654639197,0.453071312941963
"PLPP2",-1.38522853130934,6.24415275438508,-3.89257075432333,0.000167231949642082,0.00212408235460801,0.450556674869052
"F13A1",-1.06229125711182,8.32508445970866,-3.89035039693801,0.000168588034440306,0.0021341935738516,0.443023134844391
"ABLIM1",-1.83497279785326,7.44172420578034,-3.88743564263024,0.000170384136493127,0.0021465108751052,0.433138515500221
"CXCR4",1.51099809249651,7.61725305144502,3.87852720718106,0.000175987321049798,0.00220856465752484,0.402962902473076
"HSPA13",1.02185629685576,6.88779091292851,3.87534262453938,0.000178032606714826,0.00222779957673188,0.39218854852387
"CLCA2",-2.36125760558054,6.0667311796778,-3.87466257691233,0.000178472288966856,0.0022304441973331,0.389888627689503
"DPP4",-1.20402636817121,4.89494342367531,-3.87448685695948,0.000178586068104591,0.0022304441973331,0.38929439293867
"C1orf21",-1.07158744236301,5.61031629158739,-3.8583930848792,0.000189304908861079,0.00233744953280266,0.334957126114584
"PLIN2",-1.2986485627429,7.11677533178821,-3.85261898971304,0.000193297819027683,0.00237550448850325,0.315504249124728
"HOXA3",1.22654763953763,4.59414922194156,3.85172912050636,0.000193920268448461,0.00238090996261722,0.31250827008926
"SLC14A1",-1.00297780179407,3.72752647660112,-3.85027099689205,0.000194944329787613,0.00238674095408516,0.307600258243432
"PERP",-2.9310547932026,8.2151759157421,-3.84584711656839,0.000198082881960024,0.00242062108517034,0.292718283659399
"CRIM1",-1.42686645162895,6.53728544882502,-3.84401691283743,0.000199395347517211,0.00242982797782889,0.286565294078978
"SPAG16",-1.10630959911917,5.20065154184046,-3.84045744024267,0.000201971636285908,0.00245663075142907,0.274605077560858
"TGDS",1.25951754198894,7.4429870780657,3.83184944171746,0.000208333544871646,0.00251757283742483,0.245716390560701
"KLK10",-1.7752567450709,6.32486114066198,-3.83092655016788,0.00020902683251669,0.0025231647960459,0.242622093030473
"AQP3",-2.20878142547095,8.33064694637526,-3.82860195585559,0.000210782837991421,0.0025365857567766,0.234830661978757
"OR7E156P",1.59669887824218,7.1359532338505,3.82847441343414,0.000210879588952054,0.0025365857567766,0.23440327829303
"CTXND1",1.02598310583427,7.07315262179959,3.82708638039095,0.000211935256868606,0.00254458914761488,0.229752806005252
"ID1",-1.07651617314845,7.5887347796795,-3.8250041457884,0.00021352833257976,0.00255196693722043,0.222778906928063
"TFAP2C",-1.29143048647757,7.13545046821356,-3.81300736681824,0.000222931020048232,0.00263535591152212,0.182655682783754
"IGSF6",1.38289699114395,6.04396910248978,3.80781121926439,0.000227124650049113,0.00267281436100215,0.165307272983076
"STXBP1",1.37890206896105,9.0740107647936,3.8017685671081,0.000232095801774535,0.00272149025120339,0.145155553240544
"MALL",-1.83301922545194,6.626073617721,-3.799861178032,0.00023368632885691,0.00273031903401904,0.138799698684076
"KIR2DL2",1.13710945964208,4.7319760183955,3.78889360389269,0.000243034913488524,0.0028093370895185,0.102301004005741
"LPGAT1",1.1707837319714,7.43692655787754,3.78525236448151,0.000246216470226438,0.00283856459353008,0.0902014323601952
"PRRX2",-1.05514947393273,5.41021572131427,-3.78238687640088,0.00024874799714041,0.00285764329049675,0.0806859458036229
"UGT8",1.14288226788815,5.11917665029108,3.77820564658609,0.000252486335134386,0.00289072456005449,0.066811242772534
"DUSP7",-1.10917293087086,6.82993861060626,-3.7780576571285,0.000252619622137761,0.00289072456005449,0.0663203822551903
"CD68",1.25137576654692,7.10554745660934,3.77574912168157,0.000254707483966693,0.00290055098990542,0.0586652156465979
"SELL",1.06168798330215,7.79009862928727,3.77290077491443,0.000257306151912423,0.00292248685956976,0.0492250089342168
"CALML5",-3.26112438203194,6.29714431483097,-3.76240299953755,0.00026710285412079,0.00300496472379722,0.0144801219494868
"DNAJC12",1.42029154612045,5.68558944169089,3.76136177400944,0.000268093623577709,0.00301351099812909,0.0110380270506489
"SULT1C2",1.20328463231092,5.62674295494767,3.76039325202538,0.000269018344766043,0.00302130077295817,0.00783693931447083
"SLAMF7",1.83090604086126,5.91832733270293,3.75371642240226,0.000275476118703077,0.0030816410531313,-0.0142134309796624
"GPR31",1.34056853990447,3.99177833709928,3.7516129523512,0.000277540881390199,0.0030956848181752,-0.0211538867989134
"RAB20",1.15086611267045,7.21218562772243,3.74919925300362,0.00027992826652771,0.00311166638299643,-0.0291142316261022
"COCH",-1.29358215396293,5.45161244459578,-3.74815903389931,0.000280963145168839,0.00312050975285902,-0.0325436323161119
"PLA1A",2.25188507708935,7.27698962329308,3.74365098296678,0.000285490173566209,0.00316054829915528,-0.0473972588178562
"WNT5B",-1.0296609668607,4.43135917593308,-3.74341417153048,0.000285729885738801,0.00316054829915528,-0.0481771474719368
"FASN",-1.09155416427356,8.02827228667671,-3.74066912694744,0.000288522533206217,0.0031854744373208,-0.057214576110475
"DSP",-3.53130498521268,7.93105900633361,-3.7376199630018,0.000291654937479515,0.00321091200444665,-0.0672472055559759
"CELSR2",-1.05625857574588,7.53570144532072,-3.73222514619807,0.000297276244984915,0.00325226815940795,-0.084982119028008
"HR",-1.04069346312183,6.42242091493825,-3.72964184779939,0.000300004254604849,0.00327617711540421,-0.0934673918312763
"MITF",1.47989909203737,10.0966667375062,3.72707969077913,0.000302733388273346,0.00330321393280013,-0.101878703828207
"CPZ",-1.38950608133719,4.86166457496731,-3.72448385695218,0.000305522403258396,0.00332529767619885,-0.110395982206009
"MMP3",1.1861418155613,6.05626083442688,3.72285432029775,0.000307285644527349,0.00333891459916009,-0.115740348066798
"SCGB2A2",-1.70538715824488,6.31577826419384,-3.71667728706846,0.000314057549267402,0.0033955193904624,-0.13598251321614
"S100A14",-3.03452483740276,7.15270229086557,-3.71053767345005,0.000320928524703681,0.00343716061840965,-0.156076070994251
"TGM1",-1.13018989852703,5.77185247178152,-3.71046221048924,0.000321013857139907,0.00343716061840965,-0.156322882804105
"PPM1H",1.24156385506066,6.20833669724504,3.71041054391723,0.000321072293367816,0.00343716061840965,-0.156491863049395
"MRPL44",1.11183760999096,6.73472748623623,3.69986559414635,0.000333212350170624,0.00352372735918472,-0.1909416171591
"PLXDC2",-1.16018536688962,6.37881225698543,-3.69882829643208,0.000334429786535213,0.00353373580764395,-0.194326270957834
"PLPP3",-1.39130982012779,8.33413710117767,-3.68846402780462,0.000346827682089233,0.00363527825302372,-0.228103624237915
"SLAMF8",1.04492952035976,7.01477387117659,3.68274462457849,0.000353854552361968,0.00369694016027792,-0.246711498653262
"HJURP",1.38606175751193,6.92836298866952,3.68252403650671,0.000354128250647068,0.00369694016027792,-0.247428721040023
"TUBB4A",1.58757183647658,7.39910708627709,3.67789218267203,0.000359921834304282,0.00373350898766391,-0.262481003149706
"CKS2",1.71791754724937,7.25102639999195,3.67325166305313,0.000365816225621635,0.00377961788104635,-0.2775465502065
"IMPA1",1.06038580134511,7.88498402794716,3.66734758902975,0.000373447814485974,0.00384020982104307,-0.296692679788357
