"Gene","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset"
"SCNN1A",-2.47111631547082,0.298897641052762,8.10240257866881,0.0174014578927069,0.672620406439129,-4.51993244996305,6.18593659162947e-06,0.000123517111543583,-2.12290866643421,1
"SPR",1.76016233039366,0.28076986941947,8.5378997563809,0.0139964734407096,0.643245682252269,3.32183053048792,0.000894289920805091,0.00833498661713909,0.75747788543476,1
"EPN2",-2.32420417097282,0.0775698968532634,2.29200839564897,0.317904518421391,0.0299296128041288,-8.34502552220293,0,0,-1.20245628461091,1
"PPP6C",-1.384515070438,0.178073821297632,5.76008172400799,0.0561324691020942,0.347998646478968,-3.28093516427475,0.00103463524631486,0.00938405753224999,-0.37273050709026,1
"ALG8",1.13450006862135,0.05742031887534,1.25377260075374,0.534252716350817,0,4.73447389755374,2.1962403240483e-06,5.05950134015297e-05,0.56999525142242,1
"IPO13",1.33153308777132,0.191024983428993,6.24012711287404,0.0441543620365821,0.388787163692009,3.04653995008911,0.00231491714499232,0.0181069014118506,0.429322227225303,1
"PTTG1",1.92031728719275,0.435073504791,12.70921209006,0.00173872004106812,1.09600374474765,2.91133159397647,0.00359891854628924,0.0258328182049485,1.20972865404098,1
"CUL7",1.89974654389152,0.23955792969917,7.25258734353136,0.0266146444417241,0.519539548491903,3.8814177492429,0.000103849275705281,0.00135680431455026,0.888633755960784,1
"AOC1",-1.33447362777387,0.23517613074419,7.59038498002991,0.0224785784983548,0.518307845561582,-2.75177787918607,0.0059272708918443,0.0375903137931702,-1.21676090661695,1
"TRIM38",1.09041111236509,0.0569851697374813,0.0376948578291357,0.981329073263603,0,4.56782382754738,4.92813958952176e-06,0.000101034610232349,0.475732980073572,1
"ADIRF",-2.37161334056947,0.683817326790741,18.2788164371112,0.000107350838952532,1.81797147745972,-2.86796491538075,0.00413121342352474,0.0288724052706245,-4.17978774517223,1
"TAF6",1.18724945575657,0.117386741468819,3.91670467804588,0.141090699149825,0.17246988446406,3.4652331112814,0.000529772059947309,0.00534238042509896,0.483342763828427,1
"ZNF185",-1.90395579585479,0.0631941638140598,0.834568771628784,0.658833530389829,0,-7.57387922263435,3.61932706027801e-14,6.83947906361811e-12,-1.83845163592206,1
"ARL4D",-1.64348767523097,0.210077829130512,6.59670144256435,0.0369440482151961,0.437550703630928,-3.58571973213804,0.000336149825693299,0.00363739218026135,-0.952657021986312,1
"INPP5F",1.16328043824721,0.0999467914868031,3.36506584876103,0.185902502207458,0.121941519754362,3.67959480147584,0.000233604836644918,0.0026907892800469,1.05844555648461,1
"GPRC5B",1.15085970759492,0.0950039746141493,3.21143481966165,0.200745486452873,0.107849265739259,3.73380383905654,0.000188609413038776,0.00225200822582726,0.974724847008285,1
"FGFR2",-3.79255716595355,0.490320558499405,10.4671041027796,0.00533454303861521,1.18296264822058,-5.41616746702254,6.08900738718887e-08,2.21154783625503e-06,-2.27624308181201,1
"COBLL1",-1.79205438777296,0.244615648357278,7.43083178349305,0.02434531399412,0.534734282122186,-3.62333983065286,0.00029082332136543,0.00320274095209784,-0.873881647173574,1
"TMED1",1.24165919665544,0.201165043850395,6.60437739412358,0.0368025295991702,0.419971651749665,2.76838285847401,0.00563352333681899,0.0363682482923424,0.859397655362698,1
"E2F3",2.73729558015165,0.40168413170096,10.2940277823417,0.00581674826245583,0.965985243777495,4.31896175580187,1.56764942074172e-05,0.000267546869071352,1.31289046345907,1
"GSDME",1.15434229219258,0.1041812691932,3.49904243172085,0.17385716357909,0.134202358991436,3.57634811372484,0.000348427604411228,0.00374847156263861,1.0984491392604,1
"TTLL4",1.39962305880654,0.077957498364664,2.63104383641807,0.268334238160936,0.0563729037422907,5.01282036315706,5.36379676230325e-07,1.48805416986536e-05,0.784448783786324,1
"LLGL2",-1.05100559644992,0.0648675644670944,2.27395629948552,0.320786928707952,0.0237471812342369,-4.12658915546198,3.68183303989245e-05,0.000556285295563819,-0.610059888204681,1
"DPP4",-1.34143373245481,0.216019574685665,7.02353305318726,0.0298441473634474,0.462705099097172,-2.88617506183218,0.00389955185436586,0.0275521530464905,-1.24968458151139,1
"LAMA3",-2.2555816447167,0.549087004152428,15.101057456953,0.000525832031235158,1.42280362674397,-3.04395318829206,0.00233491469410163,0.0182414336107796,-2.97136518997377,1
"SKIC2",1.26974671244223,0.0810956231046716,2.72588524696953,0.255906631051577,0.0651968234678361,4.45880407642144,8.2418212825619e-06,0.000155521139946924,0.509707103933224,1
"ZKSCAN5",1.67853266282446,0.125942712778754,3.95005845851937,0.1387572564118,0.186720205018856,4.72980542234948,2.24735124865205e-06,5.1590163611222e-05,0.72269397792511,1
"FOXJ2",-1.19563702543817,0.0577573076393796,1.70972337937617,0.425342016201052,0,-4.97503207694742,6.52368363107669e-07,1.77141310021046e-05,-0.380250736565857,1
"PPFIBP1",1.24293968758941,0.149259360686617,4.9273676187665,0.0851208038775487,0.265762371069711,3.21720894031457,0.00129444292549352,0.0112747102909219,0.509866662271803,1
"AQP3",-1.90706765072113,0.178749299410134,5.37597204342529,0.0680177878684759,0.336147808060793,-4.51069980703541,6.46141067250916e-06,0.000127266365194633,-3.46007832102513,1
"CEACAM6",-2.91104523721035,1.19164114765293,28.4138624921461,6.76095670794594e-07,3.29823180155469,-2.66671257473674,0.00765971486377426,0.045709392269452,-2.07939268087184,1
"ST3GAL4",1.57708475367335,0.283581624978075,8.85298043108429,0.0119563804342353,0.657010655025361,2.96152900105324,0.00306115663198425,0.0227173712717374,1.26636243161297,1
"DLGAP5",1.54175690433462,0.0605033508204511,1.4525579081821,0.483705536008242,0,6.2679595943423,3.65809604829792e-10,2.38489571868783e-08,1.26336454795971,1
"SLC25A13",1.44988126373063,0.244949776194166,7.78036331097725,0.0204416323659277,0.544617809215402,2.92950277799736,0.00339504778341504,0.0246647614530337,1.03137908813772,1
"RPS6KB2",-1.21336661885698,0.185692109572846,6.26013639407877,0.0437148159300697,0.377623585595607,-2.81575794222136,0.00486623155642252,0.0326225158170659,-0.792012827583642,1
"MPZL2",-1.15170191432347,0.168471661923914,5.59929057918909,0.0608316364131849,0.324280315141904,-2.80592887748945,0.0050171764991993,0.0333471067098788,-1.37018354130666,1
"SSBP2",-1.15351678388327,0.057273478181239,0.429301900645511,0.806823012345183,0,-4.8200011160737,1.43557418263995e-06,3.52894093180487e-05,-0.830975838662545,1
"CDC42BPA",1.14809553215723,0.061391600622353,2.12831842034742,0.34501782032331,0.0112385006126701,4.63365343621055,3.59268252037026e-06,7.65440970312219e-05,0.455924945078835,1
"NSUN5",1.43322541651361,0.0597931986330727,2.00854486899636,0.366311053159074,0.000775550196309803,5.86122789629608,4.59456894752464e-09,2.2607013021424e-07,0.723799139397926,1
"FANCA",1.19316336250473,0.0578702755585977,0.613492879730749,0.735837156223153,0,4.95989102042501,7.0532737517226e-07,1.89233819853315e-05,0.545028928896396,1
"SLIT3",-2.2739779996475,0.6669818443944,18.4116078637252,0.000100454674533513,1.77863387909126,-2.78438478844575,0.00536293698777257,0.0350337351621075,-1.50849677121576,1
"DGUOK",1.58888370052894,0.0605702393572466,1.04849227025388,0.592001485312807,0,6.45598429051108,1.07517772462984e-10,8.2954096754133e-09,0.565131433887059,1
"IGF2BP3",1.07530374185498,0.056818100604763,0.696026273957827,0.706089600269266,0,4.51115553973705,6.4475419474519e-06,0.000127185324436952,1.2184605216329,1
"WDR47",-2.21020397384311,0.213422901114729,6.0972652276537,0.0474237266242704,0.429062519029992,-4.78422775106843,1.71645972457668e-06,4.12171608632695e-05,-1.22818393272119,1
"PALM",-1.01255096115862,0.0585513968721025,2.07036400948013,0.355161733923036,0.00605398302035226,-4.18454516764888,2.85737631409155e-05,0.00045051184715163,-0.699109539641545,1
"MMP11",1.77713957642996,0.171702765774934,5.27590437776151,0.0715075536876818,0.319369243916264,4.28877135166431,1.79664208215247e-05,0.000300724211927933,1.31989796541257,1
"PIK3CD",1.32638471213095,0.0589292153472332,1.34802777824854,0.509658752928333,0,5.46391806704243,4.65738565491591e-08,1.77566232615347e-06,1.02653764135523,1
"RAB21",-1.47003288249583,0.239078128655321,7.57989817566504,0.0225967522714725,0.526700328148301,-3.00647173678742,0.00264298622098647,0.0201214615320198,-0.603796488254252,1
"THBD",-1.10727698915679,0.0777553578309448,2.70151591099171,0.259043842513093,0.0609123141251394,-3.97091977057992,7.15956884853597e-05,0.000986824716871675,-1.1305987454704,1
"CXADR",-2.41926363628228,0.125031873535597,3.53390576820446,0.170852804751056,0.163202010864571,-6.84183865202074,7.81841258401528e-12,8.15554253463802e-10,-3.34031061985183,1
"PCDH1",-1.17006255243803,0.0572044534737222,1.21566116930271,0.54453090231788,0,-4.89208686324709,9.97723903717329e-07,2.57610336248916e-05,-0.688678161257696,1
"NFKBIE",2.4418864481771,0.0683144952036232,1.00643256067242,0.604583020833743,0,9.34262748810779,0,0,1.18762668692442,1
"MMP9",1.3476670534835,0.10092923715511,3.39321006206996,0.183304782927905,0.124546520362505,4.24203371484605,2.21503406190315e-05,0.000361474707548876,1.73224293873148,1
"NEBL",-3.26610593435132,0.311612273388612,7.3783285052166,0.0249928810514219,0.678364495598323,-5.85090422844702,4.88907692108853e-09,2.36106199903975e-07,-1.9653997749481,1
"CA12",-2.2657990255292,0.135943059147109,3.9056058555523,0.141875845998937,0.199247454598536,-6.14529684871433,7.98141108759864e-10,4.75203740507757e-08,-2.46313736923206,1
"PEX3",-1.55877020219317,0.347611626913713,10.8257286198669,0.00445885037364604,0.847637490800782,-2.64383865472596,0.00819717195480374,0.0483051558722363,-0.646558186782052,1
"PUDP",1.14537015903971,0.177877089728189,5.90043255228456,0.0523283873427581,0.352120224100362,2.71572541335752,0.00661307408096512,0.0408275913549736,0.60881571771823,1
"CYP27A1",1.31317362715203,0.0759221705554877,2.54093470389566,0.280700405237471,0.0489308033037178,4.765822290642,1.88084983232528e-06,4.45898199339806e-05,1.00914303647936,1
"PTPN3",-2.22858540036412,0.285597878452245,8.54292783111547,0.0139613299779688,0.655641807108661,-4.17015111198856,3.04397732369122e-05,0.000473068180257566,-1.68570653164754,1
"PAWR",-1.4314995996502,0.0590844862250511,0.626348852468964,0.731122374523481,0,-5.88917553396477,3.88127019412821e-09,1.9389993126911e-07,-0.885284420934892,1
"DUSP4",2.5560647671033,0.569644905397462,15.0322105731118,0.000544248133929807,1.47521337101885,3.38664554947289,0.000707527346179626,0.00689495445951879,2.98407556614566,1
"KDELR3",1.32712997254299,0.0855661047554787,2.86554276714383,0.238646623593737,0.078109059512595,4.53693520250139,5.7077634223468e-06,0.000114674156030786,0.892025524778093,1
"HBA1",-1.08687694365889,0.166065600531468,5.62040522982643,0.0601927951987734,0.320497251863177,-2.66710759323898,0.00765071745525159,0.0456975285840703,-1.48330753270328,1
"SH3YL1",-2.48947561913694,0.598892642540023,15.8047294584252,0.000369867868150582,1.56126511261885,-3.21686909549852,0.00129597715416563,0.0112805381262788,-1.59349870606353,1
"ZWINT",1.32937676827709,0.0981451046301584,3.23998028890127,0.197900649493624,0.113121417809778,4.24339796481964,2.2016049968876e-05,0.000360184787382903,0.938275677657378,1
"TRIP13",1.4906469489548,0.175087622693969,5.5892230325186,0.0611386210798954,0.336642333328363,3.56243601339597,0.000367429480990333,0.00393108926812438,1.24254647409039,1
"CEBPA",-1.55906918827138,0.0596829224567843,0.66460488830675,0.717270355820385,0,-6.3817582473498,1.75066183771833e-10,1.22068875411814e-08,-2.08626025658055,1
"RNF144A",1.1081766802921,0.0568989999218152,1.76017870402472,0.414745851649449,0,4.64575914388598,3.38828139523351e-06,7.30244646486772e-05,0.879990860630135,1
"ME1",-1.8686642211382,0.0631949304141631,1.54868990546761,0.461005662613804,0,-7.43344530678474,1.0591527654924e-13,1.84137238790072e-11,-1.74438075072303,1
"CHST10",1.31274609482767,0.213119247931201,7.17807508034906,0.0276249054941993,0.460123759876156,2.84360584047403,0.00446061915841134,0.0305152220391004,0.552459641980249,1
"FRY",-1.96331198726033,0.491112852116197,14.1858968370958,0.00083094378023193,1.26105786968667,-2.80155187490292,0.00508574638828208,0.0336956540430945,-1.219760104495,1
"ENTPD4",1.24649102123204,0.0580306066021135,0.26082366345611,0.877733877816478,0,5.17440716222104,2.28635756327478e-07,7.11499194929351e-06,0.645818588014477,1
"SLC5A6",1.01624102148205,0.0778387510603838,2.72372753530693,0.256182866395017,0.0623411802694444,3.64249355605793,0.00027000973923319,0.00302299569824925,0.511394626841402,1
"WHR1",-1.50839624083125,0.118661751870111,3.83050100399127,0.147304927785614,0.170285707712812,-4.37884995028412,1.19307239050404e-05,0.000212681573843421,-0.485933954639059,1
"AURKA",1.66620816176998,0.309986259617837,9.50268873501205,0.00864007195992334,0.732041902895114,2.99266452522872,0.00276553559436521,0.0209039020661639,1.04512736024707,1
"CDC45",1.51392155274241,0.127628321971542,4.09022373499714,0.129365717348677,0.195762180654467,4.23769642638675,2.2582482506639e-05,0.000367606728344651,1.78489538732457,1
"FOXO3",-1.14529204788137,0.057471390292926,0.302639356449581,0.859572868004336,0,-4.77738667219105,1.77588077088231e-06,4.24875401312559e-05,-0.604229551154815,1
"COL7A1",-1.83467097966736,0.0795861843765241,2.4869537468336,0.288379812751131,0.0473402866847324,-6.50338327250273,7.85334020036998e-11,6.2821903602837e-09,-2.01207599953339,1
"AKR1C1",-2.63586437587153,0.919066335049394,23.2061725050317,9.13784248332194e-06,2.50417047709983,-2.74947408979233,0.00596909818424751,0.0378004231298705,-2.44141519075064,1
"SIK3",-1.3845937561566,0.118997546313045,3.9018799617244,0.142140399516471,0.174130776741357,-4.0137781605211,5.97545095719632e-05,0.000848735348920292,-0.41584776536488,1
"NDC80",1.18833467718176,0.0798695611522079,2.69857383549654,0.259425186200422,0.0625021440542704,4.20482689606662,2.61282052060885e-05,0.000416486146310743,1.49568231745257,1
"MGST2",-1.91041352900681,0.484499677886277,14.1115896792836,0.000862396997273068,1.24316976336598,-2.74460998308538,0.00605828502354955,0.03825374257727,-1.43243410373448,1
"CKS2",1.6833304885122,0.162120994518775,5.05085733135015,0.0800240018905015,0.293416549123605,4.18070727184936,2.90603777870491e-05,0.000456528031283533,1.67326907983208,1
"ZNF593",1.06489595522268,0.0568424525104515,0.265193443752885,0.875818219227792,0,4.4665353307667,7.94965386341495e-06,0.000150881421724989,0.553540905512626,1
"PTPN13",-1.95074517409356,0.219689813471652,6.58962270535125,0.0370750384943442,0.458131587815663,-4.16193775906587,3.15558370187485e-05,0.000486355270552556,-1.65682632547863,1
"CEBPG",-1.51906682413849,0.253388087427807,8.0266567132151,0.0180731411600989,0.568900666111496,-3.01775363882993,0.00254655836044648,0.0195781689043996,-0.871786180539468,1
"SLC31A2",-1.77888138242562,0.2269889989451,6.9357856233907,0.0311826692362766,0.483484014882923,-3.73374440723156,0.000188653947316819,0.00225200822582726,-1.43717930418103,1
"EIF2AK2",1.16319304016752,0.0572041523287099,0.40360565832644,0.817256051116781,0,4.86337790889965,1.15399217759382e-06,2.91042630631447e-05,0.662374323024397,1
"RAB32",1.1730625225561,0.152493730317742,5.0642323745912,0.0794906251198876,0.276482099194082,3.00396705827459,0.00266484176456649,0.0202605666286779,0.69317267440949,1
"CHKA",1.3345577081179,0.137010641419169,4.48988008652495,0.105933891633679,0.227846796795773,3.60545606938606,0.000311605202813814,0.00339811352303016,0.738502339831226,1
"ACOX3",-1.27195329962296,0.0580699916369022,0.396175624133214,0.820297817928472,0,-5.27831475678078,1.30377375562318e-07,4.37015578395133e-06,-0.538429480498148,1
"DBF4",1.61310383578832,0.0660355304251621,2.15363423358425,0.340678140545404,0.0143486772520731,6.2773087297773,3.44483552794372e-10,2.29169441065603e-08,1.4207701539253,1
"VDR",-1.66173685887796,0.168419444185821,5.32512507234951,0.0697692063607336,0.315162266066033,-4.04917118980365,5.13993378215005e-05,0.000750499401852794,-0.954645978467172,1
"ELOVL6",-1.22819463488338,0.0579609663659299,0.707777903629675,0.701952913624546,0,-5.10151757387445,3.36940727319046e-07,1.00076768644944e-05,-0.896478614722598,1
"GPSM3",1.21332192250938,0.0574676355561653,1.98029663536543,0.371521583715077,0,5.06132680411616,4.16348851617343e-07,1.20105590182268e-05,0.778849368243433,1
"PKMYT1",1.19137699071605,0.185684430472619,6.1266701844866,0.0467315809038792,0.374429298464825,2.76478562816138,0.00569602152192572,0.0366224973493045,0.73133042980996,1
"S100A2",-1.16133060308981,0.175701947228019,5.82083729770383,0.054452928440652,0.345356211937378,-2.77056014992606,0.00559599633626506,0.0362036480395108,-2.73925560922466,1
"EDNRB",2.13631490537539,0.29383287286247,8.45654516131188,0.0145775503538627,0.670944911513265,3.94107845069564,8.11160892308926e-05,0.00110174238279334,2.32144363222799,1
"ALDH6A1",-1.33734243780825,0.0590654022736563,1.87357938904336,0.391883885111314,0,-5.50270262161457,3.74012991688488e-08,1.45141529721018e-06,-0.488159837096299,1
"GOLIM4",1.16957566018614,0.184741725193754,6.10780493982088,0.0471744677660234,0.371999092993916,2.72110828245567,0.00650634452902144,0.0403873747135384,0.8180914591809,1
"RGS19",1.03948353542774,0.0567367933149306,0.790304370444946,0.673577522903153,0,4.36400482045863,1.27702760983617e-05,0.000225087932076214,0.460430176634158,1
"TMEM187",-1.02241182090343,0.0568993032593513,0.856341158872761,0.65170023865742,0,-4.28619956467671,1.81755723909216e-05,0.000303445951863286,-0.555527746556861,1
"TRIM16",-1.45093697916032,0.0608858419840839,2.06328613452667,0.356420855756126,0.00570461295039203,-5.88017689580886,4.09828260217182e-09,2.03959949808085e-07,-0.914145902385984,1
"LIMK1",1.07796640954834,0.105939917380725,3.61802273244993,0.163816010813644,0.142281062670766,3.31188625751289,0.000926692147250163,0.0085574638158604,0.588053812578932,1
"F3",-2.26922451416299,0.444555804560174,12.4120728928381,0.00201721698760392,1.11507278250002,-3.40341041824928,0.00066550232263074,0.00653425059095046,-2.99708141560423,1
"FGFR3",-2.68165353067092,0.156068177737366,4.15669448554745,0.125136862233702,0.243059426451816,-6.78805709520295,1.13653531030877e-11,1.1226730235694e-09,-4.42407300853747,1
"LRP3",-1.14219348865313,0.163267225909371,5.43950390196331,0.065891096621321,0.309143965931577,-2.82676804488549,0.00470203734981389,0.031700430303092,-1.07490981401628,1
"MAOA",-3.0076983841748,0.372915834135155,9.14231687756059,0.0103459676027986,0.86914381199023,-4.92525670011649,8.42496792330394e-07,2.21925569195879e-05,-2.84168330951234,1
"ACP3",-1.38589028860203,0.0594188277922701,1.66002436834723,0.436043973453694,0,-5.68547575149456,1.30448993829191e-08,5.59514615308822e-07,-1.76241842374331,1
"EFS",-2.11618126833105,0.26768297349337,7.76971145316298,0.0205507934807888,0.594745785664949,-4.09018066969388,4.31037293484593e-05,0.000641586218007489,-2.31362565309618,1
"IFI6",1.21051184278855,0.0645137695114498,2.20283196524651,0.33240007757472,0.018059644420037,4.76587704183954,1.88033909420682e-06,4.45898199339806e-05,1.59093480909326,1
"MKLN1",1.39147354268108,0.0888778187837861,2.92297296203022,0.231891316366901,0.0847311220628699,4.66743479263014,3.04983494947564e-06,6.70603674641026e-05,1.12311939682152,1
"SOX12",1.49464312742801,0.0826768830758229,2.73652411557512,0.254548966744505,0.0670607201535787,5.19810995518604,2.01325035753541e-07,6.3870490053295e-06,0.818151759901074,1
"PLEKHO2",2.17956829372775,0.532061908254358,14.8795729258449,0.000587410618101269,1.37639964501568,2.98806057716133,0.002807539014968,0.0211482237550627,0.968625611218937,1
"LTBP4",-1.32289792014796,0.121129871112651,4.05477701049957,0.131678951410472,0.184145685276488,-3.80102482549224,0.000144098862304487,0.0017911392426961,-0.797005381008998,1
"KIF11",1.06492084159948,0.0571171754424762,1.19474557354611,0.550255376960602,0,4.45588491411208,8.35478454153105e-06,0.000156520166145148,0.874777071893817,1
"LDOC1",-1.9828357355654,0.301347225113643,8.8584079703854,0.0119239775587384,0.697803038997164,-3.61204488972967,0.00030379196080399,0.00332931493533445,-1.51249171788688,1
"DST",-1.6438530893016,0.196454035580397,6.13122129891441,0.0466253614179302,0.396325750164618,-3.70879240463526,0.000208250075358851,0.0024374979646356,-0.838301944927527,1
"GAS1",-1.61326859223106,0.200299084417703,6.32094621711114,0.0424056738467941,0.410107769215834,-3.60468398305472,0.00031253298375411,0.00340444241868826,-1.21608939417256,1
"RAD1",1.04217783354227,0.128389848538335,4.34435180314849,0.113929447748207,0.207793116426132,2.90854969513762,0.00363109460916133,0.0260083892425694,0.359017016292227,1
"MMP1",1.25255741182121,0.0582552802501615,0.796540470053228,0.671480545578601,0,5.18955349660573,2.10798937638756e-07,6.63780169700861e-06,2.91413342499123,1
"PIK3C2B",-1.70399225093415,0.112124714006567,3.52243544727069,0.171835488232709,0.145752248113933,-5.0888182641264,3.60301693147491e-07,1.06049069457114e-05,-1.59944123844276,1
"BID",1.17491394426406,0.0688103969796828,2.3800138258527,0.304219161014781,0.0333443566948862,4.47897900271831,7.50009099670379e-06,0.000144238475672597,0.48793658838647,1
"EVPL",-2.31634739564104,0.0925996195824479,2.6701785431794,0.263134683955941,0.0705856392088643,-7.61200547992508,2.70894418008538e-14,5.27192883046766e-12,-3.66343256258308,1
"HSD3B1",-1.27991121712404,0.190647159996607,6.23779491232399,0.0442058804822955,0.387640417427942,-2.9313297466168,0.0033751431339164,0.024606222231548,-1.90853994770995,1
"PLLP",-3.27951096069585,0.529340608429571,12.3613504302769,0.00206903034227363,1.3233680996576,-4.5075596294912,6.55775042979201e-06,0.000128774861225991,-2.31699078107584,1
"BRD1",-1.47644354677733,0.241109107797369,7.68333781568747,0.0214577604211333,0.53400196431609,-3.00683805402308,0.00263980354743065,0.0201214615320198,-0.547051441685143,1
"FAM216A",1.1545860853075,0.0572804197847533,0.0164019535927977,0.991832559474463,0,4.82417688232674,1.4058261772476e-06,3.46513563802108e-05,0.776350088099599,1
"UGT1A9",-1.20188687436064,0.057471318847862,0.11410321511064,0.9445453224337,0,-5.01346526823458,5.34584205791333e-07,1.48623527917126e-05,-0.679444352392375,1
"GABRE",-1.58869217177903,0.0606001308140379,0.894596040218525,0.639353339727419,0,-6.45361383191107,1.09213971200006e-10,8.37671159104048e-09,-1.62613148114369,1
"CELSR1",-1.08393871922893,0.0846010897323953,2.91880577911311,0.232374986843851,0.0801780511687015,-3.72663408087921,0.000194053863195931,0.0023002439292834,-0.728841963155033,1
"KIAA0513",-1.33689367563904,0.0817868129657984,2.72696588888113,0.255768396684917,0.0658374217628521,-4.67471594238564,2.94360761832202e-06,6.50537283649166e-05,-1.40130158256639,1
"STAR",-1.141113604907,0.179002138824334,6.05058360806577,0.0485436539690735,0.357992707525834,-2.69711691773023,0.00699427083056592,0.0425961220736801,-1.24056694459437,1
"COX7A1",-1.18286247403783,0.0578656789858436,1.6001967535046,0.449284762767246,0,-4.91726628651939,8.77611362470887e-07,2.3024496087038e-05,-1.358534420554,1
"PPIP5K1",-1.08160189449619,0.0567843738740944,1.57927807199339,0.454008646486954,0,-4.53892512471175,5.65417072051488e-06,0.000113772734606163,-0.832865358733251,1
"NUAK1",-2.39583057103024,0.748934342088115,20.2975318752148,3.91243337654759e-05,2.02048119480316,-2.76843435202432,0.00563263319803542,0.0363682482923424,-1.69007635784458,1
"MIEF1",1.17898010173584,0.0796763245444688,2.69351548241201,0.260082148732744,0.0620368385550194,4.17678219975879,2.95661875859832e-05,0.00046155440628158,0.331278552834163,1
"SERPINB2",-1.74774629138269,0.170675650683417,5.48943215168634,0.0642665451790435,0.325005891762233,-4.23050882789391,2.33163292595595e-05,0.000378136339820145,-2.48041395110873,1
"UCHL3",-1.33772133374884,0.0583117759959406,0.0607715142278097,0.970071249476298,0,-5.53971623022323,3.02962159803855e-08,1.21023717654841e-06,-0.783238851063769,1
"PARVB",1.7394747000446,0.149371694140932,4.66325623511662,0.097137467059559,0.255777507358098,4.5007403930356,6.77171713570068e-06,0.000132180269060481,0.954542116237969,1
"COL17A1",-2.08315916410416,0.123102977306803,3.77185585618119,0.15168823832625,0.173489513001652,-5.9372888127906,2.89773938177973e-09,1.51134495196104e-07,-3.8216014656104,1
"NEK2",1.11683606412404,0.0576559396554469,1.29470689424606,0.523429228394861,0,4.65122557261222,3.29968157908311e-06,7.14693490193766e-05,0.911754646920805,1
"SRD5A1",-2.1643446047363,0.0654780566888561,1.07128757117773,0.58529236603813,0,-8.45821108061511,0,0,-1.60601369801413,1
"KCNK1",-1.3091329004439,0.0584016236570997,0.234148019148993,0.889519357778042,0,-5.41715518256007,6.05547807452922e-08,2.20551336910018e-06,-1.2782559593996,1
"CDC25A",1.05662161141296,0.0573311479033029,1.45878169354779,0.482202635934782,0,4.41290085754235,1.01994710359765e-05,0.000186001262710626,0.770064054113024,1
"ISG20",1.3170477371662,0.141604945254336,4.66670128442899,0.0969702894026633,0.242348643944185,3.49995375696827,0.000465338875589971,0.00478513690758489,1.62338893041744,1
"KIF23",2.05832547693176,0.36995995704542,10.6477232097255,0.0048738962771021,0.898072263534206,3.38404936249886,0.000714251606872995,0.00694491178375614,2.23562152289342,1
"WIF1",-1.86704282233875,0.165456827015233,5.19804316524015,0.0743462843367949,0.305153425205055,-4.58999204894742,4.43262894300744e-06,9.27065360836483e-05,-2.31926981124065,1
"CCDC6",-1.23235331198755,0.152905189453964,5.15279723004584,0.0760473873664386,0.279792470823894,-3.1515494362594,0.00162406667537929,0.0135484359438711,-0.57484286004652,1
"EPHB6",-2.61078131814673,0.0938449262580113,2.57504244067788,0.27595396508717,0.063904359255045,-8.52246247507275,0,0,-2.93059046896578,1
"CDH13",-1.00868578393241,0.0717057466423353,2.47565631601586,0.290013397727641,0.0417437147619806,-3.76685513863676,0.000165316859025433,0.00201266715670646,-1.25155305767535,1
"TGFBR3",-2.83638837951474,0.645433181080407,16.2321846242796,0.000298693584172845,1.6897799062047,-3.53053119587717,0.00041472610561355,0.0043426196912958,-1.60530754625425,1
"KRT15",-2.14315146779913,0.30592870168708,8.74260973988156,0.0126347431103337,0.705257874339803,-3.87474167805438,0.00010673786582438,0.00138759225571694,-6.03718766713904,1
"CSPG4",1.44650685067129,0.0595813521626786,1.15290644047175,0.561887728590935,0,5.92605007981193,3.10307979312086e-09,1.60559751676599e-07,1.79736359019342,1
"CNKSR1",-1.38833381087549,0.111969902166324,3.68824797879432,0.15816381339786,0.153928315240404,-4.14899824413344,3.33933372149708e-05,0.000509258156661994,-1.07928438783087,1
"HLF",-3.01789317562548,0.477978740289067,11.8551190770542,0.00266497783485344,1.18772978246256,-4.3651540287639,1.27033213699335e-05,0.000224442557374746,-2.3813021876662,1
"ARHGEF5",-1.9746868075092,0.0636331040976191,0.843217842093229,0.655990533326687,0,-7.82810550222125,4.88498130835069e-15,1.09819433240663e-12,-2.20450398377522,1
"FEN1",1.49177952796781,0.14458491107445,4.63437634694144,0.0985503027374605,0.246370025215324,3.92322446571419,8.73716774674183e-05,0.00117205689557373,0.766040710496635,1
"IL11RA",-1.5076098789214,0.10460228194993,3.38807297717848,0.183776214229832,0.128897621512457,-4.6614217163305,3.14032514303619e-06,6.88179824202503e-05,-1.48889702555822,1
"IFNAR2",1.7907265108305,0.319091337676845,10.0135503703791,0.0066924504581506,0.761577143242788,3.17009119485548,0.00152391101408522,0.0128860413181953,0.805790045418083,1
"EML1",-2.12164891145384,0.360047766185726,10.4235216596296,0.00545206507182423,0.870869334589518,-3.53584695197834,0.000406470105765777,0.00427338493679227,-1.23238780893301,1
"RRAD",-1.13670798913491,0.172962551725453,5.79309921297368,0.0552133997266358,0.339268484711921,-2.73320917833353,0.00627204851776186,0.0393179041457197,-0.967455042824377,1
"RXYLT1",1.23010365119257,0.182327294821297,5.98964264236459,0.0500455683707413,0.363662743341763,2.8808182747668,0.00396644259296242,0.0278505357940964,0.623843246115429,1
