"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ARHGAP29",-1.48892877661242,8.16142625845083,-7.22016841387943,7.88866854606482e-12,2.01292268438629e-10,16.3787725312763
"EFEMP1",-2.08604959841645,7.89596099509247,-7.21810325197555,7.98654668198542e-12,2.03391762082828e-10,16.3667513975824
"ACSL1",-1.45588967733151,9.43885203122859,-7.2173691505486,8.02162711818885e-12,2.03886931762309e-10,16.3624787686644
"G6PC3",1.00511781471013,9.55900171544502,7.21303394743651,8.23191345670018e-12,2.08598847960221e-10,16.3372524463747
"TBX2",1.33812325908709,7.9625689064594,7.21288962930718,8.23900657255265e-12,2.08598847960221e-10,16.3364128284006
"RCN2",1.38926033699506,9.41335490213156,7.1985234731923,8.97610434982753e-12,2.25509488665513e-10,16.2528852284276
"TNFRSF25",-1.09753356160748,6.47968854413941,-7.19727685875749,9.04305068453561e-12,2.26319266555969e-10,16.2456420521078
"TIMP2",1.43125640737235,10.214913726226,7.19255661767485,9.30103143918317e-12,2.32329787232777e-10,16.2182232108607
"TRPV2",1.54285827420177,9.0274361629025,7.18857434505489,9.52431355600995e-12,2.36925208607443e-10,16.1950997723198
"CEP55",1.75849159773576,7.63707842636154,7.18830658427582,9.53951487989169e-12,2.36925208607443e-10,16.1935452803589
"ITGAX",1.89296886285179,6.44226885145707,7.17503023625169,1.0324011427637e-11,2.53511836167531e-10,16.1165143569366
"GAS6",-1.25863010479514,9.59167420446668,-7.17020840958424,1.06244049405391e-11,2.59742127150976e-10,16.0885595406414
"ISOC1",-1.08073566126703,8.24048009390425,-7.16978751971911,1.0651031195776e-11,2.59742127150976e-10,16.086119964121
"PBX1",-1.56116914989763,7.01224191473557,-7.1696867584062,1.06574152945603e-11,2.59742127150976e-10,16.0855359411462
"MINAR1",1.6570825802953,6.36669586438335,7.1675967394877,1.07906901438918e-11,2.62010817106527e-10,16.0734231311703
"ALOX15B",-1.99354274602545,7.46622182439105,-7.16488093001498,1.09663277339671e-11,2.65780571232708e-10,16.0576868152597
"EN1",-1.43803537216925,6.78637229258154,-7.15936671773483,1.13316620518044e-11,2.7412530889328e-10,16.025747073477
"TMCC2",1.09232585653692,7.99845442351292,7.15463752294153,1.16545272383505e-11,2.80893494752038e-10,15.9983666026335
"CPA4",-1.01697161940792,8.18645096905379,-7.14796412046592,1.21256072492003e-11,2.91708105022737e-10,15.9597490714036
"GPR143",3.68523374275504,9.21766777035225,7.14072860036382,1.26575916582511e-11,3.03945373171152e-10,15.9179041869464
"HMGCS1",-1.2541220474095,8.11434275724724,-7.13629477403018,1.29948869235947e-11,3.11471195949911e-10,15.8922753471347
"PRDM13",2.0916069382103,5.82316361932876,7.13009041585002,1.34817937026637e-11,3.21958073423136e-10,15.8564290665135
"ACSBG1",-1.99443991511756,6.59839547959356,-7.12881092316863,1.35844207410428e-11,3.23815835543796e-10,15.8490391071312
"DUSP1",-1.97060380026879,9.31993136725238,-7.12834829012056,1.36217174225312e-11,3.24112360351067e-10,15.8463672847191
"ALOX12B",-2.7216976367142,5.68821033008727,-7.12614887735252,1.38004157033581e-11,3.27766157297062e-10,15.8336666109602
"DBF4",1.44828227881005,7.70712954749777,7.12311010791204,1.40511180866132e-11,3.33113688602454e-10,15.816123059086
"SOSTDC1",-3.3945638372441,5.39319512840796,-7.12145377695464,1.41896526385852e-11,3.35787442385686e-10,15.8065626387916
"CDK2",1.8031079708844,9.29603099352024,7.12114714445176,1.42154465130121e-11,3.35788418628922e-10,15.8047928947988
"GSTO1",1.3743226363541,11.736395850389,7.11447413546496,1.47883684345559e-11,3.48060534328835e-10,15.7662911730302
"CRLF1",-1.48751733495119,5.5806120551571,-7.11047979311414,1.51421374214989e-11,3.55104909782238e-10,15.7432556018104
"ATP6V0E2",1.65241568461806,10.0350741707549,7.10595197766959,1.55532501756372e-11,3.64091255009216e-10,15.7171533109395
"GATM",-1.59752671659438,8.2429398693662,-7.10137634509214,1.59798792352756e-11,3.73407966574836e-10,15.6907859979054
"LSM7",1.01281955161387,9.61794477132463,7.099688242776,1.61401725965255e-11,3.75806625868029e-10,15.6810609255157
"BSPRY",-1.48277172830454,6.5327547865518,-7.09545459629308,1.65491826640212e-11,3.84643124342554e-10,15.6566775125109
"ME1",-1.60602012677908,7.12007501692731,-7.09462559182449,1.66304602274464e-11,3.85844432216502e-10,15.6519039886133
"TIMP1",1.23432491717089,12.3359194080408,7.09066539470532,1.70241890564981e-11,3.9427779948078e-10,15.6291054734936
"DOCK9",-1.04674196843859,6.86438166896768,-7.08864552231922,1.72285318382019e-11,3.98302884110488e-10,15.6174803346329
"KPNA2",1.07273815213911,10.4278846547778,7.08630216904366,1.74686307180477e-11,4.03138895455971e-10,15.6039960591027
"SLC7A5",1.9601185300856,10.5382481790473,7.08483712711093,1.76204106073286e-11,4.05207290844723e-10,15.5955672497747
"SDC4",-1.22792936848172,9.57395621414507,-7.07427291064159,1.87540295460547e-11,4.29760617312841e-10,15.5348208623393
"MFAP4",-3.0776458475876,6.15608835611562,-7.06493386842672,1.9815842875824e-11,4.52502233376303e-10,15.481167223468
"F2RL1",-1.6054682530549,6.42483115557535,-7.05987021220295,2.04161098930482e-11,4.65394505061985e-10,15.4520948257146
"DMD",-1.0787608881802,6.88755358468295,-7.04918861675858,2.1741736806599e-11,4.94747829356448e-10,15.3908110161649
"MSMO1",-1.70651691118079,9.07234286943188,-7.04701208099823,2.20220778046303e-11,5.0025413326581e-10,15.3783307375611
"IGFBP6",-1.3942503739983,7.84975298355095,-7.04631855762706,2.21121507460832e-11,5.00556134684338e-10,15.3743545812675
"LYPD3",-3.90138182577515,7.77672332703906,-7.04494090541752,2.22921547422458e-11,5.03756335674426e-10,15.3664568669533
"BIRC5",1.21573516319787,8.14419336426669,7.02270176151426,2.54058851052978e-11,5.72137022259029e-10,15.2391016029367
"NES",1.96006000992473,10.6706415451534,7.02188299165986,2.55283527110638e-11,5.73903777585451e-10,15.2344177043515
"HSD11B1",-1.59787387594938,7.2037482587877,-7.02039752567992,2.57520282768389e-11,5.77935794667303e-10,15.2259207562609
"CKMT1B",-2.27795862780373,7.50355775335029,-7.01662471243734,2.63288409558277e-11,5.89865562238895e-10,15.2043452030603
"SPINK5",-3.41184321963982,7.94111453917468,-7.00354009845368,2.84296797443547e-11,6.33665972968616e-10,15.1295756472439
"CALML5",-4.19330356571691,6.72212180064836,-6.99781027375484,2.94008557421169e-11,6.54194126316489e-10,15.0968616941922
"LAMC2",-1.60299368699534,6.13836889023978,-6.99114951001322,3.05709564922972e-11,6.76765198137629e-10,15.0588541293412
"EGLN3",-1.2336511572005,7.42570557334016,-6.98886223002884,3.0983252602326e-11,6.84729882511404e-10,15.0458078197381
"MYO10",1.5697087615378,9.98194615277254,6.98295997294271,3.20726462567808e-11,7.06410869159062e-10,15.0121548297336
"CENPF",1.35348723582803,7.99453561086856,6.98236344713831,3.21848258833986e-11,7.07686247375438e-10,15.0087546219805
"TPD52L1",-1.91317052623378,7.88180200060123,-6.97623810073386,3.33593249317001e-11,7.3104577778897e-10,14.9738508009563
"SLC16A4",2.14517810890137,6.85408828362479,6.9725630470156,3.40841549404958e-11,7.45129855350328e-10,14.9529188076043
"PTPN3",-1.35738486102515,7.28269502738814,-6.96970300065502,3.4658956098358e-11,7.5445430478546e-10,14.9366337421669
"PRRX2",-1.82428327733991,5.90662437168673,-6.96214254042987,3.62248140455118e-11,7.8201216943614e-10,14.8936052249592
"AP1M2",-1.50240868694751,6.63712941462611,-6.95991956062869,3.66983327340695e-11,7.89619736830911e-10,14.8809593795788
"EPHX3",-2.96610751735937,5.92197848544157,-6.95942113381644,3.68053369108795e-11,7.90617443131726e-10,14.8781243392977
"GPX1",1.12493333858775,11.4786465090074,6.95497889935731,3.77726893298318e-11,8.08732506029026e-10,14.8528627724235
"NRSN2",1.17315416877899,8.15190321911911,6.95289257005768,3.82356148096917e-11,8.173019368911e-10,14.8410020616035
"SPC25",1.28308567493854,6.74393025569793,6.95212482699491,3.84073683965116e-11,8.18290321114566e-10,14.8366380441675
"MST1R",-1.42736630047082,6.62343937598091,-6.95100551559304,3.86591345543772e-11,8.21625813022853e-10,14.8302761913768
"BAMBI",2.10931196332674,10.0119182123497,6.95086901160951,3.86899493209626e-11,8.21625813022853e-10,14.8295003859843
"NMU",-2.6687137488493,5.87471213149464,-6.94982373308233,3.89267165353021e-11,8.23969897571111e-10,14.8235599850147
"KRT1",-4.45635998837742,8.85926120681146,-6.93921271442596,4.14124789001768e-11,8.7516582233291e-10,14.7632892561431
"CRCT1",-3.75739421346993,6.11009970697942,-6.93514500330217,4.24062914920581e-11,8.93166461746287e-10,14.7402003228661
"SNHG17",1.05180919639695,9.30298860671155,6.93119944885918,4.33926873809458e-11,9.11106683993804e-10,14.7178131028899
"NDRG2",-1.32412548058001,7.8267586947808,-6.92864212220194,4.40440576270564e-11,9.23296571381332e-10,14.7033071243558
"CLCA4",-1.85140834080435,4.77396883489519,-6.9197247169844,4.63916168494739e-11,9.7008600231885e-10,14.6527517509421
"LPCAT1",1.19270323139838,8.88666406282471,6.91960168146984,4.64248535506528e-11,9.7008600231885e-10,14.6520545205526
"GAS1",-1.30534836561562,8.27151045948552,-6.91587377515656,4.74431019610109e-11,9.89776970351394e-10,14.6309326308533
"DHCR24",-1.87048659877731,9.27058182886323,-6.91126212504992,4.87332114047148e-11,1.01506764138351e-09,14.6048137238892
"AGTR1",-1.31719979505964,6.65140807767264,-6.90756963923293,4.9791035884851e-11,1.03544707639964e-09,14.583908785931
"HSPH1",1.21853893723956,10.1106359206545,6.90525236084771,5.04664044537671e-11,1.04782077654884e-09,14.5707932476397
"JPT1",1.18307610093863,8.78778331281849,6.9049284000069,5.05615384172466e-11,1.04812702610887e-09,14.5689598920106
"KLK7",-3.30455922627898,6.24607495078289,-6.90396959052801,5.08441372877652e-11,1.0523122318971e-09,14.5635341339508
"ADIPOQ",-2.43935272165325,6.6718794030858,-6.88893980911557,5.5482752727934e-11,1.14649700922271e-09,14.4785466281732
"MEGF6",-1.76231119778795,6.61197674992798,-6.88782990730077,5.5841367850543e-11,1.15115624861529e-09,14.4722753274323
"CDSN",-3.74840506974175,6.14576689176354,-6.8816329246347,5.78859904627689e-11,1.19049752309786e-09,14.4372724331373
"BUD23",1.03351625226099,10.0666834682486,6.87756918993913,5.92666064946123e-11,1.21505861962775e-09,14.4143300246747
"TMEM121",1.27672603536367,6.3266173242954,6.87269425093341,6.09656458774831e-11,1.24597344294123e-09,14.3868194513344
"PLN",-1.66523295490741,5.43498299154332,-6.86435584702031,6.39836334176661e-11,1.30560656671823e-09,14.3397930072276
"KRT8",-1.33981201674176,7.0976304008904,-6.86293308295229,6.45130744398968e-11,1.31435309003408e-09,14.3317726919988
"EIF4EBP1",1.36971034356758,9.3548251923546,6.85944350360276,6.58299522978022e-11,1.33909009050085e-09,14.312106035718
"FLG",-5.08166974323875,6.64851581728057,-6.85761983289667,6.65286516092006e-11,1.34909344997258e-09,14.3018307371646
"TNS1",-1.43778378340101,8.61753370737181,-6.85481789962572,6.76163998331755e-11,1.36689959290663e-09,14.2860469765358
"FLNC",-1.06820081246633,7.26805829016737,-6.85336826105024,6.81860223209263e-11,1.37628102947764e-09,14.2778825673375
"NYNRIN",-1.66863575855925,6.65938607063043,-6.84489661024339,7.16105939401688e-11,1.44316929580504e-09,14.2301924644077
"GPI",1.23074646749156,11.3615998860746,6.84304986872834,7.23793002925695e-11,1.45416594224162e-09,14.2198015668772
"COL4A6",-1.04216125260964,5.70955472688273,-6.8353690353095,7.5664540172397e-11,1.51783067585828e-09,14.1766041208383
"MLPH",1.74572661461233,11.1298618224384,6.83402643606179,7.62536777250807e-11,1.52495660100817e-09,14.1690565164194
"GNG7",1.3120392906219,8.01082639345374,6.82649249819731,7.96443224384976e-11,1.5903251459044e-09,14.1267214200005
"POLR2J",1.18329648573374,10.5011703953815,6.81926774052301,8.3035031908701e-11,1.65044783697798e-09,14.0861523498915
"SLC23A2",1.01021732892169,7.95239195178711,6.81365578848389,8.57665062246162e-11,1.69955847213187e-09,14.0546590322769
"FLNB",-1.30104546851893,8.12641919901931,-6.8087186871778,8.82425074404718e-11,1.74468571683471e-09,14.0269668950535
"ALDH3B2",-2.80208563322067,6.60424232191738,-6.80858324020443,8.83114175251865e-11,1.74468571683471e-09,14.0262073599796
"SLURP1",-2.74412263786339,6.7294670115002,-6.80801361074393,8.86018027547352e-11,1.74777444193494e-09,14.0230132030967
"MMP17",1.72940647100111,7.52980165923025,6.80071270328245,9.24079111778473e-11,1.82010083662833e-09,13.9820893866755
"BBS4",1.0041916952523,7.28748909796364,6.78556956859786,1.00822602537917e-10,1.97391278452237e-09,13.8972993279443
"ECHDC3",-1.05977872295502,7.6827992443742,-6.77703732968871,1.05891299651764e-10,2.07003996425689e-09,13.8495799512461
"FAM107A",-1.36306270883891,6.57372626028653,-6.77487104329265,1.07217622962948e-10,2.09283021828426e-09,13.8374705595232
"KRT5",-4.84748274605067,8.70101294832818,-6.77382648895608,1.07862986531141e-10,2.10228024122503e-09,13.8316324827011
"LYVE1",-1.75248268711238,5.74306068483236,-6.75572097091253,1.19676177874516e-10,2.31521233388428e-09,13.7305338467707
"BMP4",-1.83974559413133,4.19504761688052,-6.75546297890835,1.19853387941705e-10,2.31521233388428e-09,13.7290945446429
"RPP25",1.55999294256788,8.56646490790116,6.74839404099728,1.24810639280352e-10,2.40030372503909e-09,13.6896720139296
"BTG2",-1.12576439007637,8.24872375576183,-6.7471330312437,1.25715911380419e-10,2.41415282546286e-09,13.6826423921103
"CD24",-2.85458269680548,7.37787098892688,-6.74598443164825,1.26546104922043e-10,2.42652156188018e-09,13.6762401663518
"CLCN7",1.14666773695357,9.28480854945378,6.73913612317276,1.31609106738392e-10,2.51989888804976e-09,13.638083043926
"SERHL2",-1.15314846268016,5.97537949343925,-6.73719538357903,1.33079796811401e-10,2.54432180443381e-09,13.6272743675445
"CYP26B1",-2.36427003273034,6.93352664501477,-6.73226510860148,1.36889052478872e-10,2.61331823612301e-09,13.5998251491634
"MANSC1",-1.76946043406361,7.11796587563998,-6.73061736554249,1.38185899614614e-10,2.63421921794583e-09,13.590654331682
"PLIN1",-2.01379352501387,6.17750786236432,-6.72985075531314,1.38793368328789e-10,2.64193683158989e-09,13.5863881273961
"IL1R2",-2.40501290628658,6.18609311664102,-6.72624289839948,1.41687723905059e-10,2.69309946355402e-09,13.5663146347033
"AKT1",1.22456242501503,9.95156090331115,6.72237108782656,1.44859893628869e-10,2.74938595782652e-09,13.5447804755386
"EFNB2",-1.32766800704633,8.03555100560146,-6.71983832451943,1.46972674661789e-10,2.78073423850606e-09,13.5306982451325
"ARMC9",1.1458465864373,6.55605832954873,6.71795201872449,1.48565859907838e-10,2.80340122624935e-09,13.5202126193347
"ZSCAN18",-1.39316887350155,7.18806774293819,-6.71399701167892,1.51961635165065e-10,2.86333491462035e-09,13.4982337979823
"CRISPLD2",-1.72042225525828,8.96992581453285,-6.7130062702046,1.5282417594703e-10,2.87543207817219e-09,13.4927293791179
"CXCL14",-4.13751959512804,9.08120415360097,-6.71104543622595,1.54545502058474e-10,2.90362939674415e-09,13.4818368519209
"DKFZP586I1420",-1.05929371109669,8.31587593382588,-6.71037421806695,1.55139103897639e-10,2.9105881665055e-09,13.4781086875023
"MYO5A",1.21291084675436,7.6248598254163,6.70829156066798,1.56995244377573e-10,2.94117958540112e-09,13.4665425037766
"FUT1",-1.02762795301511,6.47136969782566,-6.70658447766448,1.585329350287e-10,2.96572588212227e-09,13.457063874949
"ENO2",2.00427078358333,8.98171306354097,6.70393435141364,1.60949488223869e-10,3.00661945121924e-09,13.4423521421201
"DDAH1",-1.43431237490995,8.08144102257722,-6.70261395770877,1.62166993661742e-10,3.02502922797634e-09,13.4350236376216
"CLDN5",-2.17303990357454,6.46931932217554,-6.69792848397656,1.66560916971422e-10,3.09812809756117e-09,13.4090258603157
"MAPKBP1",-1.39776300154176,7.91675420839291,-6.69729140948191,1.6716732175816e-10,3.10497821710064e-09,13.4054919269896
"NSUN5P2",1.04143719593442,10.0999768213599,6.69460874474696,1.69744751383305e-10,3.14836673298281e-09,13.3906132943739
"VPS51",-1.00800545696707,9.94855567191833,-6.69329269025513,1.71023430911964e-10,3.16757743701861e-09,13.3833156228207
"BIRC7",2.27638333093896,8.77210039506024,6.68786884658354,1.76393965738307e-10,3.26241265143516e-09,13.3532498597704
"FCGR1A",1.24952664288004,6.89765282552905,6.68177128064907,1.82629795147506e-10,3.3586881508157e-09,13.3194688393847
"DLL3",1.5905323087732,7.33547127925787,6.68114699465095,1.83280341743759e-10,3.36590475492517e-09,13.3160114004116
"TNMD",-1.67287283233479,4.56330477935454,-6.67971031982835,1.84786119880007e-10,3.38878511549284e-09,13.3080555827759
"TNNI2",-1.63830658484384,4.36534760600131,-6.67855948896369,1.86001075531164e-10,3.40627531439726e-09,13.3016834936674
"MAPK13",-1.27105573540859,7.76003039864793,-6.6772554715416,1.87387249210674e-10,3.42684760513041e-09,13.2944641022923
"CKS2",1.71593993686487,9.13749851248626,6.67500860176815,1.8979954903947e-10,3.46610128841128e-09,13.2820270292292
"ADGRL3",-1.50285522590704,5.49302371621529,-6.67095428303505,1.94229887167875e-10,3.53828333524201e-09,13.2595922603409
"DCN",-1.64584542843867,10.3313607140344,-6.66187198440818,2.04526907845478e-10,3.714242829244e-09,13.2093679049255
"P2RX4",1.09608628713371,8.51505373908619,6.65848932135467,2.08497629088677e-10,3.78103003755503e-09,13.1906737275445
"DOCK10",1.37758241597336,7.00257596703834,6.65824736065928,2.08784540765367e-10,3.78103003755503e-09,13.1893367824949
"ACACB",-1.12195332997965,7.05420398526447,-6.64998986118177,2.18812256876567e-10,3.94618674607684e-09,13.143729717678
"SLC38A2",-1.01464563644429,10.5039115234794,-6.6401545397609,2.3137529995706e-10,4.15102619378265e-09,13.0894575363482
"DSG1",-4.04849191652607,6.33590646146343,-6.64010234572206,2.31443825667612e-10,4.15102619378265e-09,13.0891696682993
"CEBPA",-2.05684374228506,7.76579705836935,-6.63924379841058,2.32573882927956e-10,4.16556436744178e-09,13.0844347023099
"FANCI",1.21446371347736,8.3247516273312,6.63846998793026,2.3359705310492e-10,4.17815085793561e-09,13.080167418634
"BLMH",-1.1519893843347,8.42240580629699,-6.63795993857012,2.34273884026912e-10,4.18451667647521e-09,13.0773548637172
"AHCY",1.16787462224804,10.2299472232486,6.63704923823032,2.35487173350975e-10,4.20043399907437e-09,13.0723333668386
"PSRC1",1.03483203915325,8.35946274062507,6.6362166100169,2.36601855351798e-10,4.21455135509849e-09,13.0677427542301
"MUC1",-1.0688398943511,6.70978445097983,-6.6335380477893,2.4022308822267e-10,4.27321807276315e-09,13.0529773839215
"PLOD1",1.13975246752019,9.5707535464052,6.63106077555353,2.43620663341899e-10,4.32775181105588e-09,13.0393251624182
"SLC47A1",-1.44861894700353,6.53161771345966,-6.63039350934176,2.44543865946215e-10,4.33824145316013e-09,13.0356484491628
"MMRN2",-1.10409557651715,7.23582601667904,-6.62987363223658,2.45265529996399e-10,4.34513212720522e-09,13.0327840385467
"CLTB",-1.32555656015424,8.9254486313506,-6.62692977338614,2.49391699294984e-10,4.41223659037625e-09,13.0165668506136
"ZWILCH",1.46503443949535,7.26049556524845,6.62146603621578,2.57231436084851e-10,4.54477058958046e-09,12.9864809026706
"IL11RA",-1.53713695428069,7.45438233784699,-6.6136304297621,2.68898990388308e-10,4.7380728860448e-09,12.9433633632874
"NPL",1.45275830668984,7.63719858436795,6.61313116292589,2.69659802039346e-10,4.7450663411485e-09,12.9406171739145
"ST3GAL4",1.37076127027401,7.92884950557108,6.60965049033959,2.75022971284137e-10,4.83291714632595e-09,12.9214757966389
"GIPC2",-1.91175908783484,4.94404547288469,-6.60557289843544,2.81439372408912e-10,4.92575567361047e-09,12.8990603709041
"CNPY3",1.1698336071324,8.08282564766331,6.59415572265241,3.00198315742846e-10,5.21904778529462e-09,12.8363471011961
"PMEL",3.19024474519815,12.2346558691791,6.59291800769857,3.0230432876129e-10,5.24866330588344e-09,12.829552856012
"SAA2",-2.15539210091144,5.68319446717316,-6.59088282299252,3.05798877163161e-10,5.30227600974795e-09,12.8183828899284
"ITM2A",-1.75472071049705,8.01705471517096,-6.5891851036627,3.08744326348255e-10,5.34623807603572e-09,12.8090668545626
"SOD3",-1.3620871891056,8.19806966903877,-6.58109797268944,3.23162273447372e-10,5.57369429031783e-09,12.7647118653023
"PRAME",3.15338161186793,9.3147700411365,6.5784596736913,3.28007528029984e-10,5.64978884806203e-09,12.7502496906073
"F10",-1.48368775569926,5.89757659232333,-6.57667063631147,3.31333658458831e-10,5.69955088739406e-09,12.7404450770076
"GNAL",-1.5153678498383,6.39566546711335,-6.56331749708283,3.57228695704483e-10,6.1207686771232e-09,12.6673215774895
"FABP4",-2.49177630819901,7.62720512015519,-6.5580099157777,3.68064960170236e-10,6.29816143787364e-09,12.6382844602809
"DLGAP5",1.26915015265057,7.45494769222215,6.55461335485036,3.75168403606525e-10,6.4112985774908e-09,12.6197106297604
"FA2H",-1.50856794894692,6.81502581961502,-6.54720038837474,3.91142753687879e-10,6.66681093508007e-09,12.5791960000368
"BMP2",-1.44034162734633,6.08001584481734,-6.5464133699792,3.92877463175914e-10,6.68763608661976e-09,12.5748964722981
"AEBP1",1.35019140430301,10.6821879020112,6.53693244736553,4.14378364794286e-10,7.02611118147294e-09,12.5231291420037
"EPN3",-1.89870743931901,5.62822726065808,-6.5233656241853,4.47169435298962e-10,7.55264542339788e-09,12.4491406240507
"LYST",1.11884897131018,9.0194483618961,6.51301585578927,4.7388676836923e-10,7.96264120201854e-09,12.3927669244026
"CYP4F12",-1.60159081509779,7.11028922394357,-6.50480677770399,4.96187778589452e-10,8.29460569875367e-09,12.3480965258376
"TUBB4A",1.59118825907068,8.30586612750236,6.50410302192431,4.98146915380207e-10,8.31636160301909e-09,12.3442687621251
"LRRC1",-1.07949646783826,7.10431574256932,-6.50260048034014,5.02355203181294e-10,8.36552936689769e-09,12.3360973046272
"CIDEC",-1.09076365309112,8.09952177868204,-6.50118809589902,5.06342814628185e-10,8.42117852032768e-09,12.3284173313393
"ACADL",-1.17052847982966,5.30207980331883,-6.5008282235437,5.07363809665939e-10,8.4274098270499e-09,12.3264606730619
"UCK2",1.07174333846944,8.26140088712763,6.50030570301283,5.08849855367429e-10,8.44134003070727e-09,12.3236198133018
"RHOBTB3",1.1972353602206,8.9617251409326,6.49721507597809,5.17727423220212e-10,8.57769742232318e-09,12.3068197523694
"RHOBTB2",1.17366980613906,6.66466970119078,6.49599022814786,5.21287638391901e-10,8.62572273729948e-09,12.3001632177433
"DHCR7",-1.70470681935195,7.79887956819995,-6.49356862838622,5.2839732348379e-10,8.73228479202173e-09,12.2870053535749
"CDKN2A",1.54014200652245,8.06720788635956,6.49232151460128,5.32095852662794e-10,8.78227572515212e-09,12.2802304121877
"PRR15L",-1.1963626728461,6.52271649932393,-6.48409612055858,5.57134631445396e-10,9.17232128714207e-09,12.2355682055522
"S100A14",-2.77769355085537,7.87194148543234,-6.46840088343553,6.08164580702848e-10,9.97466411042068e-09,12.1504534941037
"TRIB1",1.10118848677696,10.5487141893698,6.45972720235108,6.38306570043128e-10,1.04166199834698e-08,12.1034769031119
"INSIG1",-1.09930433592553,8.33106633484408,-6.45666661500967,6.4928879433655e-10,1.05430592644512e-08,12.0869110761645
"ALDH3A1",-1.96180665582823,5.77547040637562,-6.4557856814556,6.52484072423443e-10,1.05817659456832e-08,12.0821439044128
"DKK2",-1.95949791416758,5.31400318835215,-6.4541328523286,6.58520853041255e-10,1.06664017426148e-08,12.0732008211729
"SERPINB2",-2.20841749431707,6.89045445816045,-6.45149101882293,6.6828394958942e-10,1.07977130343203e-08,12.0589097151055
"LTB4R",-1.32863882637926,6.78616326004374,-6.45094893398493,6.70304770748818e-10,1.08086583648104e-08,12.0559777804242
"PIM1",-1.20251229206499,8.32192513708336,-6.45086471489123,6.70619266594952e-10,1.08086583648104e-08,12.0555222859029
"GJA1",-2.49326348445391,9.49959999021129,-6.44989378791505,6.74255440035497e-10,1.08538477563245e-08,12.0502713727253
"BCL11B",-1.5249298371203,7.34441249708657,-6.44483069915638,6.93532987637998e-10,1.11504027445276e-08,12.0228982317758
"PIK3C2G",-1.22091093610707,6.75176136466095,-6.43472098582211,7.33658669761542e-10,1.17665134010095e-08,11.968285053615
"GPT",-1.45367578259368,5.29198312994834,-6.43356780024294,7.38378067117902e-10,1.18276555493247e-08,11.9620592241218
"EN2",1.50739769252417,7.67630007397838,6.42633848344287,7.68650509093019e-10,1.22823945932155e-08,11.9230469716371
"MFAP5",-1.69152131628038,7.34740249751499,-6.42546083148376,7.72407588912705e-10,1.23273225848626e-08,11.9183128648458
"SPTBN2",-1.60032595634583,6.43795024213133,-6.42185291860898,7.88042783094088e-10,1.25461414514821e-08,11.8988562350134
"UBE2C",1.07610269946936,9.93824765549569,6.41392637296316,8.2349251185724e-10,1.30945351976909e-08,11.8561366108896
"TMEM47",-1.86032282872858,6.83118786185218,-6.40860105567723,8.48183272887742e-10,1.34707207005886e-08,11.827456527376
"CDKN3",1.05620463345261,8.29384998882706,6.40235090723674,8.78090120942396e-10,1.39287312493527e-08,11.7938165824804
"RAB11FIP1",-1.34394549206897,7.73319449013572,-6.39954761257528,8.9183783912428e-10,1.41296155338293e-08,11.7787358564954
"CPEB3",-1.39458389400838,4.93174156052689,-6.38573476292327,9.62724049143992e-10,1.5197286775773e-08,11.7044941502988
"RRM2",1.46517905726521,9.16498817317281,6.38492683342851,9.67037275905707e-10,1.52469154057249e-08,11.7001550933069
"FCGR1BP",1.62835846371822,7.45129974455697,6.38135049857978,9.86358887614473e-10,1.55140332154465e-08,11.6809526220251
"WIPI1",1.52812291554008,9.2527903261593,6.37651671241633,1.01307738574201e-09,1.58768221546755e-08,11.655010305997
"CIDEA",-1.72656834514385,6.63020584366226,-6.36878606922478,1.0572915886065e-09,1.65300060237891e-08,11.6135491658068
"DPT",-2.05054912435632,6.95534815348375,-6.36550415588691,1.07662968254146e-09,1.6751998127277e-08,11.5959580596448
"CTXND1",1.54401244362103,8.3180679452637,6.36517442541113,1.07859164488017e-09,1.67625225954619e-08,11.594191045956
"LAD1",-1.95608714890855,7.81057702791676,-6.36223847938586,1.09621654873191e-09,1.69959186431813e-08,11.5784602102103
"P2RX7",1.38239907069286,7.8955218542858,6.35975800101271,1.11132725545876e-09,1.71986557967246e-08,11.5651736905991
"CALU",1.17467235748742,10.0106286665482,6.35813707669543,1.12131192982105e-09,1.73232064608255e-08,11.5564932537176
"RUVBL1",1.17903499460154,8.70918928730545,6.35465863340468,1.14303678487252e-09,1.76379368496482e-08,11.537870531647
"CAMK1D",-1.36403887862795,5.13420769404439,-6.35349436032931,1.15040019027524e-09,1.77305769278947e-08,11.5316388793908
"CDK5",1.69353774694769,8.34868325790834,6.34851319783862,1.18243251986768e-09,1.82027598896749e-08,11.5049866524851
"KRT14",-6.19561760498784,7.8911961298289,-6.34674000671841,1.19404531219471e-09,1.83382294766865e-08,11.4955025065621
"SOX5",2.01267323370223,5.99239093192369,6.34616466179611,1.19783729312833e-09,1.83748240765886e-08,11.4924255932895
"ANG",-1.03340565227108,7.02671751467884,-6.34238477569441,1.22304525947925e-09,1.86955300566823e-08,11.4722157790964
"AHNAK2",-2.29985921775546,8.88357513701775,-6.33850507948734,1.24946011751013e-09,1.90546321312452e-08,11.4514810007003
"ZMAT3",1.12259563088877,8.90888586424707,6.33672296635341,1.26178047385131e-09,1.92200415870879e-08,11.4419595669299
"SNCAIP",-1.44478036246561,5.03775336707391,-6.33350170596469,1.28435334528335e-09,1.94955567743302e-08,11.424753806414
