"","MEblue","MEtan","MEmagenta","MEpurple","MElightcyan","MEgreen","MEgreenyellow","MEbrown","MEcyan","MEmidnightblue","MEyellow","MEblack","MEred","MEsalmon","MEpink","MEturquoise","MEgrey"
"Normal.Skin.2",-0.0223372821236096,0.0709243063401809,-0.119755070513077,-0.00408734209368595,-0.100761476208397,-0.0486846061237278,0.056912210175027,0.124625341355227,0.039590736624315,-0.0431658438400501,-0.0827256506893314,0.0375503107719369,-0.00511344440345871,-0.0358675776910936,-0.0706998853823056,-0.132921338223437,-0.107087632113837
"Normal.Skin.3",0.0299808585514297,0.132445563199843,-0.0971280018867633,-0.0204400715605016,-0.0856326918874171,-0.038761809510002,0.0544465801032108,0.137785346649342,0.0523781892710983,-0.107807014554519,-0.120915538438074,-0.0305973495384451,-0.0904380474430553,0.0125609210338976,-0.0556289211210153,-0.023887218153725,-0.0880346844315015
"Normal.Skin.4",0.00908415653595268,0.113380109190616,-0.104865761275788,-0.0220380259352609,-0.079614089948535,-0.0319083980035973,0.0603413144504816,0.131174458042238,0.0715268916691977,-0.0987773684714531,-0.11937084483795,-0.0294205473405944,-0.0778156292362838,0.0130919640417032,-0.0657250000900722,-0.0383364391135205,-0.0813089677436733
"Normal.Skin.5",-0.0281461996811712,0.0722456161085766,-0.129600945223617,-0.057969938308163,-0.0838405464774656,-0.0335688138531969,0.0174962893793566,0.113001906561886,0.0190144637600426,-0.0965179362472581,-0.135237387615453,-0.0557090974055108,-0.102565601610807,0.0425018169455937,-0.0619754168798693,-0.00120953285122663,-0.0713088251653925
"Normal.Epithelial.Melanocytes",0.0650212778427001,-0.0113148856680649,0.0878104492183,0.142332818280865,0.227396386755239,-0.111937418300348,-0.096277016080056,-0.109178487457864,-0.11063161945627,0.0324546603005631,0.153551912295546,0.121340988888232,0.0426385510118391,-0.0649841557402688,-0.0471631466334575,-0.0883054400084876,-0.0523926776814757
"Normal.Skin.6",-0.0170673147025908,0.104406965931022,-0.121743968519431,-0.0353422294201356,-0.0841237108424533,-0.042841055825254,0.0565335998363875,0.119565981772336,0.0658493418550871,-0.0073502124844843,-0.097132584438297,0.0106856086755543,0.00235723271413311,-0.000838113821705624,0.0331410068512645,-0.0779919816517236,-0.0875628432651545
"Primary.Melanoma.31",-0.0585937328186869,0.0177083672484677,-0.122542088564883,-0.0590417405428275,0.0149552003293164,-0.00878589057628689,0.0877758806194725,0.130902690324116,0.0809484787602181,0.0069640841911572,-0.0712911272855981,0.037216428378284,0.0601407821986822,-0.0633104596005565,0.0438218223917301,-0.0839947520887885,-0.0653635853985296
"Primary.Melanoma.1.1",-0.0263510034487011,0.072479356381003,-0.103452055378417,-0.0402183126267802,-0.0144564828503665,-0.057599092652117,0.0242363117724924,0.142340524268666,-0.0606286945993748,0.00690663113815635,-0.0780229437696603,0.0270198472977399,0.00578645356339407,0.0905165397858609,-0.00107861634677503,-0.06350558420598,-0.112606033584101
"Metastatic.Melanoma.73",0.0480007467004627,-0.0106414760319853,0.0914066459063812,0.0861736248595216,-0.0737066355222043,-0.137075183359332,-0.125896242455177,-0.0888149848106592,-0.119496938812388,0.0621707410838436,0.101497875247902,0.0519241448349514,0.0339102134731593,0.0519297751632519,-0.0259719088978222,-0.093490798524127,-0.052502290944253
"Metastatic.Melanoma.1.1",0.0555129775031863,-0.000642327411671228,0.0914051379152119,0.0769900546235157,-0.0465569424576113,-0.0641980422246107,-0.0685201120920663,-0.0535703849977471,-0.0426116595348528,0.0374628396580241,0.0936067901843485,0.0202401157918581,-0.00329411193295101,0.0360502987590978,-0.0267583351241236,-0.0100638462175537,-0.021933940940075
"Metastatic.Melanoma.2.1",0.0058126967897521,-0.0307386470243772,0.0652605354492911,0.0578446690533057,-0.016054170219473,-0.0378674216424905,-0.0135336126481389,-0.00105580545474955,0.0068744680439958,0.0243063772661311,0.0713258756606252,0.0461839466074069,0.0190807302019457,-0.0250268398288972,-0.0258855252188344,-0.0303181960400754,-0.0394638522539563
"Metastatic.Melanoma.3.1",-0.325731613885046,-0.311593991317611,0.00532149451451878,-0.0176084704838144,-0.0305916475143755,-0.104469898514216,-0.0492093924043971,-0.0768208280726314,-0.0695009674504652,0.0652912839907736,0.150333720981075,0.131470972343097,0.13572344369087,0.0768617164761682,-0.00364716117211283,-0.0271815864445066,-0.122853006102033
"Metastatic.Melanoma.4.1",0.0988837122052733,0.0454360386027244,0.0925997993435857,0.0828530266288389,-0.0257269844765858,-0.0846455715052866,-0.0727115346918073,-0.0170977752739888,-0.0530450368737368,-0.0216244760099103,0.0572642369019933,-0.0208798790323014,-0.0674878293346151,0.0192765329639814,-0.0394469195561474,-0.045490932463906,-0.0651778514296809
"Metastatic.Melanoma.5.1",0.0609554518781595,-0.000348088209780602,0.0916662375689117,0.103904881412615,-0.0611471907524706,-0.0862870561435937,-0.0857883362148573,-0.0701949303903421,-0.0630064587631903,0.0661155089185749,0.0992366072583138,0.0253865007905107,-0.000810834305139258,0.0468920935876353,-0.0416123997428078,-0.0464655642112518,-0.0386292564177504
"Metastatic.Melanoma.6.1",0.0204023691512537,-0.0190815910679359,0.0517821203547668,0.0532186553414893,-0.0643213363902937,-0.0604645514423638,-0.0573792330954695,-0.0532539821812661,-0.0555080812524998,0.00814425147230128,0.0606465625316606,0.0352969648156754,0.0105030919002454,0.0487217156039291,-0.0127043833219907,-0.0243505294770537,0.00176954931721716
"Metastatic.Melanoma.7.1",0.0323080042319865,-0.0217484441781842,0.0637903442296408,0.0795325002911201,-0.0745784452572138,-0.0733026465850443,-0.0691376887120557,-0.0557808753691175,-0.0453302703898971,0.0149153556481723,0.0734427245623366,0.0381694395300297,2.98849839316142e-05,0.0376931015906281,-0.0495058582930459,-0.0336053769154021,0.00559387543389498
"Normal.Skin.7",-0.0664970090002363,0.0707068467759654,-0.156445332967402,-0.100339277887673,-0.0526720754393324,-0.0337842688717941,0.102008382639493,0.181554647217653,0.0108260514539743,-0.00151894331707053,-0.121037888983266,0.0102043668344872,0.0489060701571413,0.0724713437139167,0.061652418375346,-0.0101835204141664,-0.0799198590238279
"Primary.Melanoma.2.1",0.0392930030680624,-0.0279759838841813,0.0782020918478681,0.11637602576754,-0.0994453523889988,-0.102676891063027,-0.109201600023364,-0.0604652896105846,-0.0477113179972682,0.0389127093678173,0.0932988620787512,0.0313520147108297,-0.0257409132938655,0.141801715902009,-0.0463974707201062,-0.0325779803385586,0.000266047862675225
"Metastatic.Melanoma.8.1",0.0102759134809644,-0.012511324119023,0.0183032897501001,0.0261244903542488,0.171118457279086,0.0152996745022098,-0.0230897997388612,-0.051391476690215,-0.0233530105011285,0.0340036285391561,0.0317878350139367,0.0190835037448592,0.0268592659912313,0.0171284595955221,0.0162214976941221,-0.00443248226739194,-0.0327686477078003
"Metastatic.Melanoma.9.1",0.0208557620772497,0.000459745490914041,0.00898399582428437,0.0112410727985506,0.0569381642545736,0.0589210687880648,0.0415535576777038,-0.0248839075995219,0.0619773942077804,0.0143551234072206,0.0147065483489364,0.0246884766412876,0.0253920264854418,-0.0623899073774521,-0.00873375267591594,-0.0226235170262333,0.0184269084977749
"Metastatic.Melanoma.10.1",-0.0548312919321144,-0.00604789275758882,-0.105951280489783,-0.0409706854861423,0.0332586243923939,0.0482165622280107,0.107199939797972,0.116495088389527,0.101376918767699,-0.0230903185721194,-0.0562557422529229,0.0196627506366194,0.00608544819389829,0.0567074041966407,0.00127320363079074,0.0140258391330985,-0.0614393420282514
"Metastatic.Melanoma.11.1",0.017624348888836,-0.00264809629006625,0.0455210293407165,0.00811364663669155,0.0575010881717958,0.0318233633155842,-0.0133661101706047,-0.0365255018022303,-0.024689468592608,0.0359162367077697,0.011862045608277,-0.0201550711685254,-0.00114974558779294,0.03207518277467,0.0206747239725809,0.00508378512380912,0.0639939511983232
"Metastatic.Melanoma.12.1",0.0030321574913241,-0.029331068699449,-0.053321301747807,-0.0372718210964192,-0.0372551893476273,-0.00193648811820788,-0.0162708267022478,-0.022978912773005,0.0437878300904547,0.0692729251251436,0.036786199491148,-0.0210054008546557,0.032085151853387,0.0335894638339947,0.0549662929846202,0.030750301177317,0.095240091785268
"Metastatic.Melanoma.13.1",0.0476630616229451,0.021854445777079,0.0569855288078238,0.0387256330815736,-0.033102254325722,-0.0227809490441229,-0.0533159147570835,-0.0362122595366953,-0.0431908133701327,-0.00713406984736442,0.0296859774029226,-0.0213265064265868,-0.0345484395967775,0.0270799417199721,-0.00134466509697639,0.0420260190662523,0.0313164416034123
"Primary.Melanoma.3.1",0.061164281989265,0.0274901329475773,0.0840985702052291,0.0518853932810603,-0.0217795765834918,-0.064045162808281,-0.0716113334090817,-0.0353690280214174,0.00224553325626801,0.028335975000319,0.0360387157488371,-0.0319271435984776,-0.0366986139221613,0.0120570359638089,-0.019413919587464,0.00737289694923275,0.0100115464500535
"Primary.Melanoma.4.1",-0.00134593165898714,-0.0312973263646915,0.0614887991548667,0.0306979410883689,-0.0157448409591683,-0.068828888360658,-0.065801483531256,-0.00339483054453034,-0.0401565886292924,0.0484944190758994,0.0408338830953729,0.00652074008182409,0.0299630512630636,-0.0575866394346482,0.0117519601602711,-0.00380946332264315,-0.0062220674476043
"Primary.Melanoma.5.1",0.0181886906978423,-0.0141663658305093,0.0346293943065622,0.02213932666306,-0.000846592145767724,0.0252972667087553,-0.00756113710731416,-0.0324155538088599,0.0197919479806039,0.0142388765935989,0.0395197508455772,0.0104324277419872,0.0155309045184475,0.0686842510260676,0.00181567345181539,0.0041988751227609,-0.0551651306245132
"Primary.Melanoma.6.1",-0.0453814500584049,-0.0587219578373392,-0.0523636427449345,-0.0357995124342946,0.0809695059073237,0.104351092953306,0.0574283732889454,0.0122005460211159,0.0522743118804152,0.0411075713117351,0.0118742949550851,-0.000757732306857749,0.0260939281879121,-0.0101714592581652,0.042511007881738,0.0412854852234364,0.0227958061122557
"Primary.Melanoma.7.1",-0.0403459752542384,-0.000122000876278619,-0.0674985431928368,-0.0813829326686894,0.00509687400303339,0.0809222387002133,0.0997806049338462,0.0849574047597354,0.146758151944373,-0.0145230577514451,-0.0936051725888814,-0.035495338470031,0.00319809001291071,0.0197252039158137,0.0564823190963758,0.0353756126688633,-0.0432079032128012
"Primary.Melanoma.8.1",-0.0319720739806185,-0.0190841781034618,0.00830341161186113,-0.0372439435393079,0.0516296212364404,0.0702172161569149,0.0442069311586478,0.0549011666398503,0.030919672762944,-0.0543283921622409,-0.0731981357761783,-0.0227590865429852,-0.0183375441697815,0.0729471097558998,0.0041577045495822,0.0546778412552453,-0.0438201430436331
"Primary.Melanoma.9.1",-0.0537913909422308,0.00117716102146767,-0.0408308240349001,-0.0693941222373014,0.000779715531297373,0.0443724743630615,0.098376374981785,0.116636111229545,0.0781474730966403,-0.0824716192837851,-0.0891789219863257,-0.0155442791134489,0.0137231969801713,0.0627786070406787,0.0352411238818878,0.0456668123604822,-0.0932399200071296
"Primary.Melanoma.10.1",-0.205251545750198,-0.157137455070989,0.0259175269407582,-0.0676152049597671,0.00609272343655287,-0.0039572645399011,-0.0080990941082882,0.0212518760993693,-0.0156033838938625,-0.062691148427453,0.0133226526286451,0.0494793201153101,0.0674024525733017,0.0881010954141434,0.0408754226934467,0.0903531664872692,-0.112653961074082
"Primary.Melanoma.11.1",-0.0723770763387549,-0.0395672497858031,-0.0574251838173054,-0.0718747190638923,0.0330974723071355,0.0936380356636597,0.109885585860358,0.0724090693759449,0.122053382048844,-0.0273293113903086,-0.0688050262141283,0.00875857992700914,0.0431175872489432,0.0313015577080104,0.0299601319304525,0.0347728411196599,-0.0514850217854107
"Metastatic.Melanoma.14.1",0.00125897945275931,0.00331566164891469,-0.0398610379108845,-0.00986550808307727,0.0887001523596265,0.153468966761728,0.0907903999198972,-0.0234781059663725,-0.0400017138297204,0.0260799566446976,-0.00128230317028559,0.011234979908949,0.0348544097559663,0.022492830848748,0.0317930258064975,-0.0393945287007116,0.0011147535640297
"Metastatic.Melanoma.15.1",0.0117589311266778,-0.0103857721855092,-0.0629936277438535,-0.0178480257974052,-0.103798533536655,-0.0578182817991289,-0.000699570730757991,-0.031145153328812,0.110810747616248,0.0566104623353017,0.0243073427374578,0.0165669635763263,0.0481684398176829,-0.0764347322330777,0.0202189652877474,-0.0199753976460462,0.105939518407875
"Metastatic.Melanoma.16.1",-0.262317137945515,-0.249410502179562,0.00626662582411415,-0.0602867392995778,-0.0159462253909899,0.0239634880449584,0.0056757497725635,-0.0461284702234632,-0.060827931804687,-0.0483892125074721,0.087723460251829,0.0975492645970595,0.107453082289547,0.115827218398993,-0.0220600504942547,0.0627532357606847,-0.0971799500162471
"Metastatic.Melanoma.17.1",-0.00445225080797026,-0.0101387857437974,-0.0447791994880358,-0.0245134927234716,0.0934534798230313,0.099590094540017,0.079186225470676,-0.0150979188504585,0.112742281053115,0.0122541428173198,-0.0129029495775206,0.0132866789407692,-0.00100738187878717,-0.0250181225571051,0.0224110813334582,-0.0136627141477865,0.0477531231298639
"Metastatic.Melanoma.18.1",0.0281966737758616,-0.003893052236328,-0.0566588229667577,-0.0449276394650208,-0.135272819820332,-0.107862731376602,-0.127814093175792,-0.0468861458710427,-0.0251956535361593,0.0537782249622116,-0.00022590848656113,-0.0491306277582893,0.0170578135268543,-0.0562465981597419,0.085613713876564,0.0474581497442467,0.18091188800512
"Metastatic.Melanoma.19.1",0.0464550908495528,0.002487033819572,0.000621552121756624,0.0582826313720234,0.0471146380970039,0.038416219264449,0.00145521892398005,-0.0528397627459806,0.00758387432989378,0.0137807704510978,0.0670790030022977,0.0331027371977806,-0.00490206861925148,-0.0269917243677505,-0.0424623217217351,-0.0292392911421758,0.0736364118512766
"Metastatic.Melanoma.20.1",0.0132190231825767,0.0468995009266139,-0.0373956008234753,-0.0708458018136456,0.0181173789312282,0.15300801755246,0.0818385007240867,0.00780631840367176,-0.0376224375503745,-0.0750898138075974,-0.117185913357812,-0.0882736081198728,-0.0398402530747756,-0.0621245501318502,0.0924429120938833,0.0614788964798945,0.0413202262432714
"Metastatic.Melanoma.21.1",0.0652282920896343,0.0623983389479648,0.0511388238986287,-0.00938033777724344,-0.0567715934411381,-0.0382191530446356,-0.0102763618961341,-0.00862798012932719,0.0528430179750493,0.000424500483207462,-0.0593072066775372,-0.0532098536041266,-0.0385667763040027,-0.0133361888135904,0.0215858886957506,0.029320845956389,0.0499215277751016
"Metastatic.Melanoma.22.1",0.0136548327250741,-0.00850890947184277,0.0440274893429681,0.0359468343013531,0.0660494779270095,0.0315421061676126,-0.013708503687261,-0.0507521781369547,-0.0679595964620554,0.0382300417951706,0.0256162787364661,0.0243110608399419,0.0235238242041308,-0.00232130884213693,-0.00411921632686644,-0.0292840860191448,0.0847607843564685
"Metastatic.Melanoma.23.1",0.0341919165781907,0.000595253012659117,-0.0498981115495579,0.0228862013949389,0.191551421957505,0.0546767462682948,0.0377715187773933,-0.0360519054807363,0.0479443899309893,0.0043839574012226,0.0377778048228214,0.0463783511982053,0.0129260776125269,-0.173410939563793,-0.0546135736693,-0.0673420685263528,0.0693469680504084
"Metastatic.Melanoma.24.1",0.022893049084438,-0.00661417533171738,-0.00314242734525481,0.0486127511727454,0.0158149223245637,0.0505885145836389,-0.00687074144027806,-0.0480461348017777,-0.0802214498526479,0.00608737419524378,0.0337086022075097,0.0408816859703676,0.0102457994511074,0.078290514287329,-0.0603560287596757,-0.0358262129352492,0.0132799615663209
"Metastatic.Melanoma.25.1",0.0191380804226928,0.0055572800307028,0.0376982585680992,0.00316936232955042,0.00364986454745693,-0.014132053554075,-0.0248200653719482,-0.0329095892920256,0.0354942505879494,0.019281990171471,0.00944941284345883,0.00510823817480942,0.0245451937563774,0.013580979681532,0.0287530769201967,0.0108830977332386,0.030774081613054
"Metastatic.Melanoma.26.1",-0.0512220619269701,-0.0304640698753031,0.0353195466904048,-0.0317063383864282,0.0205033764571008,0.0603827737424752,0.0568783152103521,0.00856995869254813,0.089466677021945,-0.0575189109633169,-0.0288273020863847,-0.0455203836340501,-0.0335214355893968,0.0843313592396414,0.0418019631812551,0.0910431927339234,-0.0695539177862942
"Metastatic.Melanoma.27.1",0.100650279094213,0.0866454730421785,0.0916922947568293,0.0475013270098721,0.0209267657589401,-0.00198888603566745,-0.0269113081189395,-0.025905234150335,0.011077631771854,-0.0299566859731305,0.00764902685747054,-0.0445496547226915,-0.0696450169031494,-0.0381490669029626,-0.0467002505308817,0.016051356040171,-0.0384035025455831
"Metastatic.Melanoma.28.1",0.0564881999787159,0.0563374433812284,0.0582815601434404,0.00930444998831277,0.0636556132045609,0.0426887325268999,-0.00197083266619556,-0.0327039003872287,-0.0301511245804797,0.0290367950727552,0.00807423300682641,-0.0171595562817712,-0.00464841458608852,-0.110554023229727,0.00754726813678627,-0.00678570718590485,-0.02733587113361
"Metastatic.Melanoma.29.1",0.00200927062902897,-0.0181280777042093,0.0414731755979549,0.0367204883545668,-0.0458400747715466,-0.0372901486284696,-0.0157111271856095,-0.0263552317421889,0.0150985553716572,0.0198342040822407,0.00613369510714169,0.0232884793906371,0.00548769117040063,0.0339754891041133,-0.0282743260523718,-0.0204299976990756,0.0747720133799507
"Metastatic.Melanoma.30.1",0.0266159834559577,-0.0183897503665852,0.0157560863525361,0.0180030237799307,0.0181070539714262,0.041406785510686,-0.0330972662229033,-0.0471825739459742,-0.0395509519438122,0.0482666483024773,0.0751730728946461,0.00460446487616021,0.0291432118215965,-0.0617672619421599,0.0196471166881854,-0.0212163402008114,0.0601446510147738
"Metastatic.Melanoma.31.1",-0.0667018959435477,-0.0464318779211295,0.00871210610979084,-0.059898793915781,0.0204697317880216,0.10635558005205,0.0850560487826614,0.0120192233586586,0.0938793491717279,-0.0390373413806319,-0.0362206341461248,-0.0230731330619995,-0.00615679050134186,0.0959052617066495,0.0126456759520203,0.109273795664629,-0.0840300050612149
"Metastatic.Melanoma.32.1",0.0142400479783077,0.0118328602280927,-0.0282547579093069,-0.0348328958132067,-0.0531909904482689,0.000195166356852369,0.037296123772911,-0.00761928773398593,0.124666479390994,0.0336770326873978,-0.0249507558919512,-0.0189912945577258,0.00124057157126646,-0.0233872291901543,0.0632737363885539,0.0159391920258068,0.0969358125666748
"Metastatic.Melanoma.33.1",0.0290014112335571,-0.00491264777598519,0.0299015145549165,0.0370126042725069,0.0573860203734726,0.0213256648652052,0.00237360731885335,-0.0345470423506037,0.0152139386638678,0.00291152610475778,0.0285241388074741,0.032661486662149,-0.008402112413256,-0.154196608191485,-0.0627344342117037,-0.0236848792706443,0.0827916288705065
"Metastatic.Melanoma.34.1",0.0114550044094007,-0.0263072230867428,0.00986321824380072,0.0581237077130149,0.063160972972195,0.106411302959337,0.0169672573541524,-0.0652957890237477,-0.0992277818124715,-0.00436008082995619,0.0471022460178923,0.0556528004615404,-0.00395581382559355,-0.0331070954852137,-0.0752343641800903,-0.0739583475771656,-0.00437806602706751
"Metastatic.Melanoma.35.1",0.0184362826088029,-0.0117375110221751,-0.0667163002525824,0.00856501167503214,-0.0433773624556101,-0.0102535676557551,-0.0267090255584346,-0.0574201461721911,0.0101122783507236,0.0816162932623729,0.0797679498492348,0.0111942703753014,0.0600748373446057,-0.051111368942697,0.0248185314277057,-0.068070101655283,0.0700663300927531
"Metastatic.Melanoma.36.1",0.0219756517341668,0.0139678889495071,0.0213221464971614,0.0197665047708443,0.0722144579308459,0.043679509970422,0.0437461548855804,-0.0190386141769485,0.055869795151092,0.0163994352564117,-0.0173672563417463,0.0194647221040291,0.0102517711206061,-0.0742281759006732,0.014188643942946,-0.0103731397465084,0.0368430127435036
"Metastatic.Melanoma.37.1",0.0386399013065863,-0.019600367249716,-0.0495230796699211,0.0502062085065677,-0.0341957549570588,-0.0750742065886309,-0.0626011436696249,-0.0593084421351873,-0.0104042172909401,0.0306908773067542,0.0718309296543879,0.0480338662325119,0.0298964420878837,-0.006804276540645,-0.0666086898555135,-0.0906507484186223,0.109807888286996
"Metastatic.Melanoma.38.1",0.056157018154471,0.0466691673642072,0.0457676944634019,0.0495262011476967,0.0832372668316858,0.0540305910569054,0.00350919456299767,-0.035097448252097,-0.0627725096805799,-0.0383430457153847,-0.0125889314681165,0.016793232952039,-0.0319786448433563,0.00189210125619887,-0.0642316611048999,-0.0230309782210699,0.00678767142287078
"Metastatic.Melanoma.39.1",0.021814286478567,0.0336391992515915,0.0539477889949863,-0.0533405191528454,0.0490869778225077,0.0716137551734743,0.00111449597278279,-0.0320692934482028,-0.048659456801328,0.0235973507434348,-0.0252364911999858,-0.0371891286269787,0.0110254396541213,-0.0990613670182626,0.0324136985680801,0.0267038554097065,0.0319302578143263
"normal.human.epidermal.melanocytes",0.0737079486899879,0.0819331891903376,0.0517975053576351,0.103867613200575,-0.0198507468155537,-0.152249446108833,-0.109465783393979,-0.0429126206547751,-0.223758511325662,-0.0681908350506083,0.0309108949943301,0.0363890349084009,-0.047497934557164,-0.0596631105524954,-0.101096288381372,-0.0365720936156051,-0.0626937742723829
"Normal.Skin.1.1",-0.0335942714481621,0.0881171535105203,-0.112999685493484,-0.044930411369855,-0.0640339678675173,-0.0541883312161069,0.0310279021762429,0.169370111890177,-0.0790099878735856,-0.00996938916673865,-0.0804687035303003,0.0165025044055187,0.00263242837597083,0.0581464286281515,0.00756625823097942,0.0205133531796091,-0.0768773993334761
"Normal.Skin.2.1",-0.0282904433379443,0.121367659223668,-0.127020360786885,-0.0530687007943329,-0.0828028494175735,-0.061451733591175,0.0703171024480296,0.196659290393985,-0.0207578314901025,-0.0401730782940934,-0.113953150023337,0.0106860007359608,0.0143757256817858,0.0280968326990563,0.0102573577958449,-0.0120889565683321,-0.0987023377191764
"Normal.Skin.3.1",-0.0416861129024437,0.0848804410649587,-0.122791094458934,-0.0489442234708609,-0.0566017693572404,-0.0551473708049109,0.0875505453519857,0.18201500375444,0.0107702163277605,-0.041170331318854,-0.11921783649034,0.00998568359014556,-0.00711615802116697,0.00815407281588214,-0.00502686863301871,0.00541266498561155,-0.0821401927650352
"Primary.Melanoma.12.1",0.0150679489045896,-0.00557041256490403,-0.0525700092142122,-0.0715738114343413,-0.10241954405769,-0.102071017888301,-0.105051758286259,-0.0364025027569451,0.00757271890617028,0.0631025981874563,0.00757082785685512,-0.056336795109727,0.0196488806028494,-0.137920824591974,0.109679598418019,0.0502950786126316,0.178292630726793
"Primary.Melanoma.13.1",0.207543850652514,0.226646004044834,0.0633722140345139,-0.0347838617093493,-0.0216356179552515,0.0540363971843876,-0.0319108352315003,0.0578711863881958,0.0575309725598491,-0.373191567422732,-0.295616493319222,-0.413772701611978,-0.4692586742292,-0.120341737550653,-0.130027786244328,0.119055976183785,0.02389171834945
