"Gene","Com.ES","ES.var","Qval","Qpval","tau2","Zval","Pval","FDR","AveFC","propDataset"
"WNT7B",-1.1442573311598,0.208732455014381,7.10760747487614,0.0286155862038234,0.448569398319931,-2.50454427239084,0.0122609259506448,0.0658395952173447,-0.997528576970874,1
"HAPSTR1",0.209134351640144,0.571597276540545,19.7953206685138,5.02922114771207e-05,1.53976269024335,0.276617912034846,0.782073509382776,0.904145350348307,0.0797012780905633,1
"MAGOH2P",0.250876188817047,0.108032622776812,3.88847877937634,0.143096022266172,0.157400835398683,0.76327666195884,0.445298417389434,0.685356366486413,0.153934591455632,1
"CNPY4",-0.328406384549826,0.497123711099891,16.9977413041492,0.000203698285394427,1.31341074280432,-0.465778408529595,0.641374121557951,0.827351512521866,-0.0393154425846619,1
"SEC61A1",1.16174918346636,1.04572783741392,31.5449902664734,1.41283809928513e-07,2.93179986387471,1.136064636582,0.255929513830443,0.51041066546882,0.764852585846118,1
"EIF3L",-1.29870086044388,0.641256019379713,19.870643607687,4.84333562041722e-05,1.72600039568695,-1.62178545405178,0.104849294031794,0.294640074327708,-0.419213422652886,1
"CHCHD2",0.956515297377439,0.0564951189498248,0.332836764958317,0.846691919010777,0,4.02426393261115,5.71537915834419e-05,0.000818932185117032,0.408509352900099,1
"NGRN",0.308453381444551,0.054689092536518,1.66790891636661,0.43432835257581,0,1.3189829360592,0.187174817262831,0.423979430087504,0.153292007844831,1
"COPZ1",0.221618680549563,0.103489424809129,3.70206328382881,0.157075037506172,0.142851653774108,0.688903479544193,0.490884009624732,0.72299069258973,0.0602329413101092,1
"VPS35",-0.0551054933644656,0.0779436070862439,2.82613674864326,0.243395308292882,0.0686921842747634,-0.197380681841222,0.843529645905827,0.932179256968055,-0.0241356538224157,1
"S100A6",0.505636442708602,0.0547969084857462,0.860765687077904,0.65026009918558,0,2.16003276368047,0.0307701332994641,0.12859351541401,0.38181175829417,1
"TLE5",0.604192664390764,1.58750999750311,47.6549957112237,4.48589561748817e-11,4.55635152923988,0.479531580346433,0.631560507315477,0.821684040599332,0.413163353479395,1
"TMBIM1",-0.718074023603468,0.148683390648578,5.22334522459556,0.0734116517848148,0.27461454047479,-1.86225002238625,0.06256785648569,0.211134130620319,-0.471135139112366,1
"ITM2B",-1.32786729806966,0.225153593377601,7.28466907133568,0.0261911284150812,0.488773796300527,-2.79843506653384,0.00513508931844608,0.0339533294711953,-0.65101054633869,1
"TMSB10",0.546480756836096,0.881330017297898,29.3125547834096,4.3137960013136e-07,2.46040562685965,0.582110714043555,0.560492108873862,0.774343781267884,0.272154270894345,1
"WDR6",-0.339289524637636,0.371386914607452,12.782199423548,0.0016764116177259,0.937982119767186,-0.556746060101597,0.577700942182276,0.786650061783869,-0.0788545158875555,1
"EIF2AK1",1.86504805794092,1.82623002403208,48.1796013185469,3.45090102516978e-11,5.22723352555634,1.38010550370532,0.167554162965384,0.398456817600884,0.534842078053075,1
"RTF2",0.516084432626598,0.220478844151551,7.70108473884042,0.0212681980893695,0.488482138617833,1.09910022634518,0.271724351211596,0.526685567927456,0.313217536204996,1
"NAMPT",0.460638019209247,0.254449540067,9.00152006884618,0.0111005565262233,0.592482224514769,0.913185369619504,0.361145057244574,0.611713484205248,0.414885932208094,1
"RPL7A",-1.08121905499661,0.32536753744207,10.6666644700318,0.00482795529645593,0.79129275524951,-1.89551218585899,0.0580245788712781,0.200378496327374,-0.396602286643598,1
"WAC",-0.899562416197867,0.0697780413733403,2.46554000804854,0.291484046398854,0.0398093550844761,-3.40542966451587,0.000660600279308143,0.00649100756736916,-0.352370466347612,1
"CDC50A",0.0451078365961067,0.0757197788501628,2.74222662975452,0.253824215914869,0.0618641407487912,0.163925806897563,0.869789550937819,0.94565045899093,0.0065310578387471,1
"PERP",-1.34244267933631,0.0582943694634766,1.17099442536161,0.556828930565698,0,-5.56009800003949,2.6962320820445e-08,1.08506697894377e-06,-2.61947247059441,1
"NAA50",-0.934942719583199,0.0964447652813614,3.31474482252975,0.190639244099939,0.115087932866982,-3.01054881726825,0.00260776024998965,0.0199897624336362,-0.569460784402297,1
"PDCD6IP",-1.06960071269308,0.108028287811986,3.65726862509274,0.160632792234049,0.147083853589614,-3.25426516400347,0.00113686110181943,0.0101392147104128,-0.348206948133283,1
"ADIPOR1",0.942734029062614,1.46011683792738,43.1622281814089,4.24073600063864e-10,4.16924675115601,0.78018101708826,0.435284334214556,0.67680329523296,0.222850319246351,1
"COPG1",1.68940051858141,0.459388829317371,13.845137762485,0.000985295579356394,1.17573743941353,2.49254155738792,0.0126832487386335,0.0675559151564713,0.769505744316257,1
"UBE2Z",0.687823598465576,0.31493600617628,10.7437059822946,0.00464551523139132,0.767273752230453,1.22564843224211,0.220331003681836,0.467593743002517,0.210338482344276,1
"GSTK1",0.574547544385599,0.203073804867821,7.0414699748966,0.0295776879475128,0.435276387788499,1.27496722239335,0.20232084381835,0.443222695320476,0.234239534158686,1
"CNDP2",0.844486727904687,0.0559750529546479,1.12721578077682,0.569151917368557,0,3.56940289838884,0.00035779580336337,0.00383975265848147,0.410171644923636,1
"RPS26",-0.211737500603701,0.159330608054942,5.64833503332874,0.0593580508549066,0.308156142774104,-0.530454545784896,0.595796816056173,0.799320370877296,-0.0897156509868918,1
"DDX56",0.904711861158926,0.531042715011842,17.3560717589044,0.000170285200013771,1.40688436251076,1.24149666259494,0.214422330297817,0.459014049871032,0.291557583644336,1
"JPT1",1.81220319596558,1.07865682028994,30.2720530804682,2.66997500441016e-07,3.01092647886455,1.74487871560359,0.0810059830439891,0.251066558809264,1.18666357227471,1
"SERF2",1.24886498964852,0.500782314775655,15.8466854801006,0.00036218959503616,1.30997522612608,1.76478173072574,0.0776004562280044,0.244699479747751,0.862502563219121,1
"A2M",0.119827916590365,0.361351820293507,12.6224482670924,0.00181580908534247,0.910377381572582,0.199339279889353,0.84199735477178,0.931551716514742,0.126525492070414,1
"TM9SF3",-0.707464163646757,0.0552543039654984,0.536796395469568,0.7646032571915,0,-3.009687395519,0.00261516696935371,0.0200119046462005,-0.321791007370536,1
"TRIM44",0.308942266519667,0.0543555270802648,0.363261595981392,0.833909164526719,0,1.32512080505014,0.185131086671455,0.421819370250579,0.116842022640394,1
"ADI1",-1.00719551590775,0.738210464667726,23.4138253176355,8.23668452224846e-06,2.02170686421176,-1.17225929479993,0.241092968814423,0.493425085602145,-0.449738336141805,1
"RAB31",-0.477713327236156,0.406393501418237,13.8478276977282,0.000983971279474311,1.04110804438667,-0.74936599234712,0.453636642400836,0.692162890995784,-0.235320155270861,1
"NRBP1",0.149890430014804,1.3753823233057,43.6539539666396,3.31638039801386e-10,3.93423667772833,0.12780922056241,0.898299952959432,0.959293187216524,-0.0069719160543273,1
"TMEM50A",-0.0466592906832946,0.0962430548310037,3.46032096961316,0.177255960798525,0.122039137834099,-0.150401938090269,0.8804475122895,0.950203979718283,0.0225359002009916,1
"C3",-1.07269715755021,0.670245077684252,21.1744486560995,2.52363705531533e-05,1.81715621995107,-1.31026853893077,0.190105006588059,0.428409813498394,-2.38560184529282,1
"RTRAF",-0.0238959350500543,0.0937807975721732,3.37534034239017,0.18494992407963,0.114855419780922,-0.0780309812393907,0.937803408653464,0.976055128147551,0.0280195539816514,1
"POMP",0.726555214485543,0.055418321743903,0.21953021901813,0.896044582931471,0,3.086327007169,0.00202645825165071,0.0162740119315869,0.291548419634071,1
"PIGT",0.746350062890593,0.306881769015047,10.4733335788057,0.00531795318456752,0.743067679149789,1.34727741401827,0.177890903488854,0.412505689239049,0.286126560226178,1
"GOLM1",1.61858129712313,0.0803347710149309,2.58811611597604,0.274155981783603,0.055263637913733,5.71061310594899,1.125698934068e-08,4.95877986530832e-07,1.34040067361334,1
"MTCH2",0.592718906922691,0.0908488465888649,3.20768163512986,0.20112255757388,0.102928686071383,1.96647790858308,0.049243431728097,0.180111618002953,0.21056684699014,1
