"Gene","Module","GS","MM.MEcyan","MM.MEsalmon","MM.MEblue","MM.MEbrown","MM.MEpink","MM.MEyellow","MM.MEmidnightblue","MM.MEblack","MM.MEgreen","MM.MEpurple","MM.MEgrey60","MM.MEturquoise","MM.MEred","MM.MEtan","MM.MEmagenta","MM.MEgreenyellow","MM.MElightcyan","MM.MEgrey"
"WWC1","blue",-0.302524861486124,0.19148931385794,0.170385814286849,0.533894435430278,0.00458411860078481,0.256756615834139,-0.297420398690897,-0.262427363309085,-0.0217494322723224,-0.16290542796042,0.135088126237523,-0.264069092158766,-0.138554506072436,-0.303227094342968,-0.226438279809709,0.223664103204204,-0.0557275229467272,0.0674418361531384,0.0576221614440754
"DNAJC9","yellow",0.00254913793098878,-0.239565555507427,-0.323462289277027,-0.240560718038243,-0.152931975326715,-0.271576317833142,0.59550277807916,0.121811888260192,0.403357292789204,0.61450407590846,0.489447257833864,0.00702894604482227,-0.402686412951536,-0.11105370517122,-0.0205100567908739,0.115228082608587,0.138900576956088,0.18051341817914,-0.197664574429697
"ADGRG6","yellow",-0.00241775662243274,-0.00410204739941594,-0.137339629245236,-0.121006702908645,-0.313364811160958,-0.223860527767071,0.351591341472265,0.0598293652864133,0.117776573740501,0.339690894469542,0.157694484926891,-0.079216339350861,-0.257332755572081,0.057550279769335,-0.122605931257882,-0.106354296319461,-0.0661064830812819,-0.115686894428338,-0.125369146053347
"TMCC2","greenyellow",0.0483343246119695,0.18167354008922,-0.382538055675902,-0.277091145974162,-0.214495888038911,-0.409137514630187,0.237647011859562,-0.282387003981689,-0.327573254259736,-0.151991289946326,-0.365500232428342,-0.011366819603707,0.135031528272634,0.512696550578748,0.443048070525795,0.221750227067559,0.560388761927225,0.164625534782633,0.411335765974909
"DNAJC2","yellow",0.225250636979367,-0.135031898118681,-0.211597881210991,-0.405098277230551,-0.383936668162245,-0.329123974762554,0.709867740261919,0.090475011024788,0.424597203087458,0.671205865903993,0.290936249775736,0.28498099144542,-0.42883230585094,0.13341954755004,-0.0298070938133033,0.17729456066157,0.0292443789581846,-0.0198152198441999,-0.0958229263583202
"CNOT9","red",0.277330613870658,0.144907792853618,-0.335732665387987,-0.295014459082989,0.0796150161245936,-0.198446833212663,0.27251082367197,-0.405068634869575,-0.33855797898771,-0.219407803865012,-0.43419714761545,0.0495653653201285,0.0400114391192183,0.44367055539886,0.415638956757175,0.230771386017574,0.44440539217724,0.25680824116751,0.403819382088567
"ANGEL1","red",0.484648008842338,0.136693312909698,-0.1360491667357,-0.469338595077345,0.169245538304044,-0.151059827078684,0.13484299355978,-0.253155892070075,-0.339744254120809,-0.320833657425437,-0.652830552630014,0.398203996490677,0.306746317039496,0.700977660071738,0.43918183296578,0.0246287436850614,0.298668883599283,-0.0405171839955009,0.473575623740246
"UNC5B","pink",-0.130514654811262,0.181846173788225,0.440610786890253,0.477139635096818,0.227429301314959,0.540060577059472,-0.696875517375933,-0.0608598639390406,-0.210117573004111,-0.583257722302154,-0.285131936724728,-0.117586243577183,0.468468391852312,-0.0739761723172727,-0.07404368305908,-0.110188109163771,-0.307455051226636,-0.147842063510239,0.0862663194092289
"STARD13","brown",0.0587595317887397,0.171955824580638,0.644684020000226,0.147262701975753,0.436776888831933,0.547750197677089,-0.431782822193433,0.0271232143296113,0.216092314946513,-0.167612965845241,-0.0742903311220185,0.101223973672682,0.0388911194023935,-0.205475448578646,-0.414027097186696,-0.236524536706611,-0.487386047512258,-0.473917211399572,0.208319837665736
"TSR3","turquoise",-0.113134797356302,-0.268425325170592,-0.461644408572793,-0.166818732200053,-0.248836634210957,-0.38695015216248,0.0339102539603155,-0.112635282290913,-0.743170064435673,-0.416848815910681,-0.517045526372462,0.248464446977452,0.619135413302562,0.614597605244002,0.737343083535542,-0.161276663308522,0.350191011655999,0.419978966920768,-0.060557570466
"COL4A5","salmon",-0.25430138478712,0.349596984694283,0.768509362305342,0.582544017763228,-0.0102037334905028,0.509492310520498,-0.59557346600169,0.0140019165885303,0.269512055378005,-0.157218729336408,0.130680848761219,-0.250592291332619,-0.102126935580657,-0.491501494808177,-0.649604581357513,-0.0868168895278396,-0.633292264807679,-0.412239182429484,0.0246319813015524
"PIKFYVE","green",0.12169422475775,-0.293972814325206,-0.0746784294452865,-0.351184192913597,-0.351749452589052,-0.298510423870201,0.438549731263435,0.670130831564595,0.55650713483212,0.710842461601647,0.429322695264084,0.10628102092967,-0.0624889582456893,0.0187756013879002,-0.150856844726037,-0.329834939496339,-0.164436454950288,-0.326047820550488,-0.537595469800393
"ATG4A","brown",0.0253365135916953,0.109033010127442,-0.0524867021402619,0.281524096951323,0.531881445648178,0.421139935014923,-0.201763775970634,-0.420242328700465,-0.022925901467114,-0.229011690360304,0.126754194213045,-0.461934643332552,-0.164390706311938,-0.285802492123572,-0.0129505974135643,0.201989998134012,0.28906599580699,0.258653207784476,0.257161898170813
"KLHL9","green",-0.153082652848766,-0.122730609234056,0.0867780295971106,-0.173212995103285,-0.235766015925992,-0.198550058313602,0.221085027096996,0.36060510815724,0.456101477507136,0.483421787355587,0.372471531904214,0.00100114833761535,-0.195066486282714,-0.134494919057727,-0.273603698595819,-0.142027394464306,-0.237467505305856,-0.29462218745646,-0.230331240452884
"BLTP3B","purple",-0.103592637713472,-0.131275161686258,0.209442807305788,0.200089280629853,-0.0186977555308393,0.207050261287222,0.0568931642640584,0.289483658433447,0.57425519845058,0.5090066916049,0.66685474494656,-0.388526156935164,-0.365787988583068,-0.540951839692604,-0.512056909351663,-0.157582615421605,-0.413507098942686,-0.183615027499943,-0.490774724560587
"SLC36A1","brown",0.26710270288925,0.378654382984801,-0.0621833175712585,0.0144887498118986,0.490930724553737,0.319314679733777,-0.0419453262174892,-0.712376769247444,-0.152112705377775,-0.318100757091061,-0.202716160452327,-0.344815258567014,-0.3094628467478,-0.0187551356757881,0.0326384777920424,0.296903454069267,0.364705004512933,0.155365273121286,0.596977861289841
"TSPYL5","pink",-0.20109085672454,0.174813375601754,0.384723148369145,0.501801155588461,0.548919748450422,0.680315241185329,-0.56600439798071,-0.280464535151661,0.10206060853752,-0.349980769965521,0.093364917987901,-0.423235837954145,-0.0540693785271544,-0.476787150031567,-0.345660920389691,-0.0237327092345262,-0.185112432317795,-0.0629538799773844,0.12085748403145
"MFAP3","black",-0.102527988460849,-0.199584004859046,0.315449076862123,0.0131849451488541,0.0422864530010456,0.192611029305387,-0.042512957625088,0.437764859818433,0.537117154135629,0.39334884017568,0.488527898057109,-0.0102676170244302,-0.151421247051215,-0.363580952835604,-0.400925106666706,-0.237471828052926,-0.421130918252523,-0.289363945528349,-0.312458123635932
"ZNF473","yellow",0.262315347477,0.189999122960985,-0.208589490795979,-0.513421518609331,-0.202430260394218,-0.456564217851474,0.459179256077414,0.0640091589989261,0.0323566227463788,0.201515751341821,-0.207304668445397,0.0603056291153167,-0.0647055284433865,0.442746051727343,0.172050519522819,-0.0590747180250045,0.156593988816907,-0.124190039499385,0.210351215451282
"OLFML2B","pink",0.41965460047722,0.261777569539965,0.262891136512692,0.136241741465052,0.583794228934961,0.687938309615654,-0.316150614064514,-0.349711879532189,-0.0420438000085783,-0.348588053217166,-0.242576937313096,-0.177791032267624,0.0284006070329453,-0.0498143626015683,-0.0883186641267163,0.142501990701883,-0.0397683692644588,-0.166129370959574,0.286517606010752
"MED8","turquoise",0.0166327654256771,-0.312768405721431,-0.078079457725027,0.0621394030529895,0.0309700700291244,0.0632274250545535,-0.170213016990266,0.150096028052676,-0.214521210602539,-0.144154459586557,-0.0495086663334407,0.102625138113321,0.425524660164525,0.061041629005479,0.288107758018229,-0.15212161380294,0.0469199561319264,0.160494558498046,-0.254921988766075
"GCSH","yellow",-0.0238599946017051,-0.263441398569447,-0.348064234323084,-0.249426177234486,-0.615694223815727,-0.5151761160154,0.661022666179259,0.208169279482011,0.288606844492307,0.679404720141509,0.463153734140232,0.11513336682909,-0.340536268658263,0.0472278521758511,0.0352995274512291,-0.00929128080649508,0.132544397136572,0.174682598474439,-0.316213684968636
"MCAT","turquoise",-0.0231149798600824,-0.28565704214357,-0.278764894133022,-0.147216562551723,-0.345383525251483,-0.444074210457238,-0.0490612423994564,0.258833088179928,-0.614981180525997,-0.350656920643005,-0.523039296153553,0.504636078101377,0.804328531690153,0.597420506035873,0.620634108720566,-0.33133261469398,0.112764322106142,0.2020448172163,-0.216535917218993
"ARID5A","brown",-0.0803950747289146,0.241192375878109,0.341412221591538,0.0981470856734163,0.473425207618223,0.309141237830017,-0.473669492919802,-0.0612384540432954,-0.174389448561847,-0.480429365202008,-0.364230179584452,-0.184021983638573,0.398213236393756,0.104453816810952,-0.0496748231261255,-0.292742071465138,-0.211982197020727,-0.30404542762721,0.262330109412539
"SNAI2","grey",-0.184483571917195,-0.123346943012016,-0.212392845669281,0.199126795851655,-0.194615856681489,0.0132124300571038,0.0344369231409829,-0.0869696773009723,-0.0144525569010098,0.100189117155884,0.293882025129884,-0.411567038628232,-0.0424544971178225,-0.164238574366978,0.0954609565519866,0.16924322716448,0.269058145003239,0.288276553958936,-0.108304036366684
"SS18L1","green",0.0694015753425936,0.177179396724839,-0.145170886922149,-0.106632957313429,-0.381064375259591,-0.246856174461469,0.431864278128966,0.0402089257543946,0.321121775146637,0.473976035769383,0.333961102707059,-0.2796932921741,-0.354296762649911,-0.013961567621357,-0.111101520383044,0.0911018676819014,0.188969515209249,-0.0185700357990535,-0.0170726113854121
"PSKH1","turquoise",-0.295008228985664,0.091292550849695,0.39744290533798,0.187449502532701,0.0562844556529721,0.139492025523898,-0.581976354999711,0.144512056784704,-0.351394493736951,-0.557344340497293,-0.442027678672543,0.185536562594612,0.57751819384681,0.131941522591766,-0.00773263518898084,-0.400611048880509,-0.365244619251269,-0.251997661052725,0.0351889628042037
"GSAP","brown",0.309811162462367,-0.0154803355911031,0.0450177543880769,-0.0455633931335199,0.41402844840768,0.371907725243629,0.116959203532723,0.0751182671467769,0.520342490174234,0.363492157928727,0.397828042067435,-0.0787973406796133,-0.347392888473865,-0.279014243655648,-0.306280546107021,0.0982716579071284,-0.0291370670040534,-0.25009200261881,-0.111846558610798
"C2orf72","grey",-0.0257692325624619,0.295329211894763,0.0239297858276303,0.224683523540273,-0.0156308050073738,0.0747863961970064,-0.0934869804703368,-0.289944518475904,-0.0973614755555389,-0.185276717707354,-0.117468350672705,-0.118944419793445,0.0113929128897458,0.027990050807825,0.0435872286126765,0.255235938223871,0.225771641508662,0.11635458738317,0.300268284127874
"FBXL14","red",0.391840704672236,-0.154929209882215,-0.332407298505725,-0.484661381822283,0.0426623870558494,-0.292347272537618,0.247922793579029,0.195696269880736,-0.122550032183492,0.0102199022311373,-0.286164104807584,0.402446964545282,0.338084450520915,0.535510481818511,0.446326674391103,-0.160502981842776,0.341212970450252,-0.0337603800235584,-0.0244994238948793
"KDM6B","turquoise",-0.113326573492038,0.514586110924639,0.563370896503826,0.198042640146113,0.22520492601928,0.316685287721115,-0.578436530445433,-0.0757008132868746,-0.204762510719643,-0.572609616801707,-0.51210730385103,-0.0298904657308089,0.362866069141626,0.11187603322859,-0.236887113437185,-0.288156068804111,-0.406088922261545,-0.482635680157006,0.346371231816323
"HOXA10","yellow",-0.0104389860383575,-0.0507884384370991,-0.218305429967344,-0.233827287471757,-0.311441931893592,-0.40190011398873,0.386951085248388,0.0618942268483672,0.0300207856805916,0.288816674155333,0.0772984847405167,0.106243980069786,-0.169943513200765,0.18561888723205,0.0299830682596228,0.0520459791785158,0.0872382041763816,0.0120160329566863,-0.00704523833293794
"SEPTIN7","black",0.0951791905078395,0.0308169611389043,0.187207424998528,-0.0543867281174808,-0.191714079667553,0.036685978020748,0.371952692080105,0.160826808578013,0.776829046749042,0.74876711018462,0.654860927591248,-0.104434007822711,-0.604759015584433,-0.355472155353358,-0.518282018435909,0.170833168398449,-0.215340087958777,-0.261386262430288,-0.131045437222724
"SRSF8","grey",-0.0985122362622001,-0.14212227203,-0.171505500590265,-0.0386295311567378,-0.186033663559129,-0.307101357940415,0.0866287800502101,-0.00387355674267264,-0.0627047404418838,0.0543052000643443,0.049276533173325,-0.00296915542981038,0.0111016476388451,0.0256285809312912,0.142562588421468,0.0623488929091405,0.178520118059533,0.22693021441976,-0.0791507504842016
"SETD1B","blue",-0.173196471793664,0.0911693446000899,0.0186723100094453,0.39094005362756,0.0503442492156929,0.230052895791768,-0.28153878792465,-0.248035940056689,-0.216783217523155,-0.318927582386754,-0.124420773592383,-0.147939502014245,-0.0188037495361256,-0.152373279052138,-0.00777021949839665,0.306620129721149,0.0535640069300442,0.173718660851235,0.0744947910473451
"WSCD1","grey",0.197356283950197,0.283703495384067,0.064515567662008,0.00711128782767687,0.147923603907143,0.143526367956668,-0.14673969766371,-0.341113397629155,-0.222731326305926,-0.319581854017519,-0.32179267527318,-0.0329083436634797,0.0614792308923814,0.17647572237018,0.0848858149767517,0.112248967650317,0.181549915656333,-0.0367878092406065,0.415852801796548
"PCNX1","brown",0.226521337255301,0.343867774390215,0.441379901794027,-0.12593228258847,0.380536805838902,0.274039072470726,-0.182430731572221,0.158810976478853,0.252799798830101,-0.0255211416165503,-0.114566350451144,-0.0444162155630228,-0.0883004607832893,-0.0553637239504674,-0.427493660197812,-0.249572889002175,-0.384134103774649,-0.603487116882176,0.149479216850963
"DOCK2","brown",0.309019864108553,0.0759137552672291,0.201407168490792,0.168811381865594,0.888042607009616,0.685646635957205,-0.348318018065362,-0.257140527315257,0.0770764771394865,-0.260266070009592,0.0135420279379394,-0.225031233752375,-0.0944400679162019,-0.310025635457311,-0.156501945543021,0.0940714387095525,0.0131222888188184,-0.0295714609316509,0.143096795099957
"MZT2A","red",0.0484286067343575,-0.277941238243939,-0.460775479809732,-0.274768790915587,-0.30774019745311,-0.502685083926686,0.210677069154863,-0.01752485817858,-0.553975533791732,-0.247661513111593,-0.486158300885239,0.44100613761379,0.583067147696095,0.671921025389943,0.723999409345905,0.0595935441835045,0.354239767193458,0.387366667614616,-0.0238478342531444
"SP3","black",-0.0154251468924813,-0.0396724111088315,0.277238255981089,0.0630134433153623,-0.0899881021108018,0.185975949867392,0.238616087811239,0.329401892197318,0.896332259274277,0.786687915069752,0.816420120935202,-0.148039432777147,-0.615245894585323,-0.576429022884097,-0.643794122859438,0.0476444625454711,-0.334830812523917,-0.328164206929325,-0.301463785739651
"GPX7","grey",0.253488252029282,-0.269511834293378,0.0115601050384038,-0.113109744322221,0.19804781464442,0.176408160115535,-0.0329649627405769,0.030804469616812,-0.105149629278977,-0.0801848046896494,-0.06473685987806,0.162666176766236,0.166897493481052,0.0234934861235724,0.153535237490892,-0.0301902145963558,-0.0182744012405777,0.164048796474464,-0.167492415254445
"TTC9","blue",-0.307891900801815,0.242411551432774,0.500337839960081,0.706056442254642,0.274457361837682,0.604061560651604,-0.565665927080789,0.0127061509830429,0.24220853174078,-0.149093342006095,0.324477683382714,-0.401061818578914,-0.157046064568599,-0.662118924014402,-0.522767606065957,0.131449169917864,-0.350884008196006,-0.113095877568689,-0.0987430227668743
"MAPK8IP3","cyan",0.0900361423816071,0.623938585208707,0.356123060554388,0.00839919148089609,0.115948762645362,0.103071644139236,-0.188137692252245,-0.211063703884525,0.126195868769269,-0.195464517221325,-0.269044997290985,-0.0604198077573762,-0.0108370998217478,0.12454093682649,-0.229484016465385,0.15400372137664,-0.120086059491317,-0.376750124857816,0.583472640399244
"CDKN1C","blue",-0.280429981773601,0.0725206100201139,0.111121845620586,0.467101039666979,0.031851691081679,0.343708511872068,-0.335445941371937,-0.181438280078339,-0.163485277567205,-0.255493238561895,0.0435237553718338,-0.276662018462731,0.0642713318094201,-0.231450735595618,-0.0570731569567746,0.138154594525787,0.0207831320378281,0.151401690825337,0.0600595099440224
"SENP5","yellow",0.23934360807271,-0.0144087538342311,-0.283009213879272,-0.460338784299674,-0.00322092689579121,-0.223022516641809,0.51306229685976,-0.0543075560760074,0.170958363984965,0.324277341986389,0.0106808844156152,0.168502447034707,-0.156849334423271,0.300263729376199,0.239850359972087,0.186033127234791,0.339715567846118,0.00830108500792536,0.255518277057022
"KATNIP","grey",0.122703282458438,0.269690922955201,-0.0922361041703426,0.00183183937242021,0.100002673411049,0.0131678736885613,-0.115104184372128,-0.296532704372336,-0.290437808217944,-0.357923359437511,-0.357141363634312,-0.0216927323068635,0.250152895971494,0.284374486326485,0.259529578684401,0.121817148545363,0.298677011685483,0.13747857119796,0.331852345593243
"RIOX2","green",-0.106676016023039,-0.137077983843351,-0.0198533169921767,0.0807513108854422,-0.41779865857844,-0.125927211893534,0.310087662580971,0.29609677541672,0.514138652563088,0.601376913318798,0.573533347795393,-0.116014145011543,-0.356636819365516,-0.261605077364788,-0.303551330606861,-0.00898127974572502,-0.162228975414912,-0.0811659680543517,-0.355443673899835
"COG7","turquoise",-0.0911293279655472,-0.312806019747546,-0.0455874507433925,-0.075975706484113,-0.259135315000473,-0.27484975238879,-0.167510041824277,0.470123205020835,-0.333665535305857,-0.191921879593966,-0.277125674257969,0.250030166342592,0.783877597740213,0.37785593428133,0.345698643416986,-0.523658690183061,-0.164683667683705,-0.0550899384779622,-0.403107520583237
"TICAM1","grey",-0.152531858977192,0.0843917436488229,0.00727235633374277,0.144377477387414,0.274733333995481,0.297905596154352,-0.28579138175433,-0.198550062507467,-0.268069902879898,-0.420157844809759,-0.315191972017659,-0.11024679180656,0.29372241350531,0.139522399138868,0.187447040175487,0.0859344839091135,0.1189922001915,0.00501552708206636,0.278035254989105
"THAP3","grey",-0.0239724583914589,-0.175712247538798,-0.25679574703787,-0.18129262411589,0.204998783492442,-0.0429147050295478,0.0299998940599697,-0.165667848153663,-0.239875453846045,-0.173497868646368,-0.204037768102507,-0.0227297378987343,0.105680014280942,0.145022842780021,0.28545932093574,0.0477834912255889,0.212717165944043,0.207304575983501,0.0575580333574961
"ROBO1","purple",-0.0873229537106107,-0.182426553983288,0.0880228384153072,0.144625941961067,0.00965487573838899,0.249700885852161,0.0931485952761599,0.080747409775851,0.418284422343404,0.412780261230768,0.568643434370984,-0.249707962496837,-0.410298598474128,-0.42023343697007,-0.336223985908399,0.0630291492622122,-0.120373532704456,-0.0610666158546818,-0.233029710829115
"LYRM9","blue",-0.144537220356679,0.0518792709353143,0.0282843048101541,0.360897486866327,0.302414382697427,0.263695515623525,-0.462063799624978,-0.317748997220958,-0.287020169200286,-0.531641411415583,-0.217276923685371,-0.174721696384069,0.227806451766973,-0.0619809845851216,0.126693360717333,0.182563702436091,0.207508821785439,0.181908398815562,0.22663112130174
"ZNF629","grey",-0.0811338595945903,0.142393178766013,0.194728692139197,0.0868422442013569,-0.238415156396478,-0.0594810528188118,-0.185469657453591,-0.163774530148185,-0.192407883600337,-0.317938618159861,-0.363174427393055,-0.0117964926173056,0.260061732878133,0.25873675759523,0.0719115988179912,-0.111312349747788,-0.118806503656634,-0.0684448274491588,0.204642888827573
"ASTN1","grey",-0.00919099928750013,0.173655106228569,0.284052488719402,0.102639459699799,0.133598631722826,0.201748537918263,-0.129043341029357,-0.201593603772934,0.218013592529025,-0.0417361740971028,0.00635924657972147,-0.144835983160907,-0.189140512719919,-0.135454451825868,-0.248991592816137,0.229226462263077,-0.114945178439847,-0.185803350689484,0.288839604760696
"C2CD3","brown",0.30356752743278,0.201411864681354,-0.155461673465844,-0.122055208619976,0.31151837721429,0.10457411024085,0.20157633478007,-0.331637852987224,0.0218519902971403,0.0349472487537678,0.0144157000436674,-0.244644278542317,-0.248741862378097,0.013964333958953,0.0876281358235256,0.251483624245413,0.260892423068471,0.183574939487146,0.217442563248469
"SYP","grey",0.135209513555068,0.221797366401612,-0.0175460803839812,-0.0848471796530361,-0.183583904845066,-0.133826982561829,0.143604174004965,-0.104753754707696,-0.0667646958027106,-0.0401964386148388,-0.225589603132692,0.0136735581410256,0.0483422929877885,0.266130161456661,0.160111934571337,0.224462718763658,0.13548435645268,0.016248178195769,0.325471186407712
"TNNT1","grey",-0.261334118157737,-0.215433788621091,0.00461602890977565,0.112388606362081,-0.368703890310447,-0.157176961571806,0.0254527261427054,0.204089404236251,0.00144478652105548,0.115350745265536,0.0993112009888023,0.0337455727559633,0.141755774141694,0.0529822456943497,-0.00852239493738448,-0.0840083935082388,-0.223002562184204,-0.0795240944672027,-0.258761932112357
"SETD1A","turquoise",-0.142087642414951,0.0201157958159549,0.0798843251243048,-0.0453826751382948,0.0165252018241968,-0.112079801776217,-0.174127036106277,0.0548386579340792,-0.285278296798287,-0.304416923875648,-0.379686091752892,0.330721334231771,0.44333206554719,0.365423876145407,0.213921861502881,-0.0706389846411987,0.00158114863510679,-0.0916012995446393,0.245352650489417
"SNAPC5","yellow",0.275343891743659,-0.403153048033107,-0.584703172798672,-0.360889519051308,-0.199511019134239,-0.320682652757088,0.668416922098605,-0.123001410565015,0.0979632842924933,0.47052631173256,0.266290031653927,0.222809820670135,-0.353356887593115,0.122716303796907,0.354182205630909,0.224136325100013,0.497271804031488,0.458478189664927,-0.167913256855367
"CUL9","blue",-0.286172975304388,0.260353266187449,0.302819166778409,0.511725656373809,0.291679803858968,0.380559953448036,-0.586860608283954,-0.0893105639010284,-0.0890244455510753,-0.459383919382841,-0.124714747940768,-0.138180700420792,0.359372856478168,-0.177812077890865,-0.0749496462352384,0.0163828175061627,-0.175179830745235,-0.0611253947055826,0.112183351347078
"RAD54L2","red",-0.00710011239876229,0.0480415383992605,0.0769915709639735,-0.207235765389958,-0.251648027188463,-0.296121216507098,0.0046091877983502,0.148444779862908,-0.0404634321478751,-0.0940392279821497,-0.365013380041617,0.206134753657528,0.361098474917997,0.449263540953759,0.0823918807068625,-0.275335808975826,-0.138140449689809,-0.350513278824351,0.0664561351490167
"BICRAL","pink",-0.14788178541068,0.070939288698582,0.428009038578598,0.392572720854992,0.292575869522625,0.542777635232843,-0.437596002052482,0.188300331870093,0.440411704230532,0.0366542988589938,0.3666831509082,-0.202626757358677,-0.0959556829016796,-0.54934336727559,-0.496154988163758,-0.0429784025571793,-0.389788929982438,-0.332888603236713,-0.179615232571842
"TAF6L","turquoise",-0.184313210210352,0.245542539886405,0.186040926966482,0.0206292565115717,0.107276153757995,-0.0797116536601291,-0.357611690496565,-0.0730313057421123,-0.426897835214515,-0.525129493447905,-0.50090444744721,0.0363320180387467,0.42841907992957,0.259182208888493,0.103878495783519,-0.241106623515982,-0.0927475550988497,-0.102651198519726,0.310786397952148
"GOLGA6L5P","black",-0.0475423077297546,0.402440651071078,0.472300235077936,0.375525244170506,-0.119515687464291,0.320853877513917,-0.0553338269550973,0.0238787982722251,0.701732034908463,0.408794888672416,0.532931845730292,-0.338588427774837,-0.555938008728721,-0.580037744088893,-0.700259168504936,0.234982881755414,-0.318415327237953,-0.355219381334241,0.011833341905555
"DIDO1","pink",-0.0134429198531076,0.349347777455525,0.506221640413271,0.2856572701283,0.282756616532452,0.452059835268806,-0.479046633628685,-0.0963957793227833,0.0172716283647532,-0.367232119356294,-0.239543638785955,-0.032028593471097,0.112977756066024,-0.131520451315262,-0.243001202367528,0.0237943237894031,-0.284567916743384,-0.280671909182992,0.269333657487431
"OTUD3","grey",0.0555733428790328,0.485933991950283,0.297683790682323,0.0637437842797807,0.0178168496490042,0.116776796581869,-0.116884561411491,-0.034530682407195,0.212954683073945,-0.0480755890181765,-0.105939544021892,-0.144815270180413,-0.0213684559977557,0.032601040258052,-0.198572313564178,0.0670476861556423,0.00270542382069036,-0.310822664273864,0.368261009943274
"ADCY2","greenyellow",-0.0791532608890171,0.168843501384525,-0.291256019261194,0.204997830742111,-0.00761849579333718,-0.0225877634125811,0.00209262037533493,-0.435764570153441,-0.286446569168982,-0.20415323661997,-0.0433842738270151,-0.43782541569184,-0.16326454545115,-0.0389304034298638,0.190085525233481,0.381231572240203,0.569692379272257,0.367054500563706,0.264575293451734
"ZSCAN26","green",0.376079819888119,0.157905048480493,-0.0783573461558256,-0.387185533161074,0.23116700330351,0.068857861880165,0.406081386257052,-0.135598722140517,0.438677534353817,0.382653114597865,0.164977719810976,-0.0151220352716846,-0.479771508948177,0.0256041172500512,-0.136831341198081,0.226862159218181,0.149027805852759,-0.193548758088651,0.238859988440837
"BBIP1","black",-0.103305075113317,-0.185713821610179,0.0128663960621198,-0.0998030883706189,-0.0627534342181224,-0.023586058467108,0.382924037350058,0.240182791492456,0.6835441507238,0.721619648209253,0.70605041491615,-0.06372122545626,-0.525655518641561,-0.401304717469843,-0.35565437396436,0.0818348763934536,-0.129584884459286,-0.0641510320595985,-0.249560328136242
"SIK2","blue",-0.325451254571047,0.162417497505855,0.16347340246195,0.398180557197316,-0.189479119119377,0.163539152003715,-0.12283899014262,-0.141906561530826,0.129151397891318,0.0266964322480475,0.272902132443834,-0.297484405995479,-0.245777767521813,-0.342655194906801,-0.220356055104622,0.420901371137012,0.00941002550935545,0.175897973806371,0.115288255577304
"PDE8B","salmon",-0.146160113646024,0.62951297903258,0.59004895441484,0.29630235161653,-0.00464827211904095,0.204928256594317,-0.376840498246214,-0.155876880117568,0.109689750699526,-0.233109898030335,-0.16198916818385,-0.235479891930015,-0.0759489967203116,-0.16364900611121,-0.453505387850807,0.0470840558427627,-0.38722877685,-0.395247666523821,0.428030488453426
"CDR2L","turquoise",-0.0499640354398189,-0.0444908715618118,0.187244457102499,-0.16027539158675,-0.030973618722499,0.0573762091914378,-0.102998653911536,0.111951255367924,-0.129413338125911,-0.169194584291769,-0.351046960588333,0.139259466557311,0.364608654025119,0.303667258314279,0.0764249818016566,-0.224986207768615,-0.300472975259508,-0.275757620620054,0.00424074074370522
"DMWD","grey",-0.0272943219525451,0.567564373528768,0.461140595805652,-0.0248886122425611,0.139990444860673,0.0847802731587911,-0.349475186127474,-0.0197571886557881,-0.0175263522785273,-0.357734014034058,-0.451631180627864,-0.0275364254469941,0.276135133715373,0.231109314288659,-0.218764059070802,-0.200727487790631,-0.319302897850077,-0.568239361832813,0.478017863868768
"FAM234B","grey",-0.0750124857598173,0.216408166997352,-0.242723854542328,0.0852010699379922,-0.048919294956073,-0.0915787551746563,0.0859617513745314,-0.477535712424874,-0.23550114326855,-0.131550752744791,-0.0660241685187905,-0.251863984586826,-0.235392155426062,0.0349312702798361,0.135984454954873,0.280992546030519,0.419420663348039,0.332086854207358,0.333619729274374
"KNOP1","yellow",0.138194448788794,-0.128657486181396,-0.442720496610276,-0.469844454608679,-0.447394445701366,-0.588288930887388,0.508650946680297,0.179153377490103,-0.186705996330838,0.178237313349042,-0.216186446361883,0.383060692923952,0.181632212622773,0.542469160428856,0.441542404833743,-0.104038764372612,0.231320770376941,0.118364631131542,-0.0263668241388811
"SASH1","blue",-0.329224855527835,-0.0169986241361053,0.561995742657205,0.545523704487796,0.112573194721223,0.426323944115572,-0.728440501914048,0.209477874929694,-0.0154520263813876,-0.386719915007356,-0.0464125649860925,0.0112881387184446,0.431465568481604,-0.264660067055442,-0.2605742795561,-0.324817885156497,-0.487530556427715,-0.262074545365383,-0.137386962744578
"ATP10D","blue",-0.274300370455568,-0.0383055249401775,0.226730820707467,0.455279147387072,0.0243131455185603,0.321005811015398,-0.252780486268965,0.0317460145916767,0.221020348774992,0.052137878040941,0.428454227243157,-0.557603559728083,-0.158343897768512,-0.480988656561277,-0.337009268514523,-0.0568589445271504,-0.224437458638908,0.010923229009034,-0.195319960300197
"PIBF1","black",0.0690397402514543,-0.216350555417849,0.152463430267091,-0.206234014266789,-0.220740137201556,-0.0800826874017372,0.361704777108545,0.509378915979135,0.752446934307063,0.787293944137453,0.607735187291527,0.104631913442097,-0.410153809953311,-0.327955129708646,-0.466040954732092,-0.135002793791494,-0.385910225284132,-0.344480837810565,-0.425944345527238
