"Gene","Module","GS","MM.MEbrown","MM.MEpink","MM.MEblack","MM.MEgreenyellow","MM.MEpurple","MM.MEsalmon","MM.MEmagenta","MM.MEcyan","MM.MEred","MM.MEturquoise","MM.MEyellow","MM.MEgreen","MM.MEblue","MM.MEtan","MM.MEgrey"
"ATXN7L3B","grey",-0.0604552409122014,0.112899152762802,0.0611103342943024,-0.25523855868721,-0.123352919941684,0.173254524400619,0.346250525053685,0.175759098334555,0.216443174128828,0.152782242959611,-0.233198259140889,-0.111766695199908,-0.227485358526967,0.0774211755860964,-0.108248029961654,0.236042996892304
"RHOQ","brown",0.340793491694013,0.524970605156553,0.361239825026094,0.492212134348769,0.441458207743574,0.452370614318734,0.566651816799203,-0.0355060048549952,-0.0829331690653301,0.275573472733159,-0.123621254534261,0.0807460495983459,-0.238603063174659,-0.521887721461386,-0.524902583132923,-0.00812133025447476
"TCTN3","grey",0.0417063525203273,-0.0669423527543859,-0.266826576239102,0.149506083729246,0.421864327518017,0.289500149147988,0.0520866098431835,0.0654800597376529,-0.196571980290556,0.169168362678557,0.26206011176197,-0.211181297904897,-0.280728658372447,-0.159807442144627,0.0566231516660305,-0.0684534539041611
"ZMIZ1","grey",-0.199129860085427,-0.0332572856752174,0.066855401490734,-0.228144684049215,-0.0443477128129025,0.0214620226942909,0.0563575058952958,0.0468217457153263,0.102430908033553,-0.0491082804924439,-0.208485526630706,0.057912286780446,-0.12839286338046,0.220878494049976,0.0175736185457865,0.132226243254773
"RANGAP1","blue",-0.426926912634912,-0.295670706728793,-0.44655642873257,-0.149507580145238,-0.044258046489047,-0.0417579075536434,-0.369319197010863,0.34692713038085,0.166839142319868,0.10527390727791,-0.166489499063252,-0.343669250495452,0.0301185090890377,0.415226647754346,0.202678351745228,0.00148030505631108
"NIPA2","red",0.319206066653914,0.31796891120467,0.0108251967405227,0.28848301441499,0.119281591676477,0.590581743223085,0.525410665660483,0.420015150161833,0.229808245681456,0.530516139887372,-0.327868811085114,-0.295160877248979,0.0113447289234701,-0.350918281478048,-0.395845901522283,0.249043989996937
"LSM14A","pink",-0.0848270167502365,0.56833399643135,0.726614065725885,0.203999278698812,-0.187644554307791,-0.37296413552655,0.0839589555049191,-0.423098410439548,0.164164739214476,0.0383541741368683,-0.195654373075053,0.414427634142071,-0.0198245020383817,-0.226002181335169,-0.364603052738301,-0.26082621762362
"PHLDB1","turquoise",0.188045232836389,-0.254675941604349,0.171769540039548,-0.134041422417558,0.0343617400758633,-0.0853668654574816,0.122322789060826,-0.435291825213567,-0.602342392330801,-0.613823495230558,0.535450716252114,0.567912370105834,-0.208343566305443,-0.0194432256752674,0.258020219964637,0.255990700397344
"PDS5A","brown",-0.168154937308756,0.441295835856957,0.342235464320501,0.315246843648808,0.0111541978723328,-0.129413064558163,0.00709455636925275,-0.185602927957814,0.156525868507949,0.297277780006907,-0.0648975235568933,0.0737598282181025,-0.0659122655860282,-0.22829761353164,-0.313862423070747,-0.368148042214164
"GCN1","yellow",0.0712229772458828,0.176416524010858,0.30366914711353,0.29585178056263,0.305437381697966,0.161999616120098,0.240189396717848,-0.212026708455064,-0.369184749072243,-0.100797032121366,0.245781361851409,0.391486047882314,-0.377043869899053,-0.309639849428516,-0.253138702824579,0.123826420430673
"MCM4","black",0.137426503979549,0.515489688197098,0.346381671203747,0.60724533056693,0.27844398636172,0.248216299829652,0.334392331290356,-0.0505637231413377,-0.0562451110961652,0.372353438268371,-0.144416439517656,0.0179208613857278,-0.256421648961314,-0.441093460497144,-0.455547656271102,-0.092494342936881
"SUN2","blue",-0.234456319487554,-0.362378723357488,-0.405088844206834,-0.471323005120139,-0.261322121189357,-0.434776204316093,-0.630752393563257,0.157284314830919,0.37589734064364,-0.0948030583793076,-0.159957341327947,-0.346397033915678,0.391858736595586,0.562661875330458,0.410228887112902,-0.259431367515513
"MRPS27","red",-0.168898829566621,0.328789084897548,-0.0178972469956722,0.181905885787453,0.0950463778924652,0.261094344641085,0.0930586506883177,0.385483274508127,0.401486844683412,0.587069272436399,-0.418985841277274,-0.391279784457526,-0.17132342879771,-0.123607161449936,-0.334472836542816,0.025084157279793
"PLEKHM2","grey",-0.0215379257285844,-0.335945649723467,-0.211500932458514,-0.221987713565585,-0.068699092133438,0.217009209651434,0.130258652938079,0.200729270876248,-0.149390532205973,-0.282266131642347,0.100451460908605,0.0338927935435696,0.0799211578863181,0.173170105247617,0.238392809245214,0.3664035611901
"SMG5","grey",0.245011285110617,0.0298193070169907,0.033602040584384,0.142578345835173,0.153202699607697,0.303277362739064,0.24421036736325,0.121888776482873,-0.165151702723432,0.0355288886562856,-0.0019405391975437,0.0734315980041968,-0.0661987245095469,-0.207575842039601,-0.127206261802428,0.250036583484258
"EFR3A","brown",-0.0162589286392987,0.711043198755438,0.740713508560147,0.499827688361676,0.0570600870235494,-0.0901150934651156,0.216860013060243,-0.375854250319934,0.0751512746339768,0.179269122224152,-0.19219978379008,0.344597938844449,-0.0281422153795267,-0.406741338982017,-0.53363354535266,-0.331129793286228
"POGZ","yellow",0.0343450068823076,0.288520001960021,0.660165422451989,0.126203788784977,-0.0414049373915519,-0.103139742257855,0.389697622258107,-0.557705869037247,-0.351673033963994,-0.293933298465456,0.193483427496889,0.703813673339921,-0.281710441801643,-0.295166394351063,-0.272345393610445,0.0714599821401591
"SDC2","grey",-0.102822063441223,0.132408318727781,0.0747163579212403,0.00671539845483035,0.247527004599783,-0.122041893915403,-0.127608355366022,-0.0449959418689931,0.131628276965807,0.0660776935192851,-0.119319804961745,-0.0017983998177954,-0.233652510447252,0.101454238281978,-0.170881833618636,-0.261008640904363
"RNF187","magenta",-0.150753670858274,-0.174939677926035,-0.393799522858732,-0.197656096679273,0.176592834901708,0.424493765119646,0.0728347240262997,0.572561988260142,0.206893900497801,0.284291344000989,-0.246612878812723,-0.352158064167194,-0.251939682298819,0.216474529290834,-0.0141165917651131,0.313840939708383
"VPS39","blue",-0.345069779149345,-0.396540091205302,-0.318809381344643,-0.575362812583116,-0.379402433401545,-0.0270990219028539,-0.0943072185102663,0.305157620958357,0.22722577439478,-0.131393024880601,-0.175407024484176,-0.198651822704418,0.149209405692432,0.487548479417329,0.381828173744056,0.225055762801638
"XPOT","brown",0.150439553141354,0.650042265017005,0.669540714871605,0.710181248703609,0.429827183248302,-0.0211471188391612,0.0762772152459516,-0.420710912426494,-0.19488230824408,0.114093515078715,0.0394014242454534,0.424561101327153,-0.178257739195123,-0.585313531398765,-0.557142581053016,-0.33249024041942
"KIDINS220","pink",0.00828220980768562,0.448764261509545,0.599695146765119,0.139590117826119,0.160658492652187,-0.0305302006177255,0.323273234661953,-0.268249970387626,0.0017661955490473,-0.0325635329593522,-0.213956538504512,0.401809652312453,-0.317378467447675,-0.185212116054985,-0.443085528149102,-0.101895971329951
"TMEM183A","turquoise",-0.105625043837644,-0.0957193507805815,0.111326828542736,-0.0395458975208154,-0.18847446360499,-0.336102195978134,-0.0843790178559499,-0.508247760219228,-0.326368644561159,-0.354788993725263,0.418184672405505,0.25309743697252,-0.025177883965177,-0.0536036443881601,0.163939148421849,-0.182655579166717
"RBM12","brown",0.0775961040881483,0.786795008652099,0.49466027634704,0.631653633646026,0.349461548184888,0.0381018629720316,0.119214332139765,-0.0631133817540286,0.314866218167254,0.61085587434048,-0.364347163880658,-0.0224586136877749,-0.088431482321116,-0.567234848559791,-0.698227269592725,-0.41436635265864
"FKBP9","magenta",-0.193063942815254,-0.0901693861217587,-0.35388063633711,-0.213702843785778,0.420106845871258,0.367332965235618,0.0664688705337965,0.48641317614309,0.266797098000886,0.270309961145063,-0.312799404485985,-0.393213856906254,-0.431207167849767,0.314916090885958,-0.0852862028313012,0.086382347995403
"PNISR","yellow",-0.0527281181219295,0.200742252234283,0.707582064705089,0.0187400557563117,-0.232511373018809,-0.480458765435662,-0.064547432095079,-0.630269918064465,-0.189075678926917,-0.433098286278184,0.144711030495955,0.787631482429435,0.0540845084741196,-0.0974349687012848,-0.070650454033041,-0.148123837819131
"MT2A","grey",0.0719317334144594,-0.195005110036145,-0.350294411528795,-0.0801550951166076,0.250537334267835,0.270822453932918,-0.0864833880889051,0.388008631579753,0.0646901369251005,0.0790708168462058,-0.0875953461835884,-0.242041663658329,-0.0557409550733087,0.0994736468933252,0.0571950772793329,0.137692673789229
"ACACA","grey",-0.169256741452701,-0.0964999897897383,0.0868537951038864,-0.0435918866501436,-0.0358400049276587,0.00347804944719736,0.0819998754561566,-0.147501275122659,-0.247628444642377,-0.229339806943545,0.105433701141721,0.171867913030849,-0.358875604275546,0.200157664874032,0.0798888538688291,0.139623017248449
"KCTD12","cyan",-0.110103104672399,0.169087646400681,0.106057405969359,-0.182847965632559,-0.109438541095282,-0.3948930723679,-0.392039393651483,0.0169837647723416,0.541250705281329,0.151509796281303,-0.393329193824326,-0.1398024823112,0.352904619041634,0.220306354445944,-0.0630840292831949,-0.415686460775142
"COG4","yellow",-0.090905709175263,0.0637490600541109,0.263636742143935,0.157465203142716,0.197662590295036,0.0412755189577857,0.0702375386627459,-0.194890319843501,-0.293528659909044,-0.155266343085937,0.24681001183314,0.423695861056985,-0.226883646058407,-0.200574254407437,-0.145865706862425,0.0674330114101458
"SERPINE2","black",0.610090782784787,0.386124283609034,0.273305307630337,0.45799634707393,0.588116549576237,0.381083545401367,0.417204294908431,-0.100658238245493,-0.193401988327459,0.157731939113944,0.0350449335526309,0.122661461295481,-0.14379259025423,-0.596696852902181,-0.439305893655084,-0.0738913718240077
"TM9SF4","grey",-0.0924209885198388,-0.174343552676774,-0.404511270414976,0.0487001133286433,0.473697973437055,0.440548313136877,0.0683932204297288,0.313026420453656,-0.140313359294219,0.186826261328129,0.0299781742338861,-0.314166794988805,-0.318215614409712,-0.00328910181557889,0.0374905822588017,0.123162902892816
"MPRIP","grey",-0.0451658215898922,-0.047305575934152,0.0538026117881536,-0.240367832892255,-0.128708782833835,0.0445881290096574,0.216812962146667,0.0982210987452497,0.0737512472672684,-0.0671018600601888,-0.129127258983067,0.0910440669089776,-0.150271073286103,0.146730568477367,0.00119045351132134,0.220794555035617
"MRFAP1L1","brown",-0.125180626324484,0.563537403715558,0.393364873668581,0.0826720566124405,-0.135557887845469,-0.0703240320206229,0.0899655707962841,0.105192981614969,0.590797288015061,0.490532997489456,-0.604469597734177,-0.124054518774253,-0.0470651433870827,-0.0456542179904785,-0.415542443077828,-0.183946678728845
"ANKLE2","grey",-0.162417244416647,-0.0794945083324073,-0.0153366314028374,-0.137197003246963,-0.20607585683473,-0.0406949853469988,-0.119753772746968,0.147235054696704,0.112470004635335,0.00631610429033102,-0.0983290572675643,0.02414304099885,-0.0541368097630791,0.276333717564495,0.112755024473627,0.16937430810528
"TMEM87A","grey",-0.131854456618699,0.25934375907104,0.223347091319061,-0.153091463257553,0.132014932836718,0.267171540626719,0.434894936320293,0.112089293409315,0.253006803166386,0.154949868447504,-0.333644993543525,0.0381065979610722,-0.324260375878668,0.0476472125275405,-0.316775144318505,0.078926489291327
"IFITM3","magenta",0.149899831736596,-0.136754954560307,-0.330502168791946,-0.16349975193095,0.00458093860683709,0.216715539004261,0.0381480639108703,0.412532706933546,0.261971802946177,0.184295134540186,-0.204323830164878,-0.364066851815416,0.296706592916033,0.0687645056591001,0.0918269967530767,0.0413056138002095
"MED13L","turquoise",-0.137939467349549,-0.181387675694089,0.247694541790236,-0.174947209571646,-0.430322619026855,-0.581352579921237,-0.28489944984857,-0.543924105074049,-0.278813383311817,-0.585702319479673,0.372497855791679,0.444388893337576,0.215228449681036,0.146027825486837,0.365928324290232,-0.0975261818817389
"INTS1","grey",0.119371365959884,-0.0404046017691023,-0.0537353494867024,0.158874661697285,0.306729952230923,0.254678511858261,0.0810803018552,0.121940956101417,-0.204416225976642,0.00554772356395562,0.0284335623830777,0.0849695908638333,-0.195729552562401,-0.139725102044279,-0.153308003649531,0.220971839342262
"ANKRD17","brown",-0.119955606776013,0.461860908662998,0.389503542533787,0.231795519286231,0.0121639175746381,0.26111862697025,0.426750049033718,0.105760364763673,0.219278433672114,0.349303859925107,-0.391396156264995,0.0640799064629049,-0.214100618298272,-0.204401723466908,-0.517381910752268,0.0358973284710814
"OPA1","turquoise",0.176540391351922,0.201816168161965,0.439691699019415,0.356273107859884,0.0278511267441186,-0.251265703284881,0.111957931849077,-0.701049169202147,-0.492518352934484,-0.312831479865844,0.566006351237034,0.492074416602531,-0.0609535086275068,-0.404620380990917,-0.0360014834979362,-0.310533104451159
"PREPL","yellow",0.238057618785919,0.369030233023246,0.397039251066102,0.433012754547558,0.49707387759288,-0.0248589759888622,0.0898751914569354,-0.451421859399561,-0.298945093677273,-0.0238363509014556,0.248239973613779,0.31151248636391,-0.255768415995407,-0.49625587757638,-0.343629496252701,-0.363792816027036
"FASN","blue",-0.332429559470102,-0.22328742850244,-0.162127211216005,-0.254444296281005,-0.107195116544674,0.045539011518139,-0.00739662844165228,0.16072448024614,0.0144123098163235,-0.074908238976015,-0.124211459855287,-0.0678936445791475,-0.322607848570953,0.417162895785765,0.135912160973037,0.230661730761939
"PSME4","black",0.259232987971419,0.42754894298707,0.434177159349258,0.605655606891273,0.390760103247319,-0.0757295508329995,-0.136798148441346,-0.309033234346707,-0.149135439858498,0.097219099822294,0.00188912843198476,0.249732159665994,-0.00137310044592491,-0.41366513147188,-0.317962598687487,-0.354280474508165
"ALDH1A1","grey",0.0840500734835185,0.26637582323378,0.291722456742868,0.0339064849338133,-0.128330429272282,-0.191284284088081,0.128069794791098,-0.250207625987822,0.137404130173982,0.049219741847838,-0.127718005041959,0.0734417869485014,0.202655697224935,-0.161734800622728,-0.159870409354772,-0.270639461131382
"COQ9","purple",-0.0145795093931358,0.195736948963611,0.00204858477654645,0.0713877599454801,0.204798236212694,0.467404715854443,0.323745574371113,0.414391915176478,0.218997451510614,0.389210905313099,-0.331127676047594,-0.127456269024043,-0.286435144528821,-0.088028650683543,-0.337241615724767,0.260924864771326
"FBXO21","blue",-0.534900337485057,0.188342977294254,0.107725514591637,-0.191666247040712,-0.137172114063988,-0.128872952868635,-0.14125749308664,0.179039194502701,0.487358612606787,0.269154317861996,-0.389839471587238,-0.124548051494967,-0.18155380342489,0.315306721698324,-0.177569995773808,-0.141218376159811
"FNBP4","yellow",0.0992312190510314,0.250942951065464,0.724661584533907,0.205481226088366,-0.106418234780964,-0.287700868621137,0.115860691010358,-0.669237108942756,-0.372209354777658,-0.409183647239528,0.31915251796938,0.827947060671104,-0.010236922935862,-0.292264240624054,-0.127555576328351,-0.0363782936930873
"MAP1B","grey",-0.295996887053469,-0.0483821279669584,-0.0110237105695501,-0.0639395903584657,0.177978012955578,-0.231303450914635,-0.352923205182589,-0.0538232405290997,0.060655040827056,-0.116645000679471,-0.0318282529977667,0.0776635323372081,-0.211763953216744,0.259876808551779,0.00143618941402832,-0.213278645348628
"ASXL1","yellow",0.19310833271025,0.185418323537513,0.434891238012476,0.124315657190025,-0.0655644015505131,-0.048211369366107,0.355132746747466,-0.356502100264697,-0.285439178338025,-0.208225344922944,0.231996790995798,0.489013995057291,-0.153691579494298,-0.295937724027531,-0.121110704171692,0.171778537035008
"PLXND1","yellow",0.097042365599692,-0.173886647620532,0.104938190712327,-0.0976146176446926,-0.2445147110368,-0.126712545275418,0.0688476254086874,-0.180665590243223,-0.197655845529496,-0.352994949851828,0.175659020970948,0.334662857262259,0.264232777486126,0.0441164061655557,0.137212690575533,0.107893353616822
"PIK3R1","grey",-0.268263717236666,0.129193205542423,0.261120638494331,-0.230857408561068,-0.232251366554707,-0.364773636209057,-0.181859772572251,-0.178483555365527,0.297069814109803,-0.10273451090158,-0.203413183936436,0.142612866473898,0.0333445688724027,0.285129353842609,0.0225398471443773,-0.230603082262845
"POLR2M","brown",0.00719097406425558,0.735417546793947,0.512091079340289,0.478966696232985,0.383892793370743,0.0346961191500598,0.166322801017817,-0.169122037366265,0.265802840625737,0.470723649946008,-0.308195247087341,0.0264193255964907,-0.267131876930336,-0.404859722356926,-0.666215768185565,-0.44789161729963
"TUBA4A","blue",-0.367150117847988,-0.482698232939423,-0.497767427040853,-0.680455729703963,-0.553818149409074,-0.308132604691391,-0.453551619142728,0.382535547421595,0.495867135485702,-0.0887145145674989,-0.3013547776398,-0.441434624001603,0.32420437647373,0.85761605466603,0.545893052561279,0.026344279321158
"MCFD2","brown",0.193660689242055,0.681196439766757,0.334529437797058,0.665010146334288,0.663565301884901,0.262273676635721,0.041700835446112,0.0771047338585098,0.190664036761109,0.621424384439417,-0.348064763341211,-0.089332182564888,-0.204431290505293,-0.557297818545249,-0.726864771573714,-0.367880225979808
"NUP205","black",0.133691149451786,0.572382435224325,0.419359576244995,0.773224651597892,0.615306633342595,0.220082414498592,0.132045336845192,-0.190044256742006,-0.142744035347526,0.347672139351591,-0.017827915493958,0.174786706958885,-0.187126442701903,-0.626146751057245,-0.560916705900987,-0.275441224964836
"MTDH","brown",0.0372599312412551,0.609811273547571,0.401773696994594,0.454552044619241,0.125497994570637,0.0946677031256147,0.212321735514489,-0.0109133538628792,0.196029265464568,0.422601290978486,-0.333709766753425,-0.0164235299966833,-0.174673005959124,-0.319714746462343,-0.485736206812149,-0.130933355763187
"GIGYF2","turquoise",-0.00981430437427362,-0.201434949772058,-0.0518438287476186,0.0742713683279137,0.126474450560546,0.0410610471998853,0.0506758633260217,-0.229429407192906,-0.431043558277108,-0.274884554542382,0.434464479195022,0.204978484140443,-0.179591696290453,-0.0709391798770361,0.153994888378127,0.104324510890812
"QKI","brown",0.069694903804755,0.691180831324807,0.480629597501579,0.425551446722469,0.386714411197985,0.0205490517400292,0.220488643097608,-0.120800119355192,0.256578247253522,0.413985273617637,-0.331299411055269,0.0450358072588984,-0.193403636482324,-0.412585081006472,-0.648970616632821,-0.424513568926096
"WAPL","brown",-0.170362044339664,0.671557866625086,0.618941232475569,0.473766764494453,0.00526828192463681,-0.238768453735167,-0.0590987178592633,-0.300776595054509,0.246797635586675,0.324729399522616,-0.23619380805323,0.185081881864958,0.0719383360259385,-0.356179170380003,-0.497147311424567,-0.472043057628753
"SERPINB1","green",0.345672097972941,0.213011422647126,0.0346147191138103,0.110498154273507,-0.00431504572944827,0.0680394538089495,0.0333023980462198,0.158186447450826,0.305351883311524,0.267877460087582,-0.289474306110001,-0.20539367867716,0.378731331835981,-0.200885376726405,-0.179274909422999,-0.117281791088895
"MCM3AP","turquoise",0.251661769949204,-0.11908389170747,0.209642058606673,0.108664916428844,0.0224685966940541,-0.178698380054403,-0.0349292863052981,-0.492594674837463,-0.524825916902839,-0.467088052900942,0.434910621302241,0.459619910464099,0.0555024846416344,-0.201788191228647,0.175600986845435,0.0174646009623944
"LPIN1","yellow",0.102647377959292,0.294409679835912,0.530984297332609,0.28589721934472,-0.043841849435471,-0.258107585911029,0.0430888898190019,-0.493178521928605,-0.158749443760266,-0.193111498795924,0.134822732973501,0.493163278856846,0.169901161926705,-0.357782865736888,-0.159493278122412,-0.198916583273174
"SRCAP","turquoise",0.0349735064173511,-0.411083898099709,-0.0862652243129856,-0.107755842286577,-0.0914059272631165,-0.218358032283758,-0.101883861443662,-0.428803245372087,-0.618410120181988,-0.580967180459846,0.751847507938199,0.377785977785308,-0.076663422030147,0.0322614236638892,0.431534931433213,0.10685310766384
"MTMR4","pink",0.149062017795111,0.56197092142434,0.666660351364142,0.483297465698243,0.164195059831803,0.12527958204004,0.424904109046916,-0.354797363787344,-0.165066367054483,0.120556395207967,-0.0115971929139214,0.446343770001467,-0.128064805760708,-0.590173012969516,-0.528045736584703,-0.0681329374060619
"TMEM97","grey",-0.224728149168059,0.127746051821315,0.0200206004024228,0.0885040164142648,0.0220320850774112,0.173431221219395,0.207560665935502,0.139459207682937,0.0837817219098949,0.213780074380408,-0.184486039818855,-0.144725068013086,-0.451547311692648,0.115025479364741,-0.16812371085769,0.14362454938224
"AGRN","grey",0.0464544594831293,-0.265626232875275,-0.0707845583335483,-0.237727527920751,0.084368881159968,0.246895993227019,0.238916878616296,0.128806673754338,-0.248296268266405,-0.30402266297929,0.088874650230446,0.207918180598658,-0.296215165141672,0.199299875856083,0.110357867760343,0.396146760716592
"ANKRD12","pink",-0.0837035567217703,0.339657468002437,0.658590366245005,0.133629844717331,-0.142610581098718,-0.493731906442106,-0.191347245901536,-0.584533999109192,-0.0429979128831693,-0.268850248366324,0.0383929149708592,0.534050149307253,0.153572106688425,-0.116260026293241,-0.122013019934693,-0.348787260008776
"SUZ12","brown",0.0100953721600816,0.69865729464805,0.735785278468435,0.592164472850998,0.170316450758138,-0.193045424903245,-0.0538156914524639,-0.351606278941191,0.114017736177747,0.236422619928317,-0.211329533568737,0.35705710914242,0.012940338057135,-0.480912337476206,-0.556726649344362,-0.432765748923298
"FNBP1","green",-0.214491640713827,-0.187195010621219,0.0713359518860919,-0.364564356596583,-0.59616321433074,-0.412504185709225,-0.283835459781772,-0.117707478380565,0.197940227918294,-0.272741923626716,-0.0798163914810571,0.110724483217512,0.578935440329126,0.319616636096397,0.341824182378898,-0.0489175706557445
"HIPK1","grey",-0.113877075242248,0.281573999802054,0.233775751731835,0.00155472989352683,-0.124094804082213,-0.367475449953451,-0.261197620150901,-0.0689276198049727,0.406352664957338,0.15149708015481,-0.299050149767666,-0.0494189931642592,0.175778652933251,0.113512337135502,-0.158379273083134,-0.432546844157933
"GNG12","grey",-0.140739945215887,0.284631054950666,0.0422485750571165,0.0349431836154725,0.435398796366508,0.391755849135756,0.409208884210581,0.239800165606034,0.186272995802497,0.353321423649921,-0.26282846495805,-0.149728743106448,-0.618013531011565,-0.00413108438416715,-0.399129550908693,0.0569445571634957
"PSMD14","brown",-0.0219497374166422,0.688213119699204,0.296479982138794,0.675292971626492,0.436057751113673,0.105246149331622,-0.0313382013419313,0.0996885537773279,0.327915353459057,0.653532111160143,-0.444915871456053,-0.190306524895811,-0.105615392948617,-0.389939916914514,-0.655766773526962,-0.400521382996396
"ATP13A3","black",0.31952788435235,0.59183093977014,0.606048084331168,0.714576566152702,0.462508902255826,0.0559866942009066,0.170352973367356,-0.416711639283215,-0.236674785745757,0.102419105968511,0.073963496910676,0.396818751569336,-0.10024811986445,-0.625634910702571,-0.536165344587704,-0.316829899606498
"NEK9","yellow",-0.0517821241236146,0.102778311639352,0.304400847162254,0.0702163708543098,-0.113456352160175,-0.0305261283711846,0.140969115634224,-0.240274602307466,-0.156138739617888,-0.160690499391357,0.1994169092922,0.372305965901096,0.0763888598953145,-0.173023384382399,-0.0361034916946324,0.0353878713131416
"TXLNA","magenta",-0.0814072852658491,-0.106956733138929,-0.265459555023835,-0.132148806623769,0.206366338538956,0.25388172238812,-0.0327879905611419,0.489394816981161,0.224153836069703,0.205552567960667,-0.302261462382614,-0.261355475288983,-0.0655648801720514,0.142984277879743,-0.0527532661904173,0.137478670361305
"RTF1","red",-0.217096240664128,0.615555418228277,0.309593365266961,0.269177630465592,0.114523198748718,0.0185669984549075,0.0422570013965247,0.188291814808569,0.582332228348706,0.629256972363804,-0.576471443420815,-0.213817530578911,-0.132344337094503,-0.143389782214653,-0.558252577007787,-0.33857692408133
"MIA3","grey",0.109754499345994,-0.057025249855677,-0.0887247124185705,-0.054308522762525,0.0667494838650935,0.194174187424751,0.119329086708565,0.0951367798412368,0.00383352705236225,0.0587505653302744,0.00102193871237179,-0.0739799175074074,-0.024107121927151,-0.00978268694845577,0.0635847041335739,0.0977708184919452
"CLASP2","brown",0.0931948186785797,0.630710612152386,0.696196314026327,0.362392595618276,0.140790621584754,0.0875351632347781,0.532040735181397,-0.374999795081054,-0.0483521434637868,0.109071603757223,-0.0549956382362655,0.384627468498573,-0.208975011000089,-0.501041579249173,-0.540331299898015,-0.178612504888618
"SEL1L3","green",0.182394448405974,0.00474419410182463,-0.00773808300950291,0.197710815495222,0.0104398495455277,-0.277761798157915,-0.485089336200474,-0.196311387674355,0.0144026906860834,-0.0155251845046455,0.103187044326696,-0.0531522744888293,0.663540308233878,-0.230237296932546,0.146222323189806,-0.382587780483762
"CHMP7","green",0.051778113236293,0.184609720682582,0.14456305823604,0.169531280566767,-0.161080772587402,-0.0396204835271314,-0.0425704635253543,0.00457573181935364,0.193970298254204,0.184253743920826,-0.22093097021124,-0.0642941715938704,0.381911769219842,-0.160280403183839,-0.120642893597914,-0.087241783881955
"NUP210","green",0.264852945759267,-0.0662620320453927,0.168379823376287,0.131212558536873,-0.18253420562882,-0.162790274586825,-0.169511866351169,-0.331080752356704,-0.269636238126056,-0.321390241780446,0.277002164967375,0.273848931222841,0.452152990756302,-0.18574426570626,0.181743669225897,-0.0467926767760161
"TNPO3","grey",0.144664032841955,0.056039332748433,0.0780309796538555,0.303213046267584,0.488464338734279,0.382434105314154,0.0557592858249829,0.104919148530059,-0.224060259727063,0.0390531692581268,0.0186783249918593,0.18382269319423,-0.09848786338138,-0.215801922864102,-0.0972909887722377,0.149193870714651
"SGSM2","yellow",0.150915928779401,-0.260415304808725,0.200973148837772,-0.163939349936913,-0.129856065818951,0.153083694458433,0.325348121056107,-0.273598664015798,-0.568069459667553,-0.56621769854701,0.443209546534267,0.588014487097888,-0.0809951004211072,-0.0599647539391093,0.252491821575936,0.463834008890144
"VPS13D","blue",-0.495745882131089,-0.356330950865878,-0.0263585491371494,-0.546112362250164,-0.495365331620214,-0.494835800488591,-0.308252861319866,-0.187467682534332,0.0169514439422398,-0.456350135288632,0.109136448451592,0.223180566105265,0.045168673582181,0.583694366668641,0.414036015901526,-0.00117350668939429
"LIMCH1","blue",-0.430537696076198,-0.0856576827644542,-0.035327601078219,-0.305224690638725,-0.181754098123282,-0.227767182624457,-0.203579884661574,0.0254918336325431,0.239230022148645,-0.00437513095764016,-0.142402522868546,-0.0421494753868645,-0.167605454256235,0.415861352755399,0.0729297902539234,-0.077026439147447
"SCAP","blue",-0.244378156560627,-0.300596112865431,-0.227908153352442,-0.5286454122768,-0.310897777962609,0.201116041619745,0.102979905789348,0.440008121161202,0.255144261040146,-0.0599481261069914,-0.363706409033515,-0.146448411733306,-0.0977069092994996,0.548983748524729,0.191390979226479,0.507090055727956
"RBL2","green",-0.0343468459599465,0.273482887745026,0.375974122909364,-0.112378132088919,-0.362725874903787,-0.398518801648044,-0.181799187162858,-0.18445163414652,0.449062374599566,0.0513849184415421,-0.338563560190391,0.105474114637287,0.510319637539671,0.0211779571155759,-0.104930899973677,-0.328494642937563
"FAM98A","black",0.0495524945839619,0.508779263663297,0.371260461837741,0.684381803132159,0.585307642476575,0.232643994793638,0.0855568216657334,-0.132411177916937,-0.145502742803032,0.28409996511846,-0.0434168651998811,0.183231346475979,-0.236724634440338,-0.509055643071614,-0.554588759335645,-0.227826740785704
"EPB41L1","turquoise",-0.123612239472706,-0.382633538521839,-0.0305455247375222,-0.342747801511565,-0.134006605035914,-0.0324761176950552,0.0643091232654618,-0.178456042539169,-0.366858860060886,-0.471450599773471,0.327485420128064,0.292946407086788,-0.26423655190892,0.276403467206365,0.392920123586779,0.240524223531617
"TUG1","pink",-0.175057609034408,0.328615889319339,0.461338869529442,0.162853982353744,0.229317099416848,0.122884270656935,0.182976772131918,-0.134998380771892,-0.00942299394505773,0.0852059040540411,-0.191174977592944,0.355278407002842,-0.33654335007971,-0.13090603360435,-0.349484147582129,-0.00680622605690752
"MYO1D","magenta",-0.0685913371949482,-0.226599390144243,-0.468113417604061,-0.406854169340941,-0.170533384164472,0.496976013336336,0.350501498105248,0.696520545869816,0.361646592230317,0.262910586873122,-0.421611506035673,-0.55507521103284,-0.0554958872863466,0.357078160904762,0.0748769681648358,0.438147061269753
