"Gene","Module","GS","MM.MEturquoise","MM.MEblack","MM.MEpink","MM.MEbrown","MM.MEyellow","MM.MEblue","MM.MEred","MM.MEgreen","MM.MEmagenta","MM.MEgrey"
"STARD13","turquoise",-0.520864672582262,0.618732493889104,0.344553236162913,0.274514629703641,-0.570036624419447,-0.64391988826808,0.097013562922474,-0.266545701931601,-0.261883007603418,0.166479503039406,-0.131649743469328
"TSR3","grey",-0.157670894193084,-0.0893390862993303,-0.429871777014782,-0.118131111414534,-0.039166450322978,0.159353404892714,-0.125277320613208,-0.22769385344458,0.202334511455216,0.230891237455516,-0.383381443987614
"COL4A5","turquoise",-0.684881988656932,0.783621442314831,0.256546482349834,-0.0630879960864452,-0.717731760569703,-0.609881894692316,0.417029110356492,-0.120583444161533,-0.0139079343904732,0.187075308924195,0.0839622225228193
"PIKFYVE","grey",0.0582139575785946,-0.13545312805433,-0.200526553560661,-0.114172430080272,0.0192698925772814,0.242949766605332,-0.24943454363979,-0.2203511866769,0.218921262734848,0.514705473705161,-0.588364032118701
"ATG4A","grey",0.137870805301717,-0.136715886587768,-0.00152003907887113,-0.355765042278755,0.0780532285558093,0.304958969713839,0.24688861618732,0.415300566911125,0.319646594583073,-0.0518760502879309,0.322875110928586
"KLHL9","turquoise",-0.402375052944108,0.450387241532924,0.0968406655450736,0.0129395925150592,-0.38581634932738,-0.316122458723002,0.315008225720043,-0.0208739958881436,0.0271237505690455,0.284675118189194,-0.0344818365483991
"BLTP3B","turquoise",-0.636244906082284,0.556355363765258,0.0706234056926088,-0.266567574265456,-0.642412162261887,-0.349159690513267,0.465993366522388,0.0654919527359778,0.257322346967497,0.375717336574304,-0.0148641437968967
"SLC36A1","turquoise",-0.236933297631977,0.352197294750944,0.269441887398665,-0.124273278820043,-0.33290010188949,-0.282627617900335,-0.07687697343157,-0.360152416636191,-0.0252602521814647,0.367962347533835,-0.299094797810778
"TSPYL5","turquoise",-0.591435782472348,0.779269495924665,0.474497168725036,0.231360223965142,-0.659131867159845,-0.791279429788784,0.281478641980089,-0.161537242504335,-0.292759227223892,0.0637969945136701,0.0985096589177618
"MFAP3","turquoise",-0.699538569001498,0.599808463917476,-0.214174894195387,-0.219155263346499,-0.730891943933887,-0.329265489727766,0.41267170501061,-0.061152532203656,0.338523206406826,0.56602687925784,-0.285703935057082
"ZNF473","yellow",0.178021142361695,-0.279870225193038,-0.236565994683418,-0.241362877280697,0.301302074867948,0.393521164704301,0.29740639099592,0.46439389486836,0.276341884461008,-0.152914272637608,0.41996739750905
"OLFML2B","turquoise",-0.256815711594518,0.419343004917418,0.468171737541715,0.244991018589075,-0.367839723782539,-0.509236558278376,-0.136237833614922,-0.338308400907709,-0.334942281709634,-0.0693232359488962,-0.103302393131339
"MED8","turquoise",-0.345149216195654,0.393958811660676,0.17583254725881,-0.0643863339604776,-0.382013180606359,-0.304977928097344,0.41725409378407,0.236722631945871,0.0954700315519596,-0.0397792934385404,0.31910387295407
"GCSH","grey",0.229124095895545,-0.24813844316031,-0.126545220927324,0.392258475873657,0.259787681337606,0.0926244419581846,-0.43820294196676,-0.332046435752768,-0.274001132676587,-0.125660920301241,-0.299599970325243
"MCAT","brown",0.455622796353326,-0.334960307235148,0.137825617638376,0.279564373818475,0.493531083436578,0.0994735621953279,-0.311165944582733,-0.0458637763129935,-0.373037275567442,-0.541823969530598,0.281745119496269
"ARID5A","grey",-0.290370423940538,0.226130599447574,-0.0611814581093533,-0.398887344387836,-0.315781257436472,0.00235759485128166,0.104328745857455,-0.152379703300687,0.336606103227303,0.525385129190411,-0.311442397701524
"SNAI2","brown",0.506253652489658,-0.341528737667784,0.236487538032526,0.471894101670517,0.452127352743101,0.0155913691697374,-0.296377143067212,0.0202470505019869,-0.465618684967261,-0.459831036046389,0.143447648280683
"SS18L1","green",-0.342552063454992,0.231112262036301,-0.364370946583168,-0.525652735609475,-0.347335921258782,0.128909484459854,0.484961494936345,0.195212464069612,0.599590547252755,0.622007102097036,-0.11489783120409
"PSKH1","brown",0.458444869026223,-0.445769167480997,-0.0115911104479166,0.140812151301462,0.541013863252088,0.245283615687627,-0.203213634300703,0.142816179725022,-0.200074471619364,-0.521876289089146,0.334651690587375
"GSAP","grey",-0.0502328017788618,0.201005704460052,0.444001660595639,0.0694585968709849,-0.207847393036243,-0.206254535715499,-0.0265317616397625,-0.0614204228762235,-0.0838432512447751,0.2348671118638,-0.145611137559013
"C2orf72","blue",-0.499065499612111,0.402942071548665,-0.209019483910862,-0.287827457009621,-0.464063507781578,-0.144856205036726,0.537250378900572,0.240008939863137,0.366401210975213,0.345601830330219,0.087258209352222
"FBXL14","brown",0.367332393653391,-0.254241801167448,0.232070731320144,0.462318064498116,0.33450512349259,-0.035592419946569,-0.534227978041694,-0.353080106019448,-0.487425228738771,-0.15136052058284,-0.295367019392963
"KDM6B","yellow",0.350810222937574,-0.378114171913598,-0.215827438746986,-0.493717418155363,0.352384526599031,0.527701763421798,0.182000592847897,0.441119211783858,0.405179283008686,-0.018731126703022,0.328302547566834
"HOXA10","turquoise",-0.358208661588786,0.342091637472359,0.0476775608279571,-0.0401578051691119,-0.358894174700442,-0.288070920274001,-0.0902493467219394,-0.524040304304876,-0.0598507842798265,0.446291361540181,-0.468631961200577
"SEPTIN7","yellow",0.240508007370401,-0.461105218880605,-0.467603524115936,-0.2454402375492,0.269535685199633,0.575917470391202,-0.172381667548737,0.0214328249318705,0.384403619172258,0.393164279271768,-0.438126128968373
"SRSF8","brown",0.443360589693881,-0.382474858008442,-0.115667095660359,0.192956620878731,0.361265368838746,0.266973805084318,-0.329464078139031,-0.0788317453065485,-0.121798902673999,-0.0536058453663391,-0.230516210443598
"SETD1B","turquoise",-0.482084389917256,0.568097725916379,0.147669668581845,0.0378164378919947,-0.516146455955994,-0.456664593808072,0.526086756691759,0.202779979543564,0.00969621352906238,0.0776517260024245,0.23375518406842
