"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0060350","endochondral bone morphogenesis",23,-0.381027254231221,-1.22095397099744,0.21505376344086,0.514066496163683,0.31968447191613,1799,"tags=39%, list=14%, signal=34%","POR/FOXC1/TSKU/GHR/NPR2/DLX5/BMP4/RARG/FGFR3",0.137250779610133
"GO:0034121","regulation of toll-like receptor signaling pathway",31,0.347694516304069,1.22071172915464,0.197440585009141,0.488016767989074,0.303484829151613,4641,"tags=42%, list=36%, signal=27%","HSP90B1/CCDC134/CD300A/SARM1/BIRC3/GFI1/LRCH4/CACTIN/IRF1/IRF7/LRRC14/GDI1/PDPK1",0.131457611642763
"GO:0002711","positive regulation of T cell mediated immunity",57,0.307278550841122,1.22053489843501,0.169117647058824,0.454975874206339,0.282937563847617,3488,"tags=39%, list=27%, signal=28%","CYRIB/IL12B/XCL1/FZD5/CD1D/KLHL22/TBX21/TNFSF4/IL12RB1/MR1/TRAF6/IL18R1/CD7/IL1B/PRKAA1/HSPD1/PVR/RSAD2/IL4/HLA-A/ARID5A/STX7",0.143758989039275
"GO:0042743","hydrogen peroxide metabolic process",38,-0.330031220545722,-1.21998516989857,0.207207207207207,0.502547796665444,0.312521294790728,2384,"tags=34%, list=18%, signal=28%","GPX3/ACOX1/MAOB/STAT3/TXN/ZNF205/PINK1/HBA2/PRDX2/HBA1/DUOX1/HBB/CAT",0.143758989039275
"GO:0006743","ubiquinone metabolic process",16,-0.409192722289424,-1.21977822258472,0.208695652173913,0.504142985550464,0.313513300922463,1721,"tags=31%, list=13%, signal=27%","COQ2/COQ8A/ADCK2/UBIAD1/COQ4",0.140406238523342
"GO:0045472","response to ether",18,0.399204267182829,1.21948458114985,0.217647058823529,0.516056046478742,0.320921721078576,5569,"tags=61%, list=43%, signal=35%","OXT/PLCB1/CAV3/ABCB4/CFL1/AKT1/CRH/ITGAM/MDM2/CYP1A1/GOLPH3",0.129442887745046
"GO:0061621","canonical glycolysis",19,0.394952868957982,1.21939651260687,0.192100538599641,0.481273070405874,0.299291100486672,3869,"tags=47%, list=30%, signal=33%","GAPDH/PFKM/ENO3/ENO2/ENO1/ALDOA/HK2/TPI1/HK3",0.132147260608774
"GO:0061718","glucose catabolic process to pyruvate",19,0.394952868957982,1.21939651260687,0.192100538599641,0.481273070405874,0.299291100486672,3869,"tags=47%, list=30%, signal=33%","GAPDH/PFKM/ENO3/ENO2/ENO1/ALDOA/HK2/TPI1/HK3",0.132147260608774
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",32,0.352772625810624,1.21930767369963,0.167870036101083,0.454508181445451,0.282646717985459,3918,"tags=44%, list=30%, signal=31%","ICAM1/BMP5/NOS3/SP100/GPX1/PARK7/FGA/BRCA1/SERPINE1/BCL2L1/PMAIP1/ARHGEF2/GSK3B/GRINA",0.142901149386948
"GO:0050798","activated T cell proliferation",34,0.340060761842867,1.21922520577355,0.198515769944341,0.48905764491589,0.304132123214078,3098,"tags=44%, list=24%, signal=34%","IL2RA/IL12B/BTN2A2/AGER/TNFSF9/LILRB4/IL12RB1/PRKAR1A/CRTAM/LAPTM5/IGFBP2/LGALS9/CLC/ICOSLG/BTN3A1",0.132147260608774
"GO:0048008","platelet-derived growth factor receptor signaling pathway",42,-0.324305435020112,-1.21895720701702,0.174897119341564,0.462024918516896,0.287321179634195,1970,"tags=33%, list=15%, signal=28%","JAK2/IQGAP1/PDGFB/HIP1R/NHERF1/RGS14/LRP1/NRP1/PDGFRA/LOX/IL1R1/PDGFC/PDGFRL/F3",0.150169802128406
"GO:0086005","ventricular cardiac muscle cell action potential",33,-0.339791605835836,-1.21879408564625,0.199566160520607,0.490676431371769,0.305138804056254,1535,"tags=24%, list=12%, signal=21%","CTNNA3/DLG1/KCNH2/DSP/JUP/TRPM4/KCND3/CASQ2",0.143758989039275
"GO:0001959","regulation of cytokine-mediated signaling pathway",133,-0.258434865057409,-1.21856061104347,0.112970711297071,0.37001483550048,0.230102522087805,1261,"tags=17%, list=10%, signal=16%","EDN1/HSPA1B/CD24/AXL/RNF220/TRIM56/NOL3/ANXA4/ZNF675/EZR/RBM47/IL36RN/IL1R1/NRDC/IL11RA/ARG1/IL1R2/USP7/F2RL1/IL1RN/ULK1/GAS6/SLIT3",0.191892240384838
